index,start_date,lat,lon,fw_fw_06_swe_-2,swe_swe_average_-2,clusteringLabel
125838,2003-03-01,32.47614,12.27472,0,0,0
125839,2003-03-01,32.42096,12.50342,0,0,0
125855,2003-03-01,31.0304,17.20375,14,0,7
125878,2003-03-01,28.61494,22.90863,1,0,0
125895,2003-03-01,26.75039,26.27665,9,0,1
125905,2003-03-01,25.53509,28.17193,0,0,0
125909,2003-03-01,25.02503,28.91192,9,0,1
125913,2003-03-01,24.50148,29.6415,0,0,0
125923,2003-03-01,23.13442,31.41986,0,0,0
125931,2003-03-01,21.98188,32.79576,0,0,0
125955,2003-03-01,18.21841,36.67763,0,0,0
125961,2003-03-01,17.20724,37.59175,0,0,0
125990,2003-03-01,11.93002,41.70785,0,0,0
126021,2003-03-01,5.57006,45.5931,0,0,0
126057,2003-03-01,33.57689,-2.8624,0,0,0
126074,2003-03-01,33.64026,1.19348,0,0,0
126199,2003-03-01,25.04705,28.44292,5,0,1
126203,2003-03-01,24.53121,29.17608,23,0,7
126257,2003-03-01,16.12214,38.22043,0,0,0
126266,2003-03-01,14.52055,39.52263,0,0,0
126294,2003-03-01,9.13938,43.27918,0,0,0
126299,2003-03-01,8.11443,43.90531,14,0,7
126352,2003-03-01,33.34459,-2.37605,0,0,0
126362,2003-03-01,33.39769,0.0,0,0,0
126392,2003-03-01,32.92092,7.09575,0,0,0
126399,2003-03-01,32.67349,8.72829,0,0,0
126447,2003-03-01,29.63843,19.42759,1,0,0
126450,2003-03-01,29.37396,20.05942,0,0,0
126478,2003-03-01,26.50631,25.7028,0,0,0
126479,2003-03-01,26.3909,25.89551,0,0,0
126497,2003-03-01,24.16613,29.25606,0,0,0
126516,2003-03-01,21.5235,32.57874,0,0,0
126517,2003-03-01,21.37627,32.74724,12,0,1
126531,2003-03-01,19.23127,35.03986,0,0,0
126561,2003-03-01,14.11869,39.54737,0,0,0
126562,2003-03-01,13.9363,39.68845,0,0,0
126565,2003-03-01,13.38453,40.10822,0,0,0
126570,2003-03-01,12.44952,40.79651,0,0,0
126585,2003-03-01,9.52858,42.77843,0,0,0
126648,2003-03-01,33.10761,-1.89338,0,0,0
126665,2003-03-01,33.09861,2.12985,0,0,0
126683,2003-03-01,32.75624,6.36617,5,0,1
126691,2003-03-01,32.49507,8.22951,0,0,0
126695,2003-03-01,32.33957,9.1549,0,0,0
126719,2003-03-01,31.06353,14.59195,0,0,0
126722,2003-03-01,30.86338,15.25511,0,0,0
126726,2003-03-01,30.58274,16.13284,3,0,0
126779,2003-03-01,25.44273,26.94261,4,0,1
126783,2003-03-01,24.95261,27.69019,5,0,1
126789,2003-03-01,24.19189,28.79261,23,0,7
126814,2003-03-01,20.7006,33.14022,0,0,0
126816,2003-03-01,20.39939,33.47096,0,0,0
126847,2003-03-01,15.32786,38.28248,0,0,0
126873,2003-03-01,10.49997,41.88239,0,0,0
126884,2003-03-01,8.29948,43.29382,0,0,0
126965,2003-03-01,32.76626,3.53229,26,0,15
127014,2003-03-01,30.74721,14.75516,3,0,0
127016,2003-03-01,30.61314,15.19524,6,0,1
127020,2003-03-01,30.33322,16.06988,0,0,0
127024,2003-03-01,30.03771,16.93689,0,0,0
127045,2003-03-01,28.23573,21.35284,0,0,0
127065,2003-03-01,26.14165,25.3259,0,0,0
127078,2003-03-01,24.59118,27.77797,6,0,1
127104,2003-03-01,21.06277,32.36427,0,0,0
127118,2003-03-01,18.93517,34.65835,0,0,0
127124,2003-03-01,17.97581,35.60453,20,0,7
127130,2003-03-01,16.98824,36.52885,0,0,0
127144,2003-03-01,14.57507,38.60225,0,0,0
127154,2003-03-01,12.75853,40.01366,0,0,0
127155,2003-03-01,12.57262,40.15169,0,0,0
127161,2003-03-01,11.44093,40.9682,0,0,0
127203,2003-03-01,2.72364,46.155,2,0,0
127282,2003-03-01,31.91017,8.6226,0,0,0
127304,2003-03-01,30.81328,13.59338,0,0,0
127355,2003-03-01,26.45725,24.26678,0,0,0
127359,2003-03-01,26.01427,25.04259,0,0,0
127410,2003-03-01,19.17539,34.06771,0,0,0
127422,2003-03-01,17.25924,35.9575,0,0,0
127440,2003-03-01,14.17403,38.63116,3,0,0
127454,2003-03-01,11.6007,40.58195,0,0,0
127464,2003-03-01,9.66936,41.90927,18,0,7
127465,2003-03-01,9.47193,42.03906,0,0,0
127475,2003-03-01,7.45421,43.30821,0,0,0
127530,2003-03-01,32.30756,-2.57073,0,0,0
127595,2003-03-01,30.85253,12.42972,0,0,0
127664,2003-03-01,24.72733,26.65852,6,0,1
127680,2003-03-01,22.69676,29.56827,8,0,1
127701,2003-03-01,19.70965,33.14699,0,0,0
127709,2003-03-01,18.47819,34.43898,0,0,0
127736,2003-03-01,13.95047,38.51692,9,0,1
127771,2003-03-01,7.23556,43.19126,0,0,0
127796,2003-03-01,31.27966,-9.23555,0,0,0
127825,2003-03-01,32.05029,-2.5603,0,0,0
127854,2003-03-01,31.94414,4.18491,12,0,1
127863,2003-03-01,31.73272,6.26349,16,0,7
127865,2003-03-01,31.67434,6.72335,12,0,1
127932,2003-03-01,27.40435,21.31791,0,0,0
127933,2003-03-01,27.30798,21.51976,0,0,0
127934,2003-03-01,27.2107,21.72105,0,0,0
127962,2003-03-01,24.12433,27.1213,0,0,0
127990,2003-03-01,20.36722,32.04723,0,0,0
128062,2003-03-01,7.83186,42.57366,0,0,0
128078,2003-03-01,4.49135,44.53037,0,0,0
128114,2003-03-01,31.70509,-3.93722,0,0,0
128179,2003-03-01,30.66056,10.99733,0,0,0
128212,2003-03-01,28.48973,18.15613,0,0,0
128216,2003-03-01,28.15522,18.98985,0,0,0
128227,2003-03-01,27.15835,21.23931,0,0,0
128238,2003-03-01,26.05079,23.42218,8,0,1
128249,2003-03-01,24.83528,25.53533,0,0,0
128262,2003-03-01,23.26324,27.93988,0,0,0
128273,2003-03-01,21.82128,29.89454,16,0,7
128330,2003-03-01,12.78354,38.85728,8,0,1
128405,2003-03-01,31.38973,-4.61064,0,0,0
128424,2003-03-01,31.59725,-0.23103,0,0,0
128452,2003-03-01,31.21897,6.21337,27,0,15
128461,2003-03-01,30.9254,8.25943,0,0,0
128484,2003-03-01,29.80234,13.38208,0,0,0
128486,2003-03-01,29.67976,13.81859,0,0,0
128549,2003-03-01,23.88743,26.56505,0,0,0
128595,2003-03-01,17.47345,34.43,0,0,0
128596,2003-03-01,17.31498,34.58689,0,0,0
128598,2003-03-01,16.99566,34.89888,0,0,0
128605,2003-03-01,15.85319,35.97238,0,0,0
128612,2003-03-01,14.67223,37.01747,10,0,1
128615,2003-03-01,14.15436,37.45677,0,0,0
128651,2003-03-01,7.38981,42.34261,0,0,0
128667,2003-03-01,4.05198,44.29845,0,0,0
128694,2003-03-01,31.01539,-5.73337,0,0,0
128709,2003-03-01,31.28745,-2.29979,0,0,0
128780,2003-03-01,29.42639,13.76521,0,0,0
128785,2003-03-01,29.10358,14.84545,8,0,1
128799,2003-03-01,28.07125,17.81144,0,0,0
128811,2003-03-01,27.0388,20.27815,0,0,0
128813,2003-03-01,26.85373,20.68202,0,0,0
128816,2003-03-01,26.56926,21.28381,0,0,0
128817,2003-03-01,26.47261,21.48332,0,0,0
128826,2003-03-01,25.56212,23.25411,6,0,1
128834,2003-03-01,24.69218,24.78973,0,0,0
128864,2003-03-01,20.93878,30.21349,0,0,0
128866,2003-03-01,20.66174,30.55596,0,0,0
128892,2003-03-01,16.76533,34.79076,0,0,0
128952,2003-03-01,5.73361,43.09876,0,0,0
128971,2003-03-01,28.28507,-16.48875,13,0,7
128976,2003-03-01,30.33579,-8.6428,0,0,0
128990,2003-03-01,30.78282,-5.48359,0,0,0
128992,2003-03-01,30.83032,-5.02907,0,0,0
128993,2003-03-01,30.85253,-4.80157,0,0,0
129001,2003-03-01,30.99315,-2.97669,0,0,0
129090,2003-03-01,28.1341,16.90927,0,0,0
129101,2003-03-01,27.23614,19.18789,0,0,0
129103,2003-03-01,27.0607,19.59573,0,0,0
129152,2003-03-01,21.64416,28.89869,7,0,1
129162,2003-03-01,20.28587,30.62553,0,0,0
129224,2003-03-01,10.07314,40.03025,7,0,1
129241,2003-03-01,6.7423,42.23945,0,0,0
129290,2003-03-01,30.65437,-4.10183,0,0,0
129301,2003-03-01,30.79624,-1.59747,0,0,0
129315,2003-03-01,30.79624,1.59747,0,0,0
129329,2003-03-01,30.59408,4.78253,13,0,7
129370,2003-03-01,28.85619,13.87499,0,0,0
129403,2003-03-01,26.26423,20.73095,0,0,0
129490,2003-03-01,14.83182,35.94585,0,0,0
129500,2003-03-01,13.12255,37.41383,5,0,1
129507,2003-03-01,11.87926,38.40839,0,0,0
129509,2003-03-01,11.51696,38.68763,13,0,7
129557,2003-03-01,1.86082,44.77081,7,0,1
129559,2003-03-01,28.06975,-15.52411,32,0,4
129577,2003-03-01,30.1592,-6.34019,0,0,0
129579,2003-03-01,30.21461,-5.89062,0,0,0
129665,2003-03-01,28.72513,13.39249,1,0,0
129686,2003-03-01,27.23813,17.81889,0,0,0
129689,2003-03-01,26.9915,18.43494,0,0,0
129701,2003-03-01,25.92153,20.85445,0,0,0
129725,2003-03-01,23.39171,25.46334,0,0,0
129746,2003-03-01,20.76841,29.22805,0,0,0
129755,2003-03-01,19.53121,30.76272,1,0,0
129774,2003-03-01,16.70281,33.84718,0,0,0
129775,2003-03-01,16.54591,34.00372,0,0,0
129781,2003-03-01,15.58782,34.93093,0,0,0
129798,2003-03-01,12.71852,37.44753,23,0,7
129842,2003-03-01,4.22761,43.24301,0,0,0
129851,2003-03-01,2.2966,44.30972,0,0,0
129852,2003-03-01,2.07781,44.42591,6,0,1
129858,2003-03-01,29.26766,-10.08547,58,0,6
129867,2003-03-01,29.63894,-8.09839,0,0,0
129911,2003-03-01,30.26953,1.81112,0,0,0
129926,2003-03-01,30.03105,5.19442,0,0,0
129929,2003-03-01,29.95578,5.8675,44,0,4
129947,2003-03-01,29.31291,9.8658,0,0,0
129967,2003-03-01,28.22013,14.19599,2,0,0
129968,2003-03-01,28.15522,14.40863,19,0,7
129977,2003-03-01,27.5278,16.30367,0,0,0
130008,2003-03-01,24.78593,22.53941,8,0,1
130018,2003-03-01,23.71584,24.44395,6,0,1
130063,2003-03-01,17.84344,32.30971,0,0,0
130067,2003-03-01,17.24067,32.95216,11,0,1
130070,2003-03-01,16.78015,33.42796,0,0,0
130080,2003-03-01,15.19317,34.97681,0,0,0
130086,2003-03-01,14.20284,35.87897,0,0,0
130095,2003-03-01,12.66397,37.19461,2,0,0
130104,2003-03-01,11.06111,38.46596,14,0,7
130122,2003-03-01,7.66268,40.87988,0,0,0
130137,2003-03-01,4.63149,42.76577,0,0,0
130175,2003-03-01,29.69661,-5.84456,0,0,0
130180,2003-03-01,29.81665,-4.7263,0,0,0
130182,2003-03-01,29.85755,-4.27793,0,0,0
130186,2003-03-01,29.92712,-3.37968,0,0,0
130204,2003-03-01,30.03771,0.67669,0,0,0
130216,2003-03-01,29.92712,3.37968,0,0,0
130225,2003-03-01,29.74768,5.39774,0,0,0
130246,2003-03-01,29.01023,10.04658,0,0,0
130253,2003-03-01,28.66648,11.56997,0,0,0
130274,2003-03-01,27.34792,16.03473,0,0,0
130362,2003-03-01,17.45811,32.3689,1,0,0
130392,2003-03-01,12.60761,36.94201,21,0,7
130414,2003-03-01,8.21299,40.24646,0,0,0
130419,2003-03-01,7.23958,40.8972,0,0,0
130449,2003-03-01,28.51244,-11.09372,56,0,6
130478,2003-03-01,29.55682,-4.70785,5,0,1
130497,2003-03-01,29.77986,-0.44936,0,0,0
130501,2003-03-01,29.77986,0.44936,0,0,0
130505,2003-03-01,29.76351,1.34788,13,0,7
130535,2003-03-01,29.12186,8.03571,0,0,0
130544,2003-03-01,28.75244,10.00797,0,0,0
130555,2003-03-01,28.19195,12.38598,0,0,0
130590,2003-03-01,25.63293,19.63958,2,0,0
130592,2003-03-01,25.45206,20.03721,0,0,0
130606,2003-03-01,24.0845,22.7633,0,0,0
130625,2003-03-01,21.95128,26.29479,3,0,0
130703,2003-03-01,9.68556,38.93277,0,0,0
130765,2003-03-01,28.7489,-8.66205,0,0,0
130766,2003-03-01,28.78786,-8.44319,0,0,0
130804,2003-03-01,29.52114,0.0,15,0,7
130833,2003-03-01,29.09343,6.46298,0,0,0
130872,2003-03-01,27.19076,14.87568,0,0,0
130877,2003-03-01,26.83981,15.91583,0,0,0
130884,2003-03-01,26.30874,17.35402,0,0,0
130943,2003-03-01,20.07184,28.50057,1,0,0
130944,2003-03-01,19.94017,28.67314,1,0,0
130996,2003-03-01,11.97082,36.86989,10,0,1
131020,2003-03-01,7.56336,40.15599,0,0,0
131028,2003-03-01,5.99129,41.18592,0,0,0
131077,2003-03-01,28.63919,-7.75521,0,0,0
131090,2003-03-01,29.01429,-4.89276,0,0,0
131114,2003-03-01,29.258,0.44587,0,0,0
131118,2003-03-01,29.24173,1.3374,3,0,0
131125,2003-03-01,29.17416,2.89576,10,0,1
131141,2003-03-01,28.83341,6.43804,0,0,0
131161,2003-03-01,28.04663,10.79454,0,0,0
131188,2003-03-01,26.36367,16.47399,0,0,0
131192,2003-03-01,26.05523,17.29053,0,0,0
131203,2003-03-01,25.1303,19.49832,2,0,0
131223,2003-03-01,23.16673,23.35983,20,0,7
131227,2003-03-01,22.73137,24.10712,8,0,1
131247,2003-03-01,20.34735,27.71258,5,0,1
131261,2003-03-01,18.47773,30.10372,0,0,0
131320,2003-03-01,8.85337,38.98458,0,0,0
131377,2003-03-01,28.06522,-9.46232,0,0,0
131408,2003-03-01,28.92558,-2.663,32,0,4
131413,2003-03-01,28.97373,-1.55415,0,0,0
131446,2003-03-01,28.65638,5.75456,0,0,0
131460,2003-03-01,28.19044,8.8129,9,0,1
131463,2003-03-01,28.06522,9.46232,5,0,1
131485,2003-03-01,26.87759,14.1407,0,0,0
131486,2003-03-01,26.81248,14.34933,0,0,0
131557,2003-03-01,19.84726,27.96865,0,0,0
131566,2003-03-01,18.65082,29.50515,25,0,15
131624,2003-03-01,9.36224,38.33334,0,0,0
131626,2003-03-01,8.99387,38.6056,0,0,0
131646,2003-03-01,5.13222,41.21735,0,0,0
131647,2003-03-01,4.93055,41.34277,0,0,0
131671,2003-03-01,27.04875,-12.62246,5,0,1
131682,2003-03-01,27.62536,-10.28537,0,0,0
131692,2003-03-01,28.04663,-8.1301,1,0,0
131700,2003-03-01,28.31227,-6.38874,0,0,0
131763,2003-03-01,28.15371,7.47868,26,0,15
131786,2003-03-01,27.10603,12.41163,0,0,0
131788,2003-03-01,26.99051,12.83294,0,0,0
131789,2003-03-01,26.9313,13.04307,0,0,0
131808,2003-03-01,25.62506,16.96271,0,0,0
131821,2003-03-01,24.53657,19.55566,0,0,0
131827,2003-03-01,23.98204,20.72555,8,0,1
131830,2003-03-01,23.69259,21.30386,9,0,1
131852,2003-03-01,21.32675,25.4032,1,0,0
131883,2003-03-01,17.29082,30.73548,25,0,15
131884,2003-03-01,17.14736,30.89864,10,0,1
131900,2003-03-01,14.74146,33.43405,0,0,0
131911,2003-03-01,12.96778,35.09581,0,0,0
131916,2003-03-01,12.12954,35.82957,15,0,7
131920,2003-03-01,11.44455,36.40698,0,0,0
131925,2003-03-01,10.57034,37.11686,0,0,0
131932,2003-03-01,9.3128,38.08877,0,0,0
131940,2003-03-01,7.82739,39.16873,0,0,0
131982,2003-03-01,26.67343,-12.99461,0,0,0
131983,2003-03-01,26.73251,-12.78521,0,0,0
132053,2003-03-01,28.41357,2.4226,0,0,0
132055,2003-03-01,28.38937,2.8624,12,0,1
132081,2003-03-01,27.70999,8.53076,8,0,1
132087,2003-03-01,27.45781,9.8193,1,0,0
132088,2003-03-01,27.41234,10.03312,7,0,1
132137,2003-03-01,24.01117,20.07152,1,0,0
132147,2003-03-01,23.04379,21.99113,0,0,0
132158,2003-03-01,21.87718,24.04422,19,0,7
132178,2003-03-01,19.48792,27.61302,17,0,7
132205,2003-03-01,15.73106,32.08455,10,0,1
132212,2003-03-01,14.65985,33.17851,0,0,0
132221,2003-03-01,13.22458,34.54591,0,0,0
132239,2003-03-01,10.15918,37.15092,0,0,0
132247,2003-03-01,8.71336,38.25442,0,0,0
132249,2003-03-01,8.34385,38.52518,0,0,0
132286,2003-03-01,0.69728,43.29864,26,0,15
132304,2003-03-01,26.96115,-10.84481,0,0,0
132306,2003-03-01,27.05871,-10.42071,0,0,0
132358,2003-03-01,28.20402,0.87802,0,0,0
132369,2003-03-01,28.0989,3.28924,6,0,1
132380,2003-03-01,27.87241,5.68885,8,0,1
132386,2003-03-01,27.69797,6.98988,19,0,7
132393,2003-03-01,27.44932,8.49855,0,0,0
132394,2003-03-01,27.40985,8.71316,0,0,0
132405,2003-03-01,26.91091,11.05641,0,0,0
132415,2003-03-01,26.35526,13.15484,0,0,0
132482,2003-03-01,20.23813,26.12432,17,0,7
132496,2003-03-01,18.46136,28.5489,0,0,0
132525,2003-03-01,14.26507,33.23171,0,0,0
132555,2003-03-01,9.20856,37.6004,0,0,0
132563,2003-03-01,7.73787,38.68657,9,0,1
132564,2003-03-01,7.55038,38.82007,7,0,1
132577,2003-03-01,5.03872,40.51078,0,0,0
132591,2003-03-01,2.17677,42.24089,0,0,0
132594,2003-03-01,1.54182,42.59978,0,0,0
132608,2003-03-01,26.15647,-12.89875,0,0,0
132639,2003-03-01,27.5278,-6.31618,0,0,0
132660,2003-03-01,27.91707,-1.74894,18,0,7
132681,2003-03-01,27.86438,2.84059,0,0,0
132697,2003-03-01,27.5278,6.31618,0,0,0
132745,2003-03-01,25.01132,16.3777,0,0,0
132808,2003-03-01,18.48053,28.11787,53,0,6
132810,2003-03-01,18.21701,28.45701,21,0,7
132825,2003-03-01,16.13507,30.93158,2,0,0
132826,2003-03-01,15.9897,31.09222,5,0,1
132832,2003-03-01,15.10036,32.04468,12,0,1
132847,2003-03-01,12.74943,34.34113,0,0,0
132850,2003-03-01,12.25748,34.78602,0,0,0
132883,2003-03-01,6.17504,39.50311,0,0,0
132894,2003-03-01,4.0053,40.90605,0,0,0
132914,2003-03-01,25.39363,-14.49664,7,0,1
132939,2003-03-01,26.76379,-9.28559,0,0,0
132988,2003-03-01,27.66792,1.3069,9,0,1
133122,2003-03-01,18.23522,28.02724,1,0,0
133159,2003-03-01,12.83447,33.9407,0,0,0
133168,2003-03-01,11.35272,35.26888,8,0,1
133188,2003-03-01,7.82604,38.07053,0,0,0
133210,2003-03-01,3.56974,40.92267,0,0,0
133214,2003-03-01,2.75249,41.41645,0,0,0
133217,2003-03-01,2.13062,41.78194,0,0,0
133226,2003-03-01,0.21831,42.85382,9,0,1
133256,2003-03-01,26.6258,-8.61564,0,0,0
133281,2003-03-01,27.30998,-3.25194,13,0,7
133284,2003-03-01,27.35041,-2.60256,13,0,7
133296,2003-03-01,27.42233,0.0,12,0,1
133312,2003-03-01,27.29451,3.46822,0,0,0
133341,2003-03-01,26.41516,9.67335,0,0,0
133364,2003-03-01,25.13519,14.44403,26,0,15
133365,2003-03-01,25.0681,14.64737,0,0,0
133372,2003-03-01,24.57216,16.05998,0,0,0
133411,2003-03-01,20.98865,23.53823,18,0,7
133414,2003-03-01,20.657,24.08319,0,0,0
133418,2003-03-01,20.20268,24.80266,0,0,0
133426,2003-03-01,19.25288,26.21675,11,0,1
133435,2003-03-01,18.11946,27.76748,7,0,1
133451,2003-03-01,15.93757,30.41809,14,0,7
133455,2003-03-01,15.35913,31.0594,0,0,0
133472,2003-03-01,12.75535,33.69006,0,0,0
133482,2003-03-01,11.11444,35.16643,1,0,0
133486,2003-03-01,10.43548,35.74245,8,0,1
133503,2003-03-01,7.40547,38.09967,4,0,1
133543,2003-03-01,24.94234,-14.18876,0,0,0
133544,2003-03-01,25.00741,-13.98535,3,0,0
133577,2003-03-01,26.61687,-7.0984,1,0,0
133582,2003-03-01,26.76826,-6.03151,0,0,0
133614,2003-03-01,27.15038,0.86477,0,0,0
133627,2003-03-01,27.0144,3.67054,0,0,0
133663,2003-03-01,25.7668,11.30993,0,0,0
133665,2003-03-01,25.66048,11.72511,0,0,0
133695,2003-03-01,23.61126,17.78388,0,0,0
133697,2003-03-01,23.44487,18.1751,0,0,0
133711,2003-03-01,22.17858,20.86344,0,0,0
133713,2003-03-01,21.98331,21.24007,0,0,0
133779,2003-03-01,13.61439,32.52711,0,0,0
133787,2003-03-01,12.35462,33.73993,0,0,0
133804,2003-03-01,9.50565,36.20694,0,0,0
133809,2003-03-01,8.62319,36.90447,0,0,0
133854,2003-03-01,24.34416,-15.1457,16,0,7
133912,2003-03-01,26.79658,-3.01278,5,0,1
133980,2003-03-01,25.45304,11.47552,0,0,0
133998,2003-03-01,24.34416,15.1457,0,0,0
134022,2003-03-01,22.39617,19.84462,0,0,0
134050,2003-03-01,19.47099,24.9933,1,0,0
134129,2003-03-01,7.66492,37.34935,0,0,0
134147,2003-03-01,4.26141,39.72071,0,0,0
134165,2003-03-01,0.58551,41.93957,0,0,0
134174,2003-03-01,24.29062,-14.48976,5,0,1
134204,2003-03-01,25.87716,-8.31027,11,0,1
134243,2003-03-01,26.62927,0.0,26,0,15
134280,2003-03-01,25.9521,7.88961,0,0,0
134292,2003-03-01,25.4442,10.39923,31,0,4
134304,2003-03-01,24.79766,12.86917,11,0,1
134337,2003-03-01,22.3228,19.39512,0,0,0
134380,2003-03-01,17.63439,27.16275,0,0,0
134452,2003-03-01,6.13534,38.18564,13,0,7
134456,2003-03-01,5.37939,38.7121,0,0,0
134462,2003-03-01,4.22049,39.4875,0,0,0
134481,2003-03-01,0.34913,41.83271,0,0,0
134540,2003-03-01,26.18563,-4.05522,0,0,0
134573,2003-03-01,26.26719,2.99034,6,0,1
134575,2003-03-01,26.23753,3.41658,21,0,7
134604,2003-03-01,25.36614,9.53164,0,0,0
134609,2003-03-01,25.13324,10.56801,10,0,1
134615,2003-03-01,24.82208,11.80243,0,0,0
134622,2003-03-01,24.41573,13.2286,4,0,1
134636,2003-03-01,23.46469,16.03006,0,0,0
134643,2003-03-01,22.92095,17.4027,0,0,0
134666,2003-03-01,20.82154,21.76454,0,0,0
134705,2003-03-01,16.20571,28.58049,17,0,7
134717,2003-03-01,14.52787,30.52157,2,0,0
134730,2003-03-01,12.57671,32.5403,0,0,0
134734,2003-03-01,11.94861,33.14393,0,0,0
134791,2003-03-01,1.36792,41.00379,0,0,0
134825,2003-03-01,24.87047,-10.5296,0,0,0
134828,2003-03-01,25.01279,-9.91074,9,0,1
134829,2003-03-01,25.05831,-9.70393,8,0,1
134844,2003-03-01,25.62506,-6.57386,0,0,0
134854,2003-03-01,25.8811,-4.46385,0,0,0
134861,2003-03-01,26.00193,-2.97924,0,0,0
134864,2003-03-01,26.03894,-2.34164,0,0,0
134869,2003-03-01,26.0809,-1.27776,8,0,1
134891,2003-03-01,25.97233,3.40391,25,0,15
134907,2003-03-01,25.59408,6.78397,0,0,0
134909,2003-03-01,25.52919,7.20364,0,0,0
134916,2003-03-01,25.27145,8.66611,0,0,0
134919,2003-03-01,25.14646,9.28953,0,0,0
134927,2003-03-01,24.77079,10.94081,0,0,0
134954,2003-03-01,23.05487,16.36647,3,0,0
134972,2003-03-01,21.53638,19.82904,1,0,0
135002,2003-03-01,18.36554,25.27288,2,0,0
135020,2003-03-01,16.09214,28.32615,18,0,7
135051,2003-03-01,11.54638,33.19572,0,0,0
135074,2003-03-01,7.66626,36.49318,0,0,0
135077,2003-03-01,7.12828,36.90396,0,0,0
135113,2003-03-01,0.08526,41.50106,0,0,0
135115,2003-03-01,22.87088,-16.11341,22,0,7
135143,2003-03-01,24.60728,-10.49147,0,0,0
135168,2003-03-01,25.52526,-5.29008,0,0,0
135170,2003-03-01,25.57245,-4.86899,0,0,0
135175,2003-03-01,25.67328,-3.81407,0,0,0
135205,2003-03-01,25.76188,2.5448,0,0,0
135209,2003-03-01,25.70674,3.39133,14,0,7
135213,2003-03-01,25.63589,4.23639,0,0,0
135219,2003-03-01,25.5002,5.50041,0,0,0
135239,2003-03-01,24.79472,9.66866,0,0,0
135251,2003-03-01,24.18655,12.12373,0,0,0
135299,2003-03-01,20.41264,21.4346,1,0,0
135305,2003-03-01,19.79493,22.52939,7,0,1
135328,2003-03-01,17.13854,26.56505,1,0,0
135347,2003-03-01,14.60669,29.69915,0,0,0
135366,2003-03-01,11.77641,32.64934,4,0,1
135384,2003-03-01,8.82285,35.27587,0,0,0
135397,2003-03-01,6.52487,37.07307,0,0,0
135399,2003-03-01,6.15898,37.34229,30,0,4
135450,2003-03-01,23.80936,-12.48402,0,0,0
135458,2003-03-01,24.24441,-10.862,0,0,0
135468,2003-03-01,24.70243,-8.8097,0,0,0
135506,2003-03-01,25.55868,-0.84563,23,0,7
135532,2003-03-01,25.32884,4.64114,0,0,0
135551,2003-03-01,24.74295,8.60312,0,0,0
135553,2003-03-01,24.66094,9.01604,0,0,0
135574,2003-03-01,23.56916,13.28764,12,0,1
135576,2003-03-01,23.44342,13.68749,10,0,1
135655,2003-03-01,15.59427,28.14924,9,0,1
135675,2003-03-01,12.75807,31.3354,8,0,1
135682,2003-03-01,11.68764,32.40274,3,0,0
135736,2003-03-01,2.07603,39.82636,0,0,0
135765,2003-03-01,23.30669,-13.24052,0,0,0
135768,2003-03-01,23.4879,-12.64027,0,0,0
135777,2003-03-01,23.98058,-10.82301,0,0,0
135815,2003-03-01,25.20379,-2.94644,0,0,0
135844,2003-03-01,25.18958,3.15649,0,0,0
135851,2003-03-01,25.06272,4.62415,0,0,0
135887,2003-03-01,23.66064,12.0372,0,0,0
135923,2003-03-01,21.03663,19.06454,0,0,0
135940,2003-03-01,19.38963,22.19979,41,0,4
135944,2003-03-01,18.96518,22.91835,9,0,1
135969,2003-03-01,16.00077,27.23514,27,0,15
135994,2003-03-01,12.51129,31.24174,2,0,0
136063,2003-03-01,0.20278,40.70521,0,0,0
136065,2003-03-01,21.78307,-16.71849,15,0,7
136078,2003-03-01,22.72368,-14.18429,0,0,0
136100,2003-03-01,23.95632,-9.76835,0,0,0
136120,2003-03-01,24.67656,-5.64824,0,0,0
136149,2003-03-01,25.0309,0.41974,0,0,0
136168,2003-03-01,24.8172,4.3987,0,0,0
136213,2003-03-01,22.91854,13.59094,0,0,0
136266,2003-03-01,18.27211,23.55226,38,0,4
136286,2003-03-01,15.87809,26.98326,23,0,7
136317,2003-03-01,11.50474,31.91096,10,0,1
136322,2003-03-01,10.72511,32.66091,0,0,0
136327,2003-03-01,9.92498,33.39848,0,0,0
136351,2003-03-01,5.79825,36.76902,0,0,0
136374,2003-03-01,1.39232,39.74358,0,0,0
136438,2003-03-01,24.4357,-5.42059,0,0,0
136473,2003-03-01,24.72586,1.8813,0,0,0
136488,2003-03-01,24.48442,5.00583,0,0,0
136511,2003-03-01,23.69114,9.73338,0,0,0
136515,2003-03-01,23.50144,10.54388,0,0,0
136517,2003-03-01,23.40089,10.94756,0,0,0
136518,2003-03-01,23.3492,11.14899,0,0,0
136531,2003-03-01,22.59153,13.74065,0,0,0
136583,2003-03-01,18.01684,23.47562,42,0,4
136622,2003-03-01,13.04288,29.96957,0,0,0
136638,2003-03-01,10.63576,32.41703,0,0,0
136670,2003-03-01,5.18921,36.93675,0,0,0
136686,2003-03-01,2.14571,39.01505,0,0,0
136692,2003-03-01,0.94787,39.76441,0,0,0
136718,2003-03-01,22.5776,-12.90328,0,0,0
136720,2003-03-01,22.69676,-12.50674,0,0,0
136777,2003-03-01,24.48978,-0.83333,0,0,0
136791,2003-03-01,24.44885,2.08256,0,0,0
136814,2003-03-01,23.96796,6.84277,0,0,0
136842,2003-03-01,22.69676,12.50674,5,0,1
136868,2003-03-01,20.85903,17.55547,0,0,0
136887,2003-03-01,19.12844,21.07938,6,0,1
136889,2003-03-01,18.92767,21.44129,9,0,1
