index,start_date,lat,lon,fw_fw_06_swe_-2,swe_swe_average_-2,clusteringLabel
126691,2006-06-01,32.49507,8.22951,0,255,0
126695,2006-06-01,32.33957,9.1549,0,255,0
126719,2006-06-01,31.06353,14.59195,9,255,1
126722,2006-06-01,30.86338,15.25511,31,255,5
126726,2006-06-01,30.58274,16.13284,34,255,5
126779,2006-06-01,25.44273,26.94261,12,255,2
126783,2006-06-01,24.95261,27.69019,36,255,5
126789,2006-06-01,24.19189,28.79261,0,255,0
126814,2006-06-01,20.7006,33.14022,0,255,0
126816,2006-06-01,20.39939,33.47096,0,255,0
126847,2006-06-01,15.32786,38.28248,0,255,0
126873,2006-06-01,10.49997,41.88239,2,255,0
126884,2006-06-01,8.29948,43.29382,0,255,0
126965,2006-06-01,32.76626,3.53229,44,255,6
127014,2006-06-01,30.74721,14.75516,34,255,5
127016,2006-06-01,30.61314,15.19524,27,255,4
127020,2006-06-01,30.33322,16.06988,57,255,7
127024,2006-06-01,30.03771,16.93689,69,255,8
127045,2006-06-01,28.23573,21.35284,0,255,0
127065,2006-06-01,26.14165,25.3259,0,255,0
127078,2006-06-01,24.59118,27.77797,0,255,0
127104,2006-06-01,21.06277,32.36427,0,255,0
127118,2006-06-01,18.93517,34.65835,0,255,0
127124,2006-06-01,17.97581,35.60453,0,255,0
127130,2006-06-01,16.98824,36.52885,0,255,0
127144,2006-06-01,14.57507,38.60225,0,255,0
127154,2006-06-01,12.75853,40.01366,0,255,0
127155,2006-06-01,12.57262,40.15169,0,255,0
127161,2006-06-01,11.44093,40.9682,0,255,0
127203,2006-06-01,2.72364,46.155,3,255,0
127282,2006-06-01,31.91017,8.6226,0,255,0
127304,2006-06-01,30.81328,13.59338,43,255,6
127355,2006-06-01,26.45725,24.26678,0,255,0
127359,2006-06-01,26.01427,25.04259,0,255,0
127410,2006-06-01,19.17539,34.06771,0,255,0
127422,2006-06-01,17.25924,35.9575,0,255,0
127440,2006-06-01,14.17403,38.63116,0,255,0
127454,2006-06-01,11.6007,40.58195,0,255,0
127464,2006-06-01,9.66936,41.90927,34,255,5
127465,2006-06-01,9.47193,42.03906,0,255,0
127475,2006-06-01,7.45421,43.30821,0,255,0
127530,2006-06-01,32.30756,-2.57073,0,255,0
127595,2006-06-01,30.85253,12.42972,13,255,2
127664,2006-06-01,24.72733,26.65852,0,255,0
127680,2006-06-01,22.69676,29.56827,0,255,0
127701,2006-06-01,19.70965,33.14699,0,255,0
127709,2006-06-01,18.47819,34.43898,0,255,0
127736,2006-06-01,13.95047,38.51692,0,255,0
127771,2006-06-01,7.23556,43.19126,0,255,0
127796,2006-06-01,31.27966,-9.23555,0,255,0
127825,2006-06-01,32.05029,-2.5603,0,255,0
127854,2006-06-01,31.94414,4.18491,44,255,6
127863,2006-06-01,31.73272,6.26349,6,255,1
127865,2006-06-01,31.67434,6.72335,17,255,3
127932,2006-06-01,27.40435,21.31791,0,255,0
127933,2006-06-01,27.30798,21.51976,0,255,0
127934,2006-06-01,27.2107,21.72105,0,255,0
127962,2006-06-01,24.12433,27.1213,0,255,0
127990,2006-06-01,20.36722,32.04723,0,255,0
128062,2006-06-01,7.83186,42.57366,0,255,0
128078,2006-06-01,4.49135,44.53037,0,255,0
128114,2006-06-01,31.70509,-3.93722,0,255,0
128179,2006-06-01,30.66056,10.99733,4,255,1
128212,2006-06-01,28.48973,18.15613,0,255,0
128216,2006-06-01,28.15522,18.98985,0,255,0
128227,2006-06-01,27.15835,21.23931,0,255,0
128238,2006-06-01,26.05079,23.42218,14,255,2
128249,2006-06-01,24.83528,25.53533,0,255,0
128262,2006-06-01,23.26324,27.93988,0,255,0
128273,2006-06-01,21.82128,29.89454,0,255,0
128330,2006-06-01,12.78354,38.85728,8,255,1
128405,2006-06-01,31.38973,-4.61064,0,255,0
128424,2006-06-01,31.59725,-0.23103,3,255,0
128452,2006-06-01,31.21897,6.21337,3,255,0
128461,2006-06-01,30.9254,8.25943,0,255,0
128484,2006-06-01,29.80234,13.38208,0,255,0
128486,2006-06-01,29.67976,13.81859,5,255,1
128549,2006-06-01,23.88743,26.56505,0,255,0
128595,2006-06-01,17.47345,34.43,0,255,0
128596,2006-06-01,17.31498,34.58689,14,255,2
128598,2006-06-01,16.99566,34.89888,5,255,1
128605,2006-06-01,15.85319,35.97238,0,255,0
128612,2006-06-01,14.67223,37.01747,13,255,2
128615,2006-06-01,14.15436,37.45677,0,255,0
128651,2006-06-01,7.38981,42.34261,0,255,0
128667,2006-06-01,4.05198,44.29845,0,255,0
128694,2006-06-01,31.01539,-5.73337,0,255,0
128709,2006-06-01,31.28745,-2.29979,0,255,0
128780,2006-06-01,29.42639,13.76521,8,255,1
128785,2006-06-01,29.10358,14.84545,9,255,1
128799,2006-06-01,28.07125,17.81144,0,255,0
128811,2006-06-01,27.0388,20.27815,0,255,0
128813,2006-06-01,26.85373,20.68202,0,255,0
128816,2006-06-01,26.56926,21.28381,0,255,0
128817,2006-06-01,26.47261,21.48332,0,255,0
128826,2006-06-01,25.56212,23.25411,0,255,0
128834,2006-06-01,24.69218,24.78973,0,255,0
128864,2006-06-01,20.93878,30.21349,0,255,0
128866,2006-06-01,20.66174,30.55596,0,255,0
128892,2006-06-01,16.76533,34.79076,1,255,0
128952,2006-06-01,5.73361,43.09876,0,255,0
128971,2006-06-01,28.28507,-16.48875,16,255,2
128976,2006-06-01,30.33579,-8.6428,0,255,0
128990,2006-06-01,30.78282,-5.48359,0,255,0
128992,2006-06-01,30.83032,-5.02907,0,255,0
128993,2006-06-01,30.85253,-4.80157,0,255,0
129001,2006-06-01,30.99315,-2.97669,0,255,0
129090,2006-06-01,28.1341,16.90927,0,255,0
129101,2006-06-01,27.23614,19.18789,0,255,0
129103,2006-06-01,27.0607,19.59573,0,255,0
129152,2006-06-01,21.64416,28.89869,1,255,0
129162,2006-06-01,20.28587,30.62553,0,255,0
129224,2006-06-01,10.07314,40.03025,10,255,2
129241,2006-06-01,6.7423,42.23945,0,255,0
129290,2006-06-01,30.65437,-4.10183,26,255,4
129301,2006-06-01,30.79624,-1.59747,11,255,2
129315,2006-06-01,30.79624,1.59747,0,255,0
129329,2006-06-01,30.59408,4.78253,9,255,1
129370,2006-06-01,28.85619,13.87499,0,255,0
129403,2006-06-01,26.26423,20.73095,0,255,0
129490,2006-06-01,14.83182,35.94585,0,255,0
129500,2006-06-01,13.12255,37.41383,0,255,0
129507,2006-06-01,11.87926,38.40839,0,255,0
129509,2006-06-01,11.51696,38.68763,5,255,1
129557,2006-06-01,1.86082,44.77081,8,255,1
129559,2006-06-01,28.06975,-15.52411,2,255,0
129577,2006-06-01,30.1592,-6.34019,0,255,0
129579,2006-06-01,30.21461,-5.89062,0,255,0
129665,2006-06-01,28.72513,13.39249,0,255,0
129686,2006-06-01,27.23813,17.81889,0,255,0
129689,2006-06-01,26.9915,18.43494,0,255,0
129701,2006-06-01,25.92153,20.85445,0,255,0
129725,2006-06-01,23.39171,25.46334,0,255,0
129746,2006-06-01,20.76841,29.22805,0,255,0
129755,2006-06-01,19.53121,30.76272,1,255,0
129774,2006-06-01,16.70281,33.84718,0,255,0
129775,2006-06-01,16.54591,34.00372,0,255,0
129781,2006-06-01,15.58782,34.93093,0,255,0
129798,2006-06-01,12.71852,37.44753,0,255,0
129842,2006-06-01,4.22761,43.24301,0,255,0
129851,2006-06-01,2.2966,44.30972,0,255,0
129852,2006-06-01,2.07781,44.42591,0,255,0
129858,2006-06-01,29.26766,-10.08547,37,255,5
129867,2006-06-01,29.63894,-8.09839,0,255,0
129911,2006-06-01,30.26953,1.81112,0,255,0
129926,2006-06-01,30.03105,5.19442,0,255,0
129929,2006-06-01,29.95578,5.8675,0,255,0
129947,2006-06-01,29.31291,9.8658,0,255,0
129967,2006-06-01,28.22013,14.19599,0,255,0
129968,2006-06-01,28.15522,14.40863,0,255,0
129977,2006-06-01,27.5278,16.30367,0,255,0
130008,2006-06-01,24.78593,22.53941,5,255,1
130018,2006-06-01,23.71584,24.44395,5,255,1
130063,2006-06-01,17.84344,32.30971,0,255,0
130067,2006-06-01,17.24067,32.95216,0,255,0
130070,2006-06-01,16.78015,33.42796,0,255,0
130080,2006-06-01,15.19317,34.97681,0,255,0
130086,2006-06-01,14.20284,35.87897,0,255,0
130095,2006-06-01,12.66397,37.19461,5,255,1
130104,2006-06-01,11.06111,38.46596,8,255,1
130122,2006-06-01,7.66268,40.87988,0,255,0
130137,2006-06-01,4.63149,42.76577,0,255,0
130175,2006-06-01,29.69661,-5.84456,0,255,0
130180,2006-06-01,29.81665,-4.7263,0,255,0
130182,2006-06-01,29.85755,-4.27793,0,255,0
130186,2006-06-01,29.92712,-3.37968,0,255,0
130204,2006-06-01,30.03771,0.67669,0,255,0
130216,2006-06-01,29.92712,3.37968,13,255,2
130225,2006-06-01,29.74768,5.39774,0,255,0
130246,2006-06-01,29.01023,10.04658,0,255,0
130253,2006-06-01,28.66648,11.56997,0,255,0
130274,2006-06-01,27.34792,16.03473,0,255,0
130362,2006-06-01,17.45811,32.3689,0,255,0
130392,2006-06-01,12.60761,36.94201,8,255,1
130414,2006-06-01,8.21299,40.24646,0,255,0
130419,2006-06-01,7.23958,40.8972,0,255,0
130449,2006-06-01,28.51244,-11.09372,27,255,4
130478,2006-06-01,29.55682,-4.70785,0,255,0
130497,2006-06-01,29.77986,-0.44936,0,255,0
130501,2006-06-01,29.77986,0.44936,0,255,0
130505,2006-06-01,29.76351,1.34788,3,255,0
130535,2006-06-01,29.12186,8.03571,18,255,3
130544,2006-06-01,28.75244,10.00797,0,255,0
130555,2006-06-01,28.19195,12.38598,0,255,0
130590,2006-06-01,25.63293,19.63958,0,255,0
130592,2006-06-01,25.45206,20.03721,4,255,1
130606,2006-06-01,24.0845,22.7633,0,255,0
130625,2006-06-01,21.95128,26.29479,8,255,1
130703,2006-06-01,9.68556,38.93277,0,255,0
130765,2006-06-01,28.7489,-8.66205,0,255,0
130766,2006-06-01,28.78786,-8.44319,0,255,0
130804,2006-06-01,29.52114,0.0,0,255,0
130833,2006-06-01,29.09343,6.46298,0,255,0
130872,2006-06-01,27.19076,14.87568,0,255,0
130877,2006-06-01,26.83981,15.91583,0,255,0
130884,2006-06-01,26.30874,17.35402,0,255,0
130943,2006-06-01,20.07184,28.50057,0,255,0
130944,2006-06-01,19.94017,28.67314,0,255,0
130996,2006-06-01,11.97082,36.86989,9,255,1
131020,2006-06-01,7.56336,40.15599,0,255,0
131028,2006-06-01,5.99129,41.18592,0,255,0
131077,2006-06-01,28.63919,-7.75521,0,255,0
131090,2006-06-01,29.01429,-4.89276,0,255,0
131114,2006-06-01,29.258,0.44587,0,255,0
131118,2006-06-01,29.24173,1.3374,24,255,4
131125,2006-06-01,29.17416,2.89576,14,255,2
131141,2006-06-01,28.83341,6.43804,0,255,0
131161,2006-06-01,28.04663,10.79454,0,255,0
131188,2006-06-01,26.36367,16.47399,0,255,0
131192,2006-06-01,26.05523,17.29053,0,255,0
131203,2006-06-01,25.1303,19.49832,8,255,1
131223,2006-06-01,23.16673,23.35983,14,255,2
131227,2006-06-01,22.73137,24.10712,1,255,0
131247,2006-06-01,20.34735,27.71258,0,255,0
131261,2006-06-01,18.47773,30.10372,2,255,0
131320,2006-06-01,8.85337,38.98458,1,255,0
131377,2006-06-01,28.06522,-9.46232,0,255,0
131408,2006-06-01,28.92558,-2.663,58,255,7
131413,2006-06-01,28.97373,-1.55415,37,255,5
131446,2006-06-01,28.65638,5.75456,0,255,0
131460,2006-06-01,28.19044,8.8129,0,255,0
131463,2006-06-01,28.06522,9.46232,0,255,0
131485,2006-06-01,26.87759,14.1407,0,255,0
131486,2006-06-01,26.81248,14.34933,0,255,0
131557,2006-06-01,19.84726,27.96865,0,255,0
131566,2006-06-01,18.65082,29.50515,2,255,0
131624,2006-06-01,9.36224,38.33334,7,255,1
131626,2006-06-01,8.99387,38.6056,1,255,0
131646,2006-06-01,5.13222,41.21735,0,255,0
131647,2006-06-01,4.93055,41.34277,0,255,0
131671,2006-06-01,27.04875,-12.62246,34,255,5
131682,2006-06-01,27.62536,-10.28537,0,255,0
131692,2006-06-01,28.04663,-8.1301,0,255,0
131700,2006-06-01,28.31227,-6.38874,0,255,0
131763,2006-06-01,28.15371,7.47868,0,255,0
131786,2006-06-01,27.10603,12.41163,0,255,0
131788,2006-06-01,26.99051,12.83294,0,255,0
131789,2006-06-01,26.9313,13.04307,0,255,0
131808,2006-06-01,25.62506,16.96271,0,255,0
131821,2006-06-01,24.53657,19.55566,0,255,0
131827,2006-06-01,23.98204,20.72555,0,255,0
131830,2006-06-01,23.69259,21.30386,11,255,2
131852,2006-06-01,21.32675,25.4032,0,255,0
131883,2006-06-01,17.29082,30.73548,13,255,2
131884,2006-06-01,17.14736,30.89864,9,255,1
131900,2006-06-01,14.74146,33.43405,0,255,0
131911,2006-06-01,12.96778,35.09581,17,255,3
131916,2006-06-01,12.12954,35.82957,0,255,0
131920,2006-06-01,11.44455,36.40698,0,255,0
131925,2006-06-01,10.57034,37.11686,0,255,0
131932,2006-06-01,9.3128,38.08877,0,255,0
131940,2006-06-01,7.82739,39.16873,0,255,0
131982,2006-06-01,26.67343,-12.99461,0,255,0
131983,2006-06-01,26.73251,-12.78521,0,255,0
132053,2006-06-01,28.41357,2.4226,0,255,0
132055,2006-06-01,28.38937,2.8624,45,255,6
132081,2006-06-01,27.70999,8.53076,17,255,3
132087,2006-06-01,27.45781,9.8193,17,255,3
132088,2006-06-01,27.41234,10.03312,0,255,0
132137,2006-06-01,24.01117,20.07152,0,255,0
132147,2006-06-01,23.04379,21.99113,0,255,0
132158,2006-06-01,21.87718,24.04422,22,255,3
132178,2006-06-01,19.48792,27.61302,2,255,0
132205,2006-06-01,15.73106,32.08455,0,255,0
132212,2006-06-01,14.65985,33.17851,0,255,0
132221,2006-06-01,13.22458,34.54591,1,255,0
132239,2006-06-01,10.15918,37.15092,0,255,0
132247,2006-06-01,8.71336,38.25442,0,255,0
132249,2006-06-01,8.34385,38.52518,10,255,2
132286,2006-06-01,0.69728,43.29864,13,255,2
132304,2006-06-01,26.96115,-10.84481,0,255,0
132306,2006-06-01,27.05871,-10.42071,0,255,0
132358,2006-06-01,28.20402,0.87802,0,255,0
132369,2006-06-01,28.0989,3.28924,34,255,5
132380,2006-06-01,27.87241,5.68885,5,255,1
132386,2006-06-01,27.69797,6.98988,0,255,0
132393,2006-06-01,27.44932,8.49855,8,255,1
132394,2006-06-01,27.40985,8.71316,0,255,0
132405,2006-06-01,26.91091,11.05641,0,255,0
132415,2006-06-01,26.35526,13.15484,0,255,0
132482,2006-06-01,20.23813,26.12432,0,255,0
132496,2006-06-01,18.46136,28.5489,0,255,0
132525,2006-06-01,14.26507,33.23171,0,255,0
132555,2006-06-01,9.20856,37.6004,0,255,0
132563,2006-06-01,7.73787,38.68657,28,255,4
132564,2006-06-01,7.55038,38.82007,6,255,1
132577,2006-06-01,5.03872,40.51078,0,255,0
132591,2006-06-01,2.17677,42.24089,0,255,0
132594,2006-06-01,1.54182,42.59978,0,255,0
132608,2006-06-01,26.15647,-12.89875,0,255,0
132639,2006-06-01,27.5278,-6.31618,0,255,0
132660,2006-06-01,27.91707,-1.74894,67,255,8
132681,2006-06-01,27.86438,2.84059,0,255,0
132697,2006-06-01,27.5278,6.31618,0,255,0
132745,2006-06-01,25.01132,16.3777,0,255,0
132808,2006-06-01,18.48053,28.11787,0,255,0
132810,2006-06-01,18.21701,28.45701,0,255,0
132825,2006-06-01,16.13507,30.93158,0,255,0
132826,2006-06-01,15.9897,31.09222,0,255,0
132832,2006-06-01,15.10036,32.04468,0,255,0
132847,2006-06-01,12.74943,34.34113,0,255,0
132850,2006-06-01,12.25748,34.78602,0,255,0
132883,2006-06-01,6.17504,39.50311,0,255,0
132894,2006-06-01,4.0053,40.90605,0,255,0
132914,2006-06-01,25.39363,-14.49664,13,255,2
132939,2006-06-01,26.76379,-9.28559,0,255,0
132988,2006-06-01,27.66792,1.3069,25,255,4
133122,2006-06-01,18.23522,28.02724,0,255,0
133159,2006-06-01,12.83447,33.9407,0,255,0
133168,2006-06-01,11.35272,35.26888,0,255,0
133188,2006-06-01,7.82604,38.07053,2,255,0
133210,2006-06-01,3.56974,40.92267,0,255,0
133214,2006-06-01,2.75249,41.41645,0,255,0
133217,2006-06-01,2.13062,41.78194,0,255,0
133226,2006-06-01,0.21831,42.85382,27,255,4
133256,2006-06-01,26.6258,-8.61564,0,255,0
133281,2006-06-01,27.30998,-3.25194,12,255,2
133284,2006-06-01,27.35041,-2.60256,22,255,3
133296,2006-06-01,27.42233,0.0,9,255,1
133312,2006-06-01,27.29451,3.46822,0,255,0
133341,2006-06-01,26.41516,9.67335,0,255,0
133364,2006-06-01,25.13519,14.44403,0,255,0
133365,2006-06-01,25.0681,14.64737,0,255,0
133372,2006-06-01,24.57216,16.05998,0,255,0
133411,2006-06-01,20.98865,23.53823,0,255,0
133414,2006-06-01,20.657,24.08319,0,255,0
133418,2006-06-01,20.20268,24.80266,1,255,0
133426,2006-06-01,19.25288,26.21675,0,255,0
133435,2006-06-01,18.11946,27.76748,0,255,0
133451,2006-06-01,15.93757,30.41809,0,255,0
133455,2006-06-01,15.35913,31.0594,0,255,0
133472,2006-06-01,12.75535,33.69006,0,255,0
133482,2006-06-01,11.11444,35.16643,0,255,0
133486,2006-06-01,10.43548,35.74245,0,255,0
133503,2006-06-01,7.40547,38.09967,2,255,0
133543,2006-06-01,24.94234,-14.18876,1,255,0
133544,2006-06-01,25.00741,-13.98535,0,255,0
133577,2006-06-01,26.61687,-7.0984,5,255,1
133582,2006-06-01,26.76826,-6.03151,1,255,0
133614,2006-06-01,27.15038,0.86477,0,255,0
133627,2006-06-01,27.0144,3.67054,0,255,0
133663,2006-06-01,25.7668,11.30993,0,255,0
133665,2006-06-01,25.66048,11.72511,0,255,0
133695,2006-06-01,23.61126,17.78388,0,255,0
133697,2006-06-01,23.44487,18.1751,0,255,0
133711,2006-06-01,22.17858,20.86344,0,255,0
133713,2006-06-01,21.98331,21.24007,0,255,0
133779,2006-06-01,13.61439,32.52711,0,255,0
133787,2006-06-01,12.35462,33.73993,0,255,0
133804,2006-06-01,9.50565,36.20694,0,255,0
133809,2006-06-01,8.62319,36.90447,0,255,0
133854,2006-06-01,24.34416,-15.1457,34,255,5
133912,2006-06-01,26.79658,-3.01278,4,255,1
133980,2006-06-01,25.45304,11.47552,0,255,0
133998,2006-06-01,24.34416,15.1457,0,255,0
134022,2006-06-01,22.39617,19.84462,0,255,0
134050,2006-06-01,19.47099,24.9933,4,255,1
134129,2006-06-01,7.66492,37.34935,0,255,0
134147,2006-06-01,4.26141,39.72071,0,255,0
134165,2006-06-01,0.58551,41.93957,0,255,0
134174,2006-06-01,24.29062,-14.48976,5,255,1
134204,2006-06-01,25.87716,-8.31027,0,255,0
134243,2006-06-01,26.62927,0.0,7,255,1
134280,2006-06-01,25.9521,7.88961,0,255,0
134292,2006-06-01,25.4442,10.39923,6,255,1
134304,2006-06-01,24.79766,12.86917,3,255,0
134337,2006-06-01,22.3228,19.39512,0,255,0
134380,2006-06-01,17.63439,27.16275,0,255,0
134452,2006-06-01,6.13534,38.18564,0,255,0
134456,2006-06-01,5.37939,38.7121,0,255,0
134462,2006-06-01,4.22049,39.4875,0,255,0
134481,2006-06-01,0.34913,41.83271,0,255,0
134540,2006-06-01,26.18563,-4.05522,0,255,0
134573,2006-06-01,26.26719,2.99034,0,255,0
134575,2006-06-01,26.23753,3.41658,0,255,0
134604,2006-06-01,25.36614,9.53164,0,255,0
134609,2006-06-01,25.13324,10.56801,45,255,6
134615,2006-06-01,24.82208,11.80243,0,255,0
134622,2006-06-01,24.41573,13.2286,15,255,2
134636,2006-06-01,23.46469,16.03006,7,255,1
134643,2006-06-01,22.92095,17.4027,0,255,0
134666,2006-06-01,20.82154,21.76454,0,255,0
134705,2006-06-01,16.20571,28.58049,0,255,0
134717,2006-06-01,14.52787,30.52157,0,255,0
134730,2006-06-01,12.57671,32.5403,2,255,0
134734,2006-06-01,11.94861,33.14393,6,255,1
134791,2006-06-01,1.36792,41.00379,0,255,0
134825,2006-06-01,24.87047,-10.5296,0,255,0
134828,2006-06-01,25.01279,-9.91074,19,255,3
134829,2006-06-01,25.05831,-9.70393,0,255,0
134844,2006-06-01,25.62506,-6.57386,0,255,0
134854,2006-06-01,25.8811,-4.46385,0,255,0
134861,2006-06-01,26.00193,-2.97924,10,255,2
134864,2006-06-01,26.03894,-2.34164,7,255,1
134869,2006-06-01,26.0809,-1.27776,36,255,5
134891,2006-06-01,25.97233,3.40391,3,255,0
134907,2006-06-01,25.59408,6.78397,0,255,0
134909,2006-06-01,25.52919,7.20364,0,255,0
134916,2006-06-01,25.27145,8.66611,0,255,0
134919,2006-06-01,25.14646,9.28953,0,255,0
134927,2006-06-01,24.77079,10.94081,0,255,0
134954,2006-06-01,23.05487,16.36647,0,255,0
134972,2006-06-01,21.53638,19.82904,0,255,0
135002,2006-06-01,18.36554,25.27288,2,255,0
135020,2006-06-01,16.09214,28.32615,0,255,0
135051,2006-06-01,11.54638,33.19572,0,255,0
135074,2006-06-01,7.66626,36.49318,0,255,0
135077,2006-06-01,7.12828,36.90396,0,255,0
135113,2006-06-01,0.08526,41.50106,0,255,0
135115,2006-06-01,22.87088,-16.11341,21,255,3
135143,2006-06-01,24.60728,-10.49147,4,255,1
135168,2006-06-01,25.52526,-5.29008,0,255,0
135170,2006-06-01,25.57245,-4.86899,0,255,0
135175,2006-06-01,25.67328,-3.81407,15,255,2
135205,2006-06-01,25.76188,2.5448,0,255,0
135209,2006-06-01,25.70674,3.39133,14,255,2
135213,2006-06-01,25.63589,4.23639,0,255,0
135219,2006-06-01,25.5002,5.50041,0,255,0
135239,2006-06-01,24.79472,9.66866,0,255,0
135251,2006-06-01,24.18655,12.12373,0,255,0
135299,2006-06-01,20.41264,21.4346,0,255,0
135305,2006-06-01,19.79493,22.52939,0,255,0
135328,2006-06-01,17.13854,26.56505,0,255,0
135347,2006-06-01,14.60669,29.69915,0,255,0
135366,2006-06-01,11.77641,32.64934,1,255,0
135384,2006-06-01,8.82285,35.27587,0,255,0
135397,2006-06-01,6.52487,37.07307,0,255,0
135399,2006-06-01,6.15898,37.34229,8,255,1
135450,2006-06-01,23.80936,-12.48402,2,255,0
135458,2006-06-01,24.24441,-10.862,0,255,0
135468,2006-06-01,24.70243,-8.8097,0,255,0
135506,2006-06-01,25.55868,-0.84563,1,255,0
135532,2006-06-01,25.32884,4.64114,0,255,0
135551,2006-06-01,24.74295,8.60312,0,255,0
135553,2006-06-01,24.66094,9.01604,0,255,0
135574,2006-06-01,23.56916,13.28764,0,255,0
135576,2006-06-01,23.44342,13.68749,0,255,0
135655,2006-06-01,15.59427,28.14924,0,255,0
135675,2006-06-01,12.75807,31.3354,34,255,5
135682,2006-06-01,11.68764,32.40274,8,255,1
135736,2006-06-01,2.07603,39.82636,0,255,0
135765,2006-06-01,23.30669,-13.24052,10,255,2
135768,2006-06-01,23.4879,-12.64027,0,255,0
135777,2006-06-01,23.98058,-10.82301,14,255,2
135815,2006-06-01,25.20379,-2.94644,24,255,4
135844,2006-06-01,25.18958,3.15649,0,255,0
135851,2006-06-01,25.06272,4.62415,0,255,0
135887,2006-06-01,23.66064,12.0372,1,255,0
135923,2006-06-01,21.03663,19.06454,0,255,0
135940,2006-06-01,19.38963,22.19979,7,255,1
135944,2006-06-01,18.96518,22.91835,3,255,0
135969,2006-06-01,16.00077,27.23514,0,255,0
135994,2006-06-01,12.51129,31.24174,8,255,1
136063,2006-06-01,0.20278,40.70521,0,255,0
136065,2006-06-01,21.78307,-16.71849,17,255,3
136078,2006-06-01,22.72368,-14.18429,7,255,1
136100,2006-06-01,23.95632,-9.76835,12,255,2
136120,2006-06-01,24.67656,-5.64824,0,255,0
136149,2006-06-01,25.0309,0.41974,0,255,0
136168,2006-06-01,24.8172,4.3987,0,255,0
136213,2006-06-01,22.91854,13.59094,0,255,0
136266,2006-06-01,18.27211,23.55226,0,255,0
136286,2006-06-01,15.87809,26.98326,0,255,0
136317,2006-06-01,11.50474,31.91096,1,255,0
136322,2006-06-01,10.72511,32.66091,0,255,0
136327,2006-06-01,9.92498,33.39848,0,255,0
136351,2006-06-01,5.79825,36.76902,0,255,0
136374,2006-06-01,1.39232,39.74358,0,255,0
136438,2006-06-01,24.4357,-5.42059,7,255,1
136473,2006-06-01,24.72586,1.8813,0,255,0
136488,2006-06-01,24.48442,5.00583,0,255,0
136511,2006-06-01,23.69114,9.73338,0,255,0
136515,2006-06-01,23.50144,10.54388,0,255,0
136517,2006-06-01,23.40089,10.94756,0,255,0
136518,2006-06-01,23.3492,11.14899,0,255,0
136531,2006-06-01,22.59153,13.74065,0,255,0
136583,2006-06-01,18.01684,23.47562,14,255,2
136622,2006-06-01,13.04288,29.96957,0,255,0
136638,2006-06-01,10.63576,32.41703,0,255,0
136670,2006-06-01,5.18921,36.93675,0,255,0
136686,2006-06-01,2.14571,39.01505,0,255,0
136692,2006-06-01,0.94787,39.76441,0,255,0
136718,2006-06-01,22.5776,-12.90328,0,255,0
136720,2006-06-01,22.69676,-12.50674,0,255,0
136777,2006-06-01,24.48978,-0.83333,0,255,0
136791,2006-06-01,24.44885,2.08256,0,255,0
136814,2006-06-01,23.96796,6.84277,0,255,0
136842,2006-06-01,22.69676,12.50674,0,255,0
136868,2006-06-01,20.85903,17.55547,0,255,0
136887,2006-06-01,19.12844,21.07938,0,255,0
136889,2006-06-01,18.92767,21.44129,0,255,0
136914,2006-06-01,16.12537,25.81009,0,255,0
136916,2006-06-01,15.87809,26.14684,0,255,0
136927,2006-06-01,14.45779,27.96424,0,255,0
136964,2006-06-01,8.94269,33.64196,0,255,0
137021,2006-06-01,21.5216,-15.2024,0,255,0
137042,2006-06-01,22.81891,-11.0702,20,255,3
137045,2006-06-01,22.97055,-10.46917,20,255,3
137067,2006-06-01,23.821,-5.99819,19,255,3
137073,2006-06-01,23.97233,-4.76364,31,255,5
137116,2006-06-01,24.03496,4.14462,0,255,0
137122,2006-06-01,23.90101,5.38154,0,255,0
137146,2006-06-01,23.01921,10.2683,0,255,0
137149,2006-06-01,22.8704,10.87012,0,255,0
137160,2006-06-01,22.25235,13.05524,0,255,0
137182,2006-06-01,20.67975,17.30673,0,255,0
137186,2006-06-01,20.3464,18.06047,0,255,0
137218,2006-06-01,17.16871,23.84682,1,255,0
137225,2006-06-01,16.35494,25.05097,0,255,0
137227,2006-06-01,16.11476,25.39077,0,255,0
137245,2006-06-01,13.80109,28.36261,0,255,0
137250,2006-06-01,13.11026,29.16025,0,255,0
137284,2006-06-01,7.86409,34.2611,0,255,0
137288,2006-06-01,7.18415,34.82449,0,255,0
137290,2006-06-01,6.83921,35.10332,0,255,0
137307,2006-06-01,3.77238,37.39765,0,255,0
137308,2006-06-01,3.5844,37.52844,0,255,0
137328,2006-06-01,20.81348,-16.29991,25,255,4
137342,2006-06-01,21.79979,-13.59739,0,255,0
137344,2006-06-01,21.92594,-13.20592,0,255,0
137363,2006-06-01,22.9378,-9.42877,0,255,0
137393,2006-06-01,23.83651,-3.30583,21,255,3
137429,2006-06-01,23.76671,4.12971,0,255,0
137434,2006-06-01,23.65773,5.15712,0,255,0
137443,2006-06-01,23.40089,6.99769,0,255,0
137447,2006-06-01,23.2618,7.81131,0,255,0
137479,2006-06-01,21.60361,14.18215,0,255,0
137480,2006-06-01,21.53638,14.37641,0,255,0
137519,2006-06-01,18.20721,21.65861,0,255,0
137520,2006-06-01,18.10407,21.83706,0,255,0
137526,2006-06-01,17.46694,22.89835,15,255,2
137551,2006-06-01,14.47978,27.14128,0,255,0
137562,2006-06-01,12.99827,28.91391,0,255,0
