index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
112196,2006-12-01,41.06304,34.74678,33,0,57,0,0,0,0,0,0,0,0,0,0,0,0,10,70,10,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,2
112197,2006-12-01,40.92144,34.96978,41,0,49,0,0,0,0,0,0,0,0,0,0,0,0,10,70,10,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,2
112206,2006-12-01,39.60853,36.92285,22,5,62,1,0,0,0,0,0,0,0,50,9,5,0,11,60,19,0,0,1,77,12,0,0,0,90,0,0,0,0,90,0,0,2
112224,2006-12-01,36.78452,40.5467,1,33,56,0,0,22,58,0,0,0,0,28,7,2,0,3,78,9,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,2
112230,2006-12-01,35.78761,41.67462,0,29,61,0,0,20,59,8,0,0,0,0,0,0,0,6,80,4,0,0,8,73,9,0,0,0,90,0,0,0,0,90,0,0,2
112235,2006-12-01,34.93655,42.58534,0,0,0,0,0,15,75,0,0,0,0,0,0,0,0,1,89,0,0,0,1,88,1,0,0,0,90,0,0,0,0,90,0,0,0
112250,2006-12-01,32.2766,45.16511,0,64,26,0,0,0,56,33,1,0,0,0,0,0,0,0,77,13,0,0,0,83,7,0,0,0,90,0,0,0,0,90,0,0,3
112253,2006-12-01,31.72594,45.65478,0,0,0,0,0,0,59,18,13,0,0,0,0,0,0,0,71,19,0,0,1,83,6,0,0,0,90,0,0,0,0,90,0,0,0
112255,2006-12-01,31.35545,45.97654,0,90,0,0,0,0,74,7,9,0,0,0,0,0,0,1,71,18,0,0,1,85,4,0,0,0,90,0,0,0,0,90,0,0,3
112278,2006-12-01,26.90544,49.42207,0,0,0,0,0,0,48,34,8,0,0,0,0,0,0,3,51,33,3,0,0,77,13,0,0,0,90,0,0,0,0,90,0,0,0
112286,2006-12-01,24.8646,50.78425,0,0,0,0,0,13,41,33,3,0,0,0,0,0,0,0,87,3,0,0,0,84,6,0,0,0,90,0,0,0,0,89,1,0,0
112287,2006-12-01,24.65704,50.91627,0,0,0,0,0,3,68,19,0,0,0,0,0,0,0,0,79,11,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,0
112288,2006-12-01,24.44885,51.04754,0,0,0,0,0,7,64,16,0,0,0,0,0,0,0,0,70,20,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,0
112302,2006-12-01,21.46821,52.80979,0,0,0,0,0,12,51,25,1,0,0,0,0,0,0,0,77,13,0,0,0,78,12,0,0,0,89,1,0,0,0,87,3,0,0
112305,2006-12-01,20.81348,53.1698,0,0,0,0,0,10,69,5,1,0,0,0,0,0,0,0,76,14,0,0,0,79,11,0,0,0,87,3,0,0,0,85,5,0,0
112318,2006-12-01,17.91054,54.66273,0,0,0,0,0,23,65,0,0,0,0,0,0,0,0,0,59,26,5,0,0,83,7,0,0,0,89,1,0,0,0,90,0,0,0
112319,2006-12-01,17.68279,54.77323,0,0,0,0,0,45,43,0,0,0,0,0,0,0,0,0,45,34,11,0,0,83,7,0,0,0,90,0,0,0,0,90,0,0,0
112371,2006-12-01,49.53681,8.17619,47,2,41,0,0,20,70,0,0,0,0,0,0,0,0,23,66,1,0,0,0,85,5,0,0,0,89,1,0,0,0,85,5,0,0
112379,2006-12-01,49.22075,10.73889,42,2,46,0,0,19,68,3,0,0,0,0,0,0,0,31,54,5,0,0,0,81,9,0,0,0,89,1,0,0,0,83,7,0,0
112381,2006-12-01,49.1285,11.37324,32,2,56,0,0,10,77,3,0,0,0,0,0,0,0,31,54,5,0,0,0,81,9,0,0,0,90,0,0,0,0,83,7,0,0
112414,2006-12-01,46.87553,21.34578,4,7,79,0,0,0,50,0,0,0,0,0,0,0,0,1,89,0,0,0,2,80,8,0,0,0,90,0,0,0,0,86,4,0,2
112428,2006-12-01,45.52991,25.23283,2,55,33,0,0,0,26,1,0,0,0,0,0,0,0,31,59,0,0,0,2,80,8,0,0,0,88,2,0,0,0,90,0,0,3
112431,2006-12-01,45.21364,26.03577,0,78,12,0,0,0,40,0,0,0,0,0,0,0,0,23,67,0,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,3
112438,2006-12-01,44.43891,27.867,0,90,0,0,0,3,79,0,0,0,0,0,0,0,0,2,88,0,0,0,0,81,9,0,0,0,88,2,0,0,0,88,2,0,3
112457,2006-12-01,39.70588,36.33939,18,5,67,0,0,0,0,0,0,0,0,15,6,5,0,7,76,7,0,0,1,79,10,0,0,0,90,0,0,0,0,90,0,0,2
112470,2006-12-01,37.7183,39.0194,2,22,66,0,0,0,40,5,0,0,0,11,6,8,0,8,77,0,0,0,0,79,11,0,0,1,89,0,0,0,0,90,0,0,2
112486,2006-12-01,35.09087,42.0599,0,27,63,0,0,21,59,5,0,0,0,0,0,0,0,1,89,0,0,0,5,82,3,0,0,0,90,0,0,0,0,90,0,0,2
112487,2006-12-01,34.92032,42.24089,0,0,0,0,0,16,68,1,0,0,0,0,0,0,0,1,89,0,0,0,2,87,1,0,0,0,90,0,0,0,0,90,0,0,0
112511,2006-12-01,30.23924,46.60002,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,82,8,0,0,2,84,4,0,0,0,90,0,0,0,0,90,0,0,0
112512,2006-12-01,30.05001,46.75503,0,0,0,0,0,0,49,8,1,0,0,0,0,0,0,0,79,11,0,0,1,86,3,0,0,0,90,0,0,0,0,90,0,0,0
112520,2006-12-01,28.51244,47.96362,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,1,55,27,7,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,0
112534,2006-12-01,25.722,49.95027,0,0,0,0,0,14,41,29,6,0,0,0,0,0,0,0,68,22,0,0,1,74,15,0,0,0,90,0,0,0,0,90,0,0,0
112535,2006-12-01,25.51789,50.08622,0,0,0,0,0,16,56,6,12,0,0,0,0,0,0,0,81,9,0,0,1,77,12,0,0,0,90,0,0,0,0,89,1,0,0
112553,2006-12-01,21.7358,52.40691,0,0,0,0,0,16,68,5,0,0,0,0,0,0,0,0,77,13,0,0,0,77,13,0,0,0,89,1,0,0,0,87,3,0,0
112560,2006-12-01,20.20977,53.24832,0,0,0,0,0,2,60,5,0,0,0,0,0,0,0,0,75,15,0,0,0,78,12,0,0,0,87,3,0,0,0,86,4,0,0
112570,2006-12-01,17.97581,54.39546,0,0,0,0,0,3,85,0,0,0,0,0,0,0,0,0,70,20,0,0,0,82,8,0,0,0,87,3,0,0,0,89,1,0,0
112584,2006-12-01,2.73118,-60.07277,0,0,0,0,0,0,3,6,14,0,0,0,0,0,0,1,89,0,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,0
112599,2006-12-01,6.69005,-58.80357,0,0,0,0,1,33,38,15,3,0,0,0,0,0,0,1,89,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,0
112632,2006-12-01,49.07092,10.04533,43,1,46,0,0,0,81,3,0,0,0,0,0,0,0,30,58,2,0,0,0,82,8,0,0,0,90,0,0,0,0,84,6,0,0
112654,2006-12-01,47.83523,16.84931,1,24,65,0,0,0,88,0,0,0,0,0,0,0,0,27,63,0,0,0,0,80,10,0,0,0,88,2,0,0,0,84,6,0,0
112666,2006-12-01,46.90798,20.37643,4,6,80,0,0,0,69,0,0,0,0,0,0,0,0,2,88,0,0,0,2,80,8,0,0,0,90,0,0,0,0,86,4,0,2
112667,2006-12-01,46.82301,20.6636,7,5,78,0,0,0,64,0,0,0,0,0,0,0,0,1,89,0,0,0,2,80,8,0,0,0,90,0,0,0,0,86,4,0,2
112680,2006-12-01,45.6148,24.29577,3,29,58,0,0,0,14,0,0,0,0,0,0,0,0,29,61,0,0,0,1,80,9,0,0,0,89,1,0,0,0,90,0,0,2
112686,2006-12-01,44.99436,25.9065,0,86,4,0,0,0,39,0,0,0,0,0,0,0,0,18,72,0,0,0,0,81,9,0,0,0,90,0,0,0,0,89,1,0,3
112690,2006-12-01,44.55954,26.95658,0,89,1,0,0,0,73,0,0,0,0,0,0,0,0,2,88,0,0,0,2,80,8,0,0,0,87,3,0,0,0,87,3,0,3
112695,2006-12-01,43.99279,28.24215,0,77,13,0,0,7,77,1,0,0,0,0,0,0,0,2,88,0,0,0,1,83,6,0,0,0,90,0,0,0,0,89,1,0,3
112705,2006-12-01,40.65493,34.43898,24,0,66,0,0,0,0,0,0,0,0,0,0,0,0,9,71,7,3,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,2
112706,2006-12-01,40.5142,34.66109,21,0,69,0,0,0,0,0,0,0,0,0,0,0,0,9,71,5,5,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,2
112711,2006-12-01,39.7976,35.75388,10,1,79,0,0,0,0,0,0,0,0,15,0,0,0,8,72,9,1,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,2
112718,2006-12-01,38.75891,37.23483,10,16,64,0,0,0,0,0,0,0,0,0,0,0,0,43,30,17,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,2
112727,2006-12-01,37.36482,39.05686,2,25,63,0,0,0,49,1,0,0,0,14,9,4,0,7,78,0,0,0,0,79,11,0,0,1,89,0,0,0,0,90,0,0,2
112728,2006-12-01,37.20596,39.25373,0,28,62,0,0,15,51,0,0,0,0,16,6,2,0,3,82,0,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,2
112746,2006-12-01,34.21696,42.61405,0,0,0,0,0,0,69,21,0,0,0,0,0,0,0,0,87,3,0,0,3,86,1,0,0,0,90,0,0,0,0,90,0,0,0
112765,2006-12-01,30.80915,45.80693,0,0,0,0,0,0,41,38,11,0,0,0,0,0,0,1,71,18,0,0,1,83,6,0,0,0,90,0,0,0,0,90,0,0,0
112785,2006-12-01,26.95916,48.81407,0,0,0,0,0,0,48,7,26,0,0,0,0,0,0,3,71,16,0,0,2,77,11,0,0,0,90,0,0,0,1,89,0,0,0
112794,2006-12-01,25.14205,50.05987,0,0,0,0,0,9,62,10,6,0,0,0,0,0,0,1,86,3,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,0
112825,2006-12-01,18.48942,53.90171,0,0,0,0,0,0,62,27,0,0,0,0,0,0,0,0,71,19,0,0,0,79,11,0,0,0,87,3,0,0,0,89,1,0,0
112837,2006-12-01,1.48903,-60.25512,0,0,0,0,0,0,19,24,2,0,0,0,0,0,0,1,89,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,0
112839,2006-12-01,2.03388,-60.09406,0,0,0,0,0,0,44,25,2,0,0,0,0,0,0,1,89,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,0
112841,2006-12-01,2.57536,-59.93141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,0
112852,2006-12-01,5.49521,-59.00749,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,1,89,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,0
112887,2006-12-01,48.99043,8.72169,59,1,30,0,0,0,67,0,0,0,0,0,0,0,0,26,60,4,0,0,1,80,9,0,0,0,90,0,0,0,0,85,5,0,0
112888,2006-12-01,48.95328,9.03948,63,1,26,0,0,0,64,0,0,0,0,0,0,0,0,26,60,4,0,0,1,80,9,0,0,0,90,0,0,0,0,85,5,0,0
112937,2006-12-01,45.59008,23.62937,6,27,57,0,0,0,52,2,0,0,0,0,0,0,0,26,64,0,0,0,0,80,10,0,0,0,90,0,0,0,0,89,1,0,2
112950,2006-12-01,44.23059,27.08355,0,89,1,0,0,0,74,0,0,0,0,0,0,0,0,5,85,0,0,0,2,79,9,0,0,0,86,4,0,0,0,87,3,0,3
112963,2006-12-01,40.72804,33.84005,27,0,63,0,0,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,1,83,6,0,0,0,90,0,0,0,0,90,0,0,2
112973,2006-12-01,39.30354,36.02737,9,8,73,0,0,0,0,0,0,0,0,0,0,0,0,10,70,7,3,0,2,79,9,0,0,0,90,0,0,0,0,90,0,0,2
112974,2006-12-01,39.15641,36.23972,11,8,71,0,0,0,0,0,0,0,0,17,5,5,0,14,66,8,2,0,1,79,10,0,0,0,90,0,0,0,1,89,0,0,2
112975,2006-12-01,39.00844,36.45092,7,16,67,0,0,0,0,0,0,0,0,49,5,5,0,26,54,8,2,0,1,78,11,0,0,0,90,0,0,0,1,89,0,0,2
112980,2006-12-01,38.25622,37.48984,6,15,69,0,0,0,0,0,0,0,0,0,0,0,0,27,42,21,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,2
112999,2006-12-01,35.21725,41.18592,0,0,0,0,0,0,74,13,0,0,0,0,0,0,0,0,87,3,0,0,3,80,7,0,0,0,90,0,0,0,0,90,0,0,0
113002,2006-12-01,34.71236,41.73441,0,0,0,0,0,17,60,8,0,0,0,0,0,0,0,1,89,0,0,0,6,79,5,0,0,0,90,0,0,0,0,90,0,0,0
113003,2006-12-01,34.54259,41.91518,0,0,0,0,0,1,73,11,0,0,0,0,0,0,0,1,89,0,0,0,5,81,4,0,0,0,90,0,0,0,0,90,0,0,0
113019,2006-12-01,31.54728,44.83676,0,0,0,0,0,0,60,16,8,0,0,0,0,0,0,0,69,20,1,0,1,85,4,0,0,0,90,0,0,0,0,90,0,0,0
113056,2006-12-01,24.35389,50.30092,0,0,0,0,0,14,54,18,1,0,0,0,0,0,0,0,75,15,0,0,0,77,13,0,0,0,90,0,0,0,0,89,1,0,0
113072,2006-12-01,20.97012,52.33437,0,0,0,0,4,17,64,4,0,0,0,0,0,0,0,0,76,14,0,0,0,78,12,0,0,0,89,1,0,0,0,85,5,0,0
113074,2006-12-01,20.53571,52.57615,0,0,0,0,0,13,71,5,0,0,0,0,0,0,0,0,78,12,0,0,0,79,11,0,0,0,89,1,0,0,0,84,6,0,0
113076,2006-12-01,20.09876,52.81529,0,0,0,0,0,18,56,9,5,0,0,0,0,0,0,0,77,13,0,0,0,80,10,0,0,0,87,3,0,0,0,85,5,0,0
113103,2006-12-01,3.75771,-59.3756,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,89,0,0,0,0,88,2,0,0,0,87,3,0,0,0,90,0,0,0
113108,2006-12-01,5.07656,-58.95034,0,0,0,0,0,0,48,4,10,0,0,0,0,0,0,1,89,0,0,0,0,88,2,0,0,0,90,0,0,0,0,90,0,0,0
113117,2006-12-01,49.23433,-1.29459,1,75,12,2,0,4,76,7,3,0,0,0,0,0,0,0,74,14,2,0,2,81,7,0,0,0,90,0,0,0,0,88,2,0,3
113121,2006-12-01,49.2452,0.0,0,0,0,0,0,17,73,0,0,0,0,0,0,0,0,0,90,0,0,0,1,83,6,0,0,0,90,0,0,0,0,87,3,0,0
113127,2006-12-01,49.22075,1.94148,3,17,70,0,0,32,57,0,0,0,0,0,0,0,0,0,90,0,0,0,1,83,6,0,0,0,90,0,0,0,0,87,3,0,2
113141,2006-12-01,48.97422,6.44675,51,0,39,0,0,0,79,0,0,0,0,0,0,0,0,11,78,1,0,0,2,84,4,0,0,0,89,1,0,0,0,85,5,0,0
113143,2006-12-01,48.9175,7.08517,59,2,29,0,0,0,72,0,0,0,0,0,0,0,0,16,73,1,0,0,3,83,4,0,0,0,89,1,0,0,0,85,5,0,0
113145,2006-12-01,48.85545,7.72182,65,1,24,0,0,10,80,0,0,0,0,0,0,0,0,8,79,3,0,0,2,83,5,0,0,0,89,1,0,0,0,85,5,0,0
113176,2006-12-01,47.23093,17.26182,1,31,58,0,0,0,82,0,0,0,0,0,0,0,0,28,62,0,0,0,0,80,10,0,0,0,87,3,0,0,0,84,6,0,3
113189,2006-12-01,46.19668,21.01581,16,1,73,0,0,0,67,0,0,0,0,0,0,0,0,4,86,0,0,0,1,83,6,0,0,0,90,0,0,0,0,86,4,0,2
113204,2006-12-01,44.76404,25.12312,0,86,4,0,0,0,36,0,0,0,0,0,0,0,0,17,73,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,3
113214,2006-12-01,43.67494,27.7185,0,81,9,0,0,2,78,0,0,0,0,0,0,0,0,2,88,0,0,0,2,81,7,0,0,0,89,1,0,0,0,88,2,0,3
113220,2006-12-01,41.06539,32.78428,34,0,56,0,0,0,0,6,0,0,0,0,0,0,0,2,88,0,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,2
113239,2006-12-01,38.35965,36.92165,4,16,70,0,0,0,0,0,0,0,0,0,0,0,0,40,31,19,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,2
113240,2006-12-01,38.2088,37.12798,5,12,73,0,0,0,0,0,0,0,0,0,0,0,0,38,31,21,0,0,0,79,11,0,0,0,90,0,0,0,0,90,0,0,2
113245,2006-12-01,37.44242,38.14293,1,12,77,0,0,8,64,0,0,0,0,2,6,0,0,9,73,3,5,0,0,80,10,0,0,2,88,0,0,0,0,90,0,0,2
113263,2006-12-01,34.52213,41.5732,0,0,0,0,0,0,73,14,0,0,0,0,0,0,0,0,88,2,0,0,8,76,6,0,0,0,90,0,0,0,0,90,0,0,0
113266,2006-12-01,34.01181,42.11215,0,0,0,0,0,0,65,20,0,0,0,0,0,0,0,0,83,7,0,0,2,84,4,0,0,0,90,0,0,0,0,90,0,0,0
113273,2006-12-01,32.7958,43.33489,0,0,0,0,0,0,83,7,0,0,0,0,0,0,0,0,77,13,0,0,1,80,9,0,0,0,90,0,0,0,0,90,0,0,0
113274,2006-12-01,32.61924,43.50566,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,77,13,0,0,1,81,8,0,0,0,90,0,0,0,0,90,0,0,0
113278,2006-12-01,31.90599,44.1792,0,0,0,0,0,0,70,19,1,0,0,0,0,0,0,0,72,18,0,0,2,83,5,0,0,0,90,0,0,0,0,90,0,0,0
113297,2006-12-01,28.3687,47.17868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,1,0,0,3,83,4,0,0,0,90,0,0,0,0,90,0,0,0
113301,2006-12-01,27.59333,47.77021,0,0,0,0,0,0,11,24,13,0,0,0,0,0,0,0,70,20,0,0,1,79,10,0,0,0,90,0,0,0,2,88,0,0,0
113305,2006-12-01,26.80751,48.34859,0,0,0,0,0,0,27,13,9,0,0,0,0,0,0,2,76,12,0,0,1,81,8,0,0,0,89,1,0,0,1,89,0,0,0
113312,2006-12-01,25.40737,49.33006,0,0,0,0,0,0,56,31,0,0,0,0,0,0,0,0,75,15,0,0,0,76,14,0,0,0,90,0,0,0,1,89,0,0,0
113335,2006-12-01,20.58592,52.29864,0,0,0,0,3,14,66,6,0,0,0,0,0,0,0,0,79,11,0,0,0,79,11,0,0,0,89,1,0,0,0,84,6,0,0
113340,2006-12-01,19.4931,52.89576,0,0,0,0,0,17,63,1,0,0,0,0,0,0,0,0,79,11,0,0,0,83,7,0,0,0,87,3,0,0,0,87,3,0,0
113357,2006-12-01,1.44777,-59.89464,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,1,88,1,0,0,0,87,3,0,0,0,90,0,0,0,0,90,0,0,0
113363,2006-12-01,3.06688,-59.40154,0,0,0,0,0,0,52,1,1,0,0,0,0,0,0,1,89,0,0,0,0,84,6,0,0,0,89,1,0,0,0,90,0,0,0
113373,2006-12-01,5.70019,-58.54654,0,0,0,0,0,9,53,10,5,0,0,0,0,0,0,1,89,0,0,0,0,89,1,0,0,0,90,0,0,0,0,90,0,0,0
113390,2006-12-01,48.96138,2.57335,0,0,0,0,0,19,71,0,0,0,0,0,0,0,0,0,90,0,0,0,2,81,7,0,0,0,90,0,0,0,0,86,4,0,0
113422,2006-12-01,47.93442,12.66506,5,45,40,0,0,2,75,0,0,0,0,0,0,0,0,29,58,0,3,0,0,81,9,0,0,0,87,3,0,0,0,81,9,0,3
113423,2006-12-01,47.88083,12.9711,4,45,41,0,0,0,76,1,0,0,0,0,0,0,0,29,57,1,3,0,0,81,9,0,0,0,87,3,0,0,0,81,9,0,3
113428,2006-12-01,47.59398,14.48976,3,40,47,0,0,0,66,0,1,0,0,0,0,0,0,31,56,0,3,0,0,79,11,0,0,0,88,2,0,0,0,82,8,0,3
113444,2006-12-01,46.46965,19.20397,10,3,77,0,0,0,79,0,0,0,0,0,0,0,0,5,84,1,0,0,3,80,7,0,0,0,90,0,0,0,0,83,7,0,2
113456,2006-12-01,45.42871,22.57413,15,11,64,0,0,0,55,14,0,0,0,0,0,0,0,26,64,0,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,2
113463,2006-12-01,44.74718,24.4682,0,68,22,0,0,0,44,0,0,0,0,0,0,0,0,17,73,0,0,0,1,82,7,0,0,0,90,0,0,0,0,90,0,0,3
113465,2006-12-01,44.54273,24.99927,0,86,4,0,0,0,28,0,0,0,0,0,0,0,0,9,81,0,0,0,0,82,8,0,0,0,90,0,0,0,0,90,0,0,3
113490,2006-12-01,39.61774,34.64491,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,9,76,0,5,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,2
113505,2006-12-01,37.39886,37.78573,1,11,78,0,0,0,29,0,0,0,0,10,7,7,0,9,72,4,5,0,0,79,11,0,0,2,88,0,0,0,0,90,0,0,2
113511,2006-12-01,36.46017,38.97247,0,13,77,0,0,32,43,0,0,0,0,0,0,0,0,7,74,9,0,0,1,80,9,0,0,0,90,0,0,0,0,90,0,0,2
113518,2006-12-01,35.32969,40.30843,0,18,72,0,0,0,87,0,0,0,0,0,0,0,0,0,81,9,0,0,3,74,13,0,0,0,90,0,0,0,0,90,0,0,2
113519,2006-12-01,35.16516,40.49509,0,17,73,0,0,0,87,0,0,0,0,0,0,0,0,0,83,7,0,0,3,76,11,0,0,0,90,0,0,0,0,90,0,0,2
113524,2006-12-01,34.33127,41.41301,0,0,0,0,0,0,58,27,0,0,0,0,0,0,0,0,88,2,0,0,6,78,6,0,0,0,90,0,0,0,0,90,0,0,0
113530,2006-12-01,33.30637,42.48128,0,0,0,0,0,0,77,13,0,0,0,0,0,0,0,0,71,19,0,0,1,77,12,0,0,0,90,0,0,0,0,90,0,0,0
113552,2006-12-01,29.33122,46.10474,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,0,70,20,0,0,0,84,6,0,0,0,90,0,0,0,0,90,0,0,0
113555,2006-12-01,28.76357,46.56506,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,75,15,0,0,0,81,9,0,0,0,90,0,0,0,0,90,0,0,0
113559,2006-12-01,27.9974,47.16691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,5,0,0,3,83,4,0,0,0,90,0,0,0,1,89,0,0,0
113590,2006-12-01,21.70668,51.40291,0,0,0,0,0,10,78,2,0,0,0,0,0,0,0,1,79,10,0,0,1,79,10,0,0,0,89,1,0,0,0,86,4,0,0
113595,2006-12-01,20.63425,52.02078,0,0,0,0,0,8,65,16,0,0,0,0,0,0,0,0,80,10,0,0,0,78,12,0,0,0,89,1,0,0,0,85,5,0,0
113596,2006-12-01,20.41784,52.14234,0,0,0,0,0,7,81,1,0,0,0,0,0,0,0,0,80,10,0,0,0,79,11,0,0,0,89,1,0,0,0,84,6,0,0
113641,2006-12-01,48.69663,-3.19755,2,54,28,6,5,31,48,5,0,0,0,0,0,0,0,3,74,12,1,0,3,82,5,0,0,0,90,0,0,0,0,88,2,0,3
113651,2006-12-01,48.74705,1.60002,4,12,74,0,0,64,26,0,0,0,0,0,0,0,0,0,90,0,0,0,1,84,5,0,0,0,90,0,0,0,0,87,3,0,2
113658,2006-12-01,48.66708,3.83531,8,7,75,0,0,32,53,0,0,0,0,0,0,0,0,0,90,0,0,0,1,84,5,0,0,0,90,0,0,0,0,86,4,0,2
113663,2006-12-01,48.56981,5.42522,44,3,43,0,0,0,57,0,0,0,0,0,0,0,0,0,90,0,0,0,3,83,4,0,0,0,90,0,0,0,0,85,5,0,2
113669,2006-12-01,48.40922,7.3219,62,1,27,0,0,1,89,0,0,0,0,0,0,0,0,7,80,3,0,0,3,83,4,0,0,0,89,1,0,0,0,85,5,0,0
113670,2006-12-01,48.37782,7.63657,63,1,26,0,0,0,86,3,0,0,0,0,0,0,0,10,77,3,0,0,1,85,4,0,0,0,90,0,0,0,0,85,5,0,0
113672,2006-12-01,48.3111,8.26449,54,2,34,0,0,9,74,0,0,0,0,0,0,0,0,29,58,3,0,0,1,83,6,0,0,0,90,0,0,0,1,84,5,0,0
113676,2006-12-01,48.16196,9.51422,27,5,58,0,0,25,60,0,0,0,0,0,0,0,0,37,52,1,0,0,1,82,7,0,0,0,90,0,0,0,1,83,6,0,2
113679,2006-12-01,48.03645,10.44562,24,8,58,0,0,0,75,0,0,0,0,0,0,0,0,42,47,1,0,0,0,81,9,0,0,0,89,1,0,0,0,82,8,0,0
113703,2006-12-01,46.62311,17.66333,3,20,67,0,0,0,88,0,0,0,0,0,0,0,0,17,73,0,0,0,0,82,8,0,0,0,89,1,0,0,0,84,6,0,2
113710,2006-12-01,46.07892,19.67409,10,1,79,0,0,0,85,0,0,0,0,0,0,0,0,5,85,0,0,0,0,85,5,0,0,0,90,0,0,0,0,83,7,0,2
113726,2006-12-01,44.62493,24.08117,0,50,40,0,0,0,50,0,0,0,0,0,0,0,0,11,79,0,0,0,0,83,7,0,0,0,90,0,0,0,0,90,0,0,3
113733,2006-12-01,43.90101,25.9213,0,88,2,0,0,0,63,0,0,0,0,0,0,0,0,6,84,0,0,0,0,83,7,0,0,0,89,1,0,0,0,90,0,0,3
113739,2006-12-01,43.23995,27.45427,0,77,13,0,0,0,65,0,0,0,0,90,0,0,0,1,89,0,0,0,2,78,10,0,0,0,87,3,0,0,0,88,2,0,3
113746,2006-12-01,40.5142,32.71904,22,1,67,0,0,0,0,0,0,0,0,0,0,0,0,2,88,0,0,0,3,81,6,0,0,0,90,0,0,0,0,90,0,0,2
113748,2006-12-01,40.24408,33.16988,18,0,72,0,0,0,0,0,0,0,0,37,7,0,0,2,88,0,0,0,1,82,7,0,0,0,90,0,0,0,0,90,0,0,2
113752,2006-12-01,39.6932,34.05781,5,2,83,0,0,0,0,0,0,0,0,0,0,0,0,9,76,0,5,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,2
113762,2006-12-01,38.25566,36.19829,1,22,67,0,0,0,0,0,0,0,0,0,0,0,0,32,52,3,3,0,0,79,11,0,0,0,90,0,0,0,1,89,0,0,2
113767,2006-12-01,37.50556,37.22672,0,18,72,0,0,0,0,0,0,0,0,0,0,0,0,9,73,5,3,0,0,79,11,0,0,1,89,0,0,0,0,90,0,0,2
113781,2006-12-01,35.29926,39.96263,0,0,0,0,0,1,86,0,0,0,0,0,0,0,0,0,77,13,0,0,3,74,13,0,0,0,90,0,0,0,0,90,0,0,0
113793,2006-12-01,33.2894,42.14597,0,0,0,0,0,2,61,22,0,0,0,0,0,0,0,0,72,18,0,0,0,80,10,0,0,0,90,0,0,0,0,90,0,0,0
