index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
54875,2002-06-01,36.88592,-92.77428,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,12,80,0,0,0,0,91,1,0,0,0,92,0,0,0,0,92,0,0,2
54880,2002-06-01,38.1411,-92.83666,0,92,0,0,0,0,58,4,0,0,0,0,0,0,0,10,82,0,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,0
54884,2002-06-01,39.1404,-92.88862,0,92,0,0,0,0,30,6,2,0,0,0,0,0,0,9,83,0,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,2
54886,2002-06-01,39.63847,-92.91532,0,92,0,0,0,0,31,5,2,0,0,0,0,0,0,11,81,0,0,0,2,89,1,0,0,0,92,0,0,0,0,92,0,0,2
54890,2002-06-01,40.63155,-92.97023,0,91,1,0,0,0,8,0,0,0,0,0,0,0,0,17,75,0,0,0,3,88,1,0,0,0,92,0,0,0,0,92,0,0,2
54903,2002-06-01,43.83212,-93.16389,0,89,2,1,0,0,33,13,7,0,0,0,0,0,0,14,78,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
54917,2002-06-01,47.23615,-93.40277,0,92,0,0,0,0,72,20,0,0,0,0,0,0,0,11,81,0,0,0,1,91,0,0,0,0,92,0,0,0,0,88,4,0,0
54926,2002-06-01,49.40306,-93.57633,0,0,0,0,0,10,71,11,0,0,0,0,0,0,0,17,75,0,0,0,3,89,0,0,0,0,92,0,0,0,0,89,3,0,1
54929,2002-06-01,50.12187,-93.63818,0,92,0,0,0,6,71,15,0,0,0,0,0,0,0,20,72,0,0,0,1,91,0,0,0,0,92,0,0,0,0,87,5,0,0
54943,2002-06-01,53.45466,-93.95755,0,92,0,0,0,22,59,11,0,0,0,0,0,0,0,20,72,0,0,0,4,88,0,0,0,0,92,0,0,0,0,87,5,0,0
54952,2002-06-01,55.81477,-94.22223,0,92,0,0,0,22,54,16,0,0,0,0,0,0,0,8,84,0,0,0,2,90,0,0,0,0,91,1,0,0,1,85,6,0,0
54956,2002-06-01,56.75435,-94.33826,0,92,0,0,0,36,35,21,0,0,0,0,0,0,0,17,75,0,0,0,2,90,0,0,0,0,92,0,0,0,1,86,5,0,0
54966,2002-06-01,60.25657,-94.83659,0,0,0,0,1,1,58,22,0,0,0,0,0,0,0,0,80,7,0,0,3,88,1,0,0,2,90,0,0,0,2,86,4,0,1
54971,2002-06-01,61.41692,-95.02908,0,0,0,0,0,0,37,38,4,0,0,7,4,0,0,0,80,1,4,0,5,80,7,0,0,4,88,0,0,0,1,89,2,0,1
54972,2002-06-01,61.64859,-95.06942,0,87,5,0,0,6,33,40,3,0,0,7,4,0,0,0,79,2,4,0,5,83,4,0,0,3,89,0,0,0,1,89,2,0,2
54973,2002-06-01,61.88012,-95.11042,0,87,5,0,0,10,35,37,0,0,0,7,4,0,0,0,78,2,5,0,5,86,1,0,0,3,89,0,0,0,1,89,2,0,0
54976,2002-06-01,62.57394,-95.23747,1,86,5,0,0,7,28,16,31,0,0,7,4,0,0,0,77,7,3,0,3,89,0,0,0,5,87,0,0,0,1,89,2,0,2
54979,2002-06-01,63.26658,-95.37099,0,0,0,0,0,5,30,32,12,0,0,7,4,0,0,0,79,5,4,1,3,88,0,0,0,5,87,0,0,0,1,88,3,0,3
54986,2002-06-01,65.3377,-95.81563,1,85,6,0,0,6,47,28,0,0,0,7,0,4,0,0,70,7,11,0,5,87,0,0,0,2,90,0,0,0,2,88,2,0,0
55002,2002-06-01,69.22292,-96.89243,5,70,17,0,0,0,77,1,0,0,0,0,7,4,0,0,77,8,7,0,10,82,0,0,0,0,92,0,0,0,0,90,2,0,0
55018,2002-06-01,75.76854,-100.06069,13,41,37,1,0,0,71,2,0,0,0,11,0,0,0,0,77,15,0,0,12,80,0,0,0,0,92,0,0,0,0,92,0,0,7
55034,2002-06-01,75.09675,99.6052,4,81,7,0,0,0,58,9,4,0,0,7,0,4,0,0,77,7,8,0,13,79,0,0,0,0,87,5,0,0,0,85,7,0,0
55043,2002-06-01,73.07342,98.45502,0,91,1,0,0,0,68,11,0,0,0,7,0,4,0,0,77,14,1,0,11,78,3,0,0,0,83,9,0,0,0,79,13,0,0
55044,2002-06-01,72.84792,98.34389,0,91,1,0,0,0,91,0,0,0,0,7,0,2,0,0,79,13,0,0,11,78,3,0,0,0,83,9,0,0,0,78,14,0,0
55048,2002-06-01,71.94463,97.92693,0,91,1,0,9,4,77,0,0,0,0,7,0,4,0,0,82,10,0,0,12,78,2,0,0,0,80,12,0,0,0,79,13,0,0
55054,2002-06-01,70.58595,97.37376,0,92,0,0,0,26,51,6,6,0,0,0,0,4,0,0,87,1,4,0,11,81,0,0,0,1,74,17,0,0,0,76,16,0,0
55056,2002-06-01,70.13209,97.20605,0,92,0,0,0,0,81,10,1,0,0,0,2,2,0,0,87,5,0,0,12,79,1,0,0,0,77,15,0,0,0,76,16,0,0
55078,2002-06-01,65.10807,95.76263,0,92,0,0,0,0,32,2,4,0,0,0,0,0,0,9,82,1,0,0,6,85,1,0,0,0,84,8,0,0,0,86,6,0,2
55092,2002-06-01,61.88012,95.11042,0,92,0,0,0,0,65,0,2,0,0,0,0,0,0,0,85,6,1,0,4,87,1,0,0,0,89,3,0,0,0,88,4,0,0
55096,2002-06-01,60.95319,94.95027,0,92,0,0,0,0,51,6,2,0,0,0,0,0,0,3,87,2,0,0,4,86,2,0,0,0,91,1,0,0,0,90,2,0,0
55102,2002-06-01,59.55871,94.72799,0,92,0,0,0,0,25,14,0,0,0,0,0,0,0,5,87,0,0,0,0,89,3,0,0,0,91,1,0,0,0,89,3,0,2
55112,2002-06-01,57.22322,94.3987,0,92,0,0,0,0,46,17,0,0,0,0,0,0,0,4,79,9,0,0,0,92,0,0,0,0,90,2,0,0,0,87,5,0,0
55116,2002-06-01,56.28487,94.27946,0,91,1,0,0,0,59,4,9,0,0,0,0,0,0,6,79,7,0,0,0,92,0,0,0,0,90,2,0,0,0,87,5,0,0
55117,2002-06-01,56.0499,94.25066,0,91,1,0,0,0,71,7,7,0,0,0,0,0,0,6,75,10,1,0,0,92,0,0,0,0,90,2,0,0,0,87,5,0,0
55131,2002-06-01,52.74339,93.88449,0,92,0,0,0,0,4,0,0,0,0,4,0,0,0,1,91,0,0,0,0,92,0,0,0,0,85,7,0,0,0,89,3,0,2
55149,2002-06-01,48.2012,93.47778,0,0,0,0,0,0,73,4,10,0,0,0,0,0,0,2,78,12,0,0,2,89,1,0,0,0,76,16,0,0,0,92,0,0,1
55159,2002-06-01,45.78243,93.29612,0,92,0,0,0,0,0,2,0,0,0,11,0,0,0,0,79,13,0,0,2,89,1,0,0,0,76,14,2,0,0,92,0,0,2
55179,2002-06-01,40.8792,92.98428,0,0,0,0,0,0,66,19,0,0,0,0,0,0,0,0,76,16,0,0,1,91,0,0,0,0,75,17,0,0,0,92,0,0,1
55198,2002-06-01,36.12948,92.73814,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,64,28,0,0,1,89,2,0,0,0,88,4,0,0,0,90,2,0,3
55205,2002-06-01,34.35437,92.65739,3,10,79,0,0,11,53,19,9,0,0,0,0,0,0,0,92,0,0,0,0,92,0,0,0,0,91,1,0,0,0,92,0,0,4
55206,2002-06-01,34.09959,92.64624,1,9,82,0,0,19,64,9,0,0,0,0,0,0,0,0,92,0,0,0,1,91,0,0,0,0,91,1,0,0,0,92,0,0,4
55209,2002-06-01,33.33344,92.61335,0,10,82,0,0,36,39,13,0,0,0,0,0,0,0,0,89,3,0,0,2,90,0,0,0,0,91,1,0,0,0,92,0,0,4
55220,2002-06-01,30.49984,92.49942,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
55234,2002-06-01,26.83385,92.36803,0,0,0,0,0,1,67,17,7,0,0,0,0,0,0,3,89,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
55247,2002-06-01,23.36369,92.2578,0,0,0,0,0,6,51,3,23,0,0,0,0,0,0,0,39,27,26,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
55255,2002-06-01,21.19351,92.19493,0,0,0,0,1,1,55,33,2,0,0,0,0,0,0,0,60,22,7,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
55278,2002-06-01,31.54572,-92.30906,0,92,0,0,0,17,58,7,3,0,0,0,0,0,0,4,88,0,0,0,0,90,2,0,0,0,92,0,0,0,0,92,0,0,0
55320,2002-06-01,42.12629,-92.77917,0,90,2,0,0,0,18,13,0,0,0,0,0,0,0,21,71,0,0,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,2
55324,2002-06-01,43.10982,-92.83411,0,91,1,0,0,0,33,3,0,0,0,0,0,0,0,16,76,0,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,2
55327,2002-06-01,43.84503,-92.87676,1,89,1,1,0,0,19,13,7,0,0,0,0,0,0,16,76,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
55350,2002-06-01,49.65724,-93.27048,0,0,0,0,0,0,62,30,0,0,0,0,0,0,0,12,80,0,0,0,3,89,0,0,0,0,92,0,0,0,0,89,3,0,1
55368,2002-06-01,53.94381,-93.64449,0,92,0,0,1,31,54,0,0,0,0,0,0,0,0,13,79,0,0,0,2,90,0,0,0,0,92,0,0,0,0,87,5,0,0
55373,2002-06-01,55.12472,-93.76404,0,92,0,0,3,4,71,11,0,0,0,4,0,0,0,9,83,0,0,0,2,90,0,0,0,0,92,0,0,0,1,86,5,0,0
55377,2002-06-01,56.06658,-93.86546,0,92,0,0,0,31,33,28,0,0,0,0,0,0,0,10,82,0,0,0,2,90,0,0,0,0,91,1,0,0,1,86,5,0,2
55387,2002-06-01,58.41056,-94.14462,0,91,1,0,0,1,39,48,0,0,0,0,2,0,0,4,83,0,3,0,2,89,1,0,0,0,92,0,0,0,2,86,4,0,0
55390,2002-06-01,60.97238,-94.50219,13,43,25,11,0,0,45,26,10,0,0,9,2,0,0,0,79,5,3,0,4,81,7,0,0,4,88,0,0,0,1,89,2,0,5
55398,2002-06-01,62.82533,-94.80348,2,87,3,0,0,2,33,39,8,0,0,7,4,0,0,0,79,5,4,0,3,89,0,0,0,3,89,0,0,0,1,89,2,0,2
55399,2002-06-01,63.05637,-94.844,2,87,3,0,0,0,38,33,11,0,0,0,0,0,0,0,80,4,4,0,2,90,0,0,0,3,89,0,0,0,1,88,3,0,0
55408,2002-06-01,65.36002,-95.29008,0,0,0,0,0,4,43,34,0,0,0,7,0,4,0,0,72,5,10,0,6,86,0,0,0,2,90,0,0,0,2,88,2,0,1
55415,2002-06-01,66.96547,-95.65442,0,0,0,0,0,8,63,8,0,0,0,7,0,4,0,0,73,8,7,0,9,81,2,0,0,2,89,1,0,0,1,88,3,0,1
55423,2002-06-01,72.20109,-97.30576,7,56,27,2,0,13,41,20,0,0,0,11,0,0,0,0,77,7,8,0,15,77,0,0,0,0,92,0,0,0,0,90,2,0,5
55434,2002-06-01,75.80646,-99.16235,0,0,0,0,0,0,67,23,0,0,0,11,0,0,0,0,74,13,5,0,12,80,0,0,0,0,92,0,0,0,0,90,2,0,1
55438,2002-06-01,78.26365,-101.09372,0,0,0,0,0,4,70,2,0,0,0,11,0,0,0,0,83,9,0,0,15,77,0,0,0,0,92,0,0,0,0,91,1,0,1
55440,2002-06-01,78.708,-101.53462,0,0,0,0,0,0,27,36,8,0,0,11,0,0,0,1,82,9,0,0,15,77,0,0,0,0,92,0,0,0,0,91,1,0,3
55452,2002-06-01,74.45831,98.36588,1,84,7,0,0,0,60,7,4,0,0,7,0,4,0,0,75,16,1,0,14,75,3,0,0,0,86,6,0,0,0,83,9,0,0
55453,2002-06-01,74.23314,98.24632,0,81,11,0,0,0,62,6,4,0,0,7,0,4,0,0,75,17,0,0,16,72,4,0,0,0,84,8,0,0,0,83,9,0,0
55503,2002-06-01,62.82533,94.80348,0,92,0,0,0,0,34,3,1,0,0,0,0,0,0,7,85,0,0,0,2,86,4,0,0,0,87,5,0,0,0,87,5,0,2
55514,2002-06-01,60.27535,94.3987,0,92,0,0,0,0,45,0,1,0,0,0,0,0,0,4,88,0,0,0,1,87,4,0,0,0,91,1,0,0,0,89,3,0,0
55517,2002-06-01,59.5771,94.29987,0,92,0,0,0,0,38,14,3,0,0,0,0,0,0,5,87,0,0,0,0,89,3,0,0,0,91,1,0,0,0,89,3,0,2
55521,2002-06-01,58.64415,94.17477,0,92,0,0,0,0,49,22,6,0,0,0,0,0,0,3,88,1,0,0,0,92,0,0,0,0,91,1,0,0,0,89,3,0,0
55532,2002-06-01,56.06658,93.86546,0,91,0,1,0,0,70,7,0,0,0,0,0,0,0,6,78,8,0,0,0,92,0,0,0,0,90,2,0,0,0,87,5,0,0
55541,2002-06-01,53.94381,93.64449,0,91,1,0,0,0,80,10,1,0,0,0,0,0,0,0,80,12,0,0,1,91,0,0,0,0,88,4,0,0,0,87,5,0,0
55551,2002-06-01,51.56946,93.4268,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,92,0,0,0,0,85,7,0,0,0,90,2,0,2
55554,2002-06-01,50.85375,93.36646,0,92,0,0,0,2,62,19,7,0,0,0,0,0,0,0,91,1,0,0,6,86,0,0,0,0,80,11,1,0,0,90,2,0,0
55555,2002-06-01,50.61481,93.34682,0,85,7,0,0,0,40,46,6,0,0,0,0,0,0,0,88,4,0,0,6,86,0,0,0,0,77,14,1,0,0,90,2,0,0
55562,2002-06-01,48.69663,93.19756,0,0,0,0,0,0,51,10,2,0,0,0,0,0,0,2,82,8,0,0,2,89,1,0,0,0,74,17,1,0,0,92,0,0,1
55565,2002-06-01,47.97415,93.14496,0,0,0,0,0,2,77,13,0,0,0,0,0,0,0,0,80,12,0,0,1,90,1,0,0,0,77,15,0,0,0,92,0,0,1
55569,2002-06-01,47.00804,93.07745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,28,0,0,0,86,6,0,0,0,86,5,1,0,0,92,0,0,3
55573,2002-06-01,46.03866,93.01279,0,92,0,0,0,0,14,2,2,0,0,0,0,0,0,0,79,13,0,0,1,90,1,0,0,0,77,12,3,0,0,92,0,0,2
55574,2002-06-01,45.79579,92.99704,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,79,13,0,0,2,89,1,0,0,0,76,14,2,0,0,92,0,0,3
55585,2002-06-01,43.10982,92.83411,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,91,1,0,0,2,90,0,0,0,0,75,17,0,0,0,92,0,0,3
55597,2002-06-01,40.1477,92.67543,0,0,0,0,0,0,50,20,8,0,0,0,0,0,0,2,86,4,0,0,2,90,0,0,0,0,83,9,0,0,0,92,0,0,1
55598,2002-06-01,39.89926,92.663,0,0,0,0,0,0,70,5,0,0,0,0,0,0,0,1,91,0,0,0,1,91,0,0,0,0,86,6,0,0,0,91,1,0,1
55604,2002-06-01,38.40321,92.59081,0,0,0,0,0,4,69,19,0,0,0,0,0,0,0,1,80,11,0,0,1,81,10,0,0,0,79,13,0,0,0,91,1,0,1
55608,2002-06-01,37.40054,92.54481,0,0,0,0,0,0,52,19,4,0,0,9,0,2,0,2,90,0,0,0,2,81,9,0,0,0,82,10,0,0,0,91,1,0,1
55610,2002-06-01,36.89756,92.52242,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,81,11,0,0,1,83,8,0,0,0,87,5,0,0,0,91,1,0,3
55615,2002-06-01,35.63522,92.46812,0,6,86,0,0,0,68,20,0,0,0,11,0,0,0,0,74,18,0,0,0,92,0,0,0,0,85,6,1,0,0,90,2,0,4
55628,2002-06-01,32.31857,92.3373,4,48,40,0,0,0,25,21,0,0,0,0,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,5
55656,2002-06-01,24.98392,92.09781,0,50,42,0,0,7,85,0,0,0,0,0,0,0,0,0,33,28,30,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,7
55663,2002-06-01,23.10404,92.04541,0,89,0,3,0,0,50,33,9,0,0,0,0,0,0,0,41,32,19,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,0
55670,2002-06-01,14.23624,-91.65231,0,0,0,0,0,8,50,13,16,0,0,0,0,0,0,7,84,1,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
55691,2002-06-01,31.5556,-92.07837,0,92,0,0,0,0,88,4,0,0,0,0,0,0,0,4,88,0,0,0,0,90,2,0,0,0,92,0,0,0,0,92,0,0,0
55736,2002-06-01,42.87578,-92.53854,0,91,1,0,0,0,7,17,0,0,0,0,0,0,0,19,73,0,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,2
55740,2002-06-01,43.85671,-92.5895,0,90,1,1,0,0,18,10,9,0,0,0,0,0,0,17,75,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
55749,2002-06-01,46.05079,-92.71198,0,90,1,1,0,8,73,11,0,0,0,0,0,0,0,19,73,0,0,0,1,91,0,0,0,0,92,0,0,0,0,87,5,0,0
55759,2002-06-01,48.46871,-92.8624,0,92,0,0,2,19,68,3,0,0,0,0,0,0,0,12,80,0,0,0,0,92,0,0,0,0,92,0,0,0,0,90,2,0,0
55773,2002-06-01,51.82131,-93.10336,0,92,0,0,0,0,65,27,0,0,0,0,0,0,0,19,73,0,0,0,3,89,0,0,0,0,92,0,0,0,1,84,7,0,0
55778,2002-06-01,53.01013,-93.19954,0,0,0,0,0,0,72,20,0,0,0,0,0,0,0,20,72,0,0,0,4,88,0,0,0,0,92,0,0,0,1,86,5,0,1
55788,2002-06-01,55.37525,-93.41094,0,92,0,0,0,38,29,25,0,0,0,0,0,0,0,6,86,0,0,0,2,88,2,0,0,0,91,1,0,0,2,85,5,0,2
55791,2002-06-01,56.08167,-93.47992,0,92,0,0,0,41,25,18,8,0,0,0,0,0,0,9,83,0,0,0,2,89,1,0,0,0,91,1,0,0,2,85,5,0,2
55800,2002-06-01,58.19281,-93.70463,0,0,0,0,0,9,33,30,16,0,0,0,2,2,0,6,79,3,4,0,2,90,0,0,0,0,92,0,0,0,0,88,4,0,3
55821,2002-06-01,65.38024,-94.76364,2,85,5,0,0,0,81,0,0,0,0,7,4,0,0,0,72,5,10,0,6,86,0,0,0,2,90,0,0,0,2,88,2,0,0
55832,2002-06-01,67.90271,-95.30093,9,56,14,13,0,6,70,5,0,0,0,0,7,4,0,0,75,9,6,0,10,79,3,0,0,0,92,0,0,0,0,88,4,0,0
55833,2002-06-01,68.81666,-95.52754,0,0,0,0,0,12,49,17,0,0,0,0,0,0,0,3,71,14,4,0,10,82,0,0,0,0,92,0,0,0,0,90,2,0,1
55841,2002-06-01,71.32116,-96.26349,0,0,0,0,0,10,59,9,0,0,0,7,4,0,0,9,68,8,7,0,13,79,0,0,0,0,92,0,0,0,0,91,1,0,1
55844,2002-06-01,72.68178,-96.75357,0,0,0,0,0,20,39,13,1,0,0,11,0,0,0,0,77,9,6,0,15,77,0,0,0,0,92,0,0,0,0,89,3,0,1
55858,2002-06-01,78.08191,99.8193,0,0,0,0,0,0,51,14,12,0,0,0,0,0,0,22,62,8,0,0,14,78,0,0,0,0,92,0,0,0,0,89,3,0,1
55873,2002-06-01,72.90818,96.84277,0,90,2,0,0,0,80,7,3,0,0,7,0,4,0,0,80,12,0,0,10,79,3,0,0,0,81,11,0,0,0,78,14,0,0
55883,2002-06-01,70.63939,96.04409,0,92,0,0,0,6,82,2,1,0,0,0,0,4,0,0,86,3,3,0,11,80,1,0,0,0,78,14,0,0,0,75,17,0,0
55888,2002-06-01,69.50099,95.71059,0,85,7,0,0,10,64,9,0,0,0,7,2,2,0,0,89,3,0,0,11,80,1,0,0,0,79,13,0,0,0,73,19,0,0
55892,2002-06-01,68.58833,95.46909,0,85,7,0,0,2,81,0,0,0,0,7,2,2,0,0,81,11,0,0,10,80,2,0,0,1,77,14,0,0,0,73,19,0,0
55903,2002-06-01,66.06954,94.89909,0,90,2,0,0,0,52,3,3,0,0,0,0,0,0,0,85,7,0,0,6,82,4,0,0,0,83,9,0,0,0,83,9,0,0
55907,2002-06-01,65.15024,94.72014,0,91,1,0,0,0,21,2,2,0,0,0,0,0,0,7,84,1,0,0,5,87,0,0,0,0,83,9,0,0,0,86,6,0,2
55915,2002-06-01,63.30604,94.3987,0,92,0,0,0,0,65,5,0,0,0,0,0,0,1,26,65,0,0,0,3,85,4,0,0,0,86,6,0,0,0,87,5,0,0
55926,2002-06-01,60.75741,94.02199,0,92,0,0,0,0,44,28,0,0,0,0,0,0,0,6,86,0,0,0,2,89,1,0,0,0,91,1,0,0,0,90,2,0,0
55929,2002-06-01,60.05961,93.93018,0,92,0,0,0,0,33,16,9,0,0,0,0,0,0,4,88,0,0,0,1,91,0,0,0,0,91,1,0,0,0,90,2,0,2
55931,2002-06-01,59.59374,93.87125,0,92,0,0,0,0,30,17,8,0,0,0,0,0,0,3,89,0,0,0,0,92,0,0,0,0,91,1,0,0,0,90,2,0,2
55947,2002-06-01,55.84635,93.45662,0,92,0,0,0,0,72,5,0,0,0,0,0,0,0,5,82,5,0,0,0,91,1,0,0,0,90,2,0,0,0,87,5,0,0
55950,2002-06-01,55.13946,93.38856,0,91,1,0,0,0,27,1,5,0,0,0,0,0,0,0,82,10,0,0,1,91,0,0,0,0,88,4,0,0,0,88,4,0,2
55961,2002-06-01,52.53511,93.16036,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,2,90,0,0,0,0,90,2,0,0,0,90,2,0,2
55962,2002-06-01,52.29735,93.14113,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,2,90,0,0,0,0,87,5,0,0,0,90,2,0,2
55981,2002-06-01,47.26228,92.78516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,26,0,0,0,87,5,0,0,0,86,5,1,0,0,92,0,0,3
55992,2002-06-01,44.59004,92.62908,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,73,18,0,0,0,92,0,0,0,0,79,13,0,0,0,92,0,0,3
56001,2002-06-01,42.38393,92.51381,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,89,0,0,0,0,92,0,0,0,0,76,16,0,0,0,92,0,0,3
56012,2002-06-01,39.66151,92.38594,0,0,0,0,0,0,58,8,0,0,0,0,0,0,0,0,92,0,0,0,0,91,1,0,0,0,86,6,0,0,0,90,2,0,1
56018,2002-06-01,38.16366,92.32153,0,0,0,0,0,0,76,16,0,0,0,0,0,0,0,2,80,10,0,0,3,79,10,0,0,0,79,13,0,0,0,91,1,0,1
56052,2002-06-01,29.47987,92.01347,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0,92,0,0,0,0,90,2,0,0,0,92,0,0,2
56056,2002-06-01,28.43374,91.98252,0,92,0,0,0,0,23,0,0,0,0,0,0,0,0,3,73,16,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
56059,2002-06-01,27.64539,91.95993,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,31,61,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
56060,2002-06-01,27.38187,91.95251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,61,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,3
56078,2002-06-01,22.57231,91.82796,0,0,0,0,0,3,89,0,0,0,0,0,0,0,0,0,51,33,8,0,1,91,0,0,0,0,92,0,0,0,0,92,0,0,1
56094,2002-06-01,18.189,-91.53777,0,0,0,0,0,27,63,2,0,0,0,0,0,0,0,8,82,0,1,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,1
56107,2002-06-01,32.5945,-91.87788,0,92,0,0,0,0,47,15,0,0,0,0,0,0,0,3,89,0,0,0,0,89,3,0,0,0,92,0,0,0,0,92,0,0,0
56110,2002-06-01,33.3637,-91.90124,0,91,1,0,0,0,44,1,5,0,0,0,0,0,0,5,87,0,0,0,0,88,4,0,0,0,92,0,0,0,0,92,0,0,0
56124,2002-06-01,36.91753,-92.0184,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,10,82,0,0,0,0,92,0,0,0,0,92,0,0,0,0,92,0,0,2
56127,2002-06-01,37.67178,-92.04541,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,7,85,0,0,0,1,89,2,0,0,0,92,0,0,0,0,92,0,0,2
56147,2002-06-01,42.64022,-92.24574,0,89,3,0,0,0,14,16,1,0,0,0,0,0,0,21,71,0,0,0,2,90,0,0,0,0,92,0,0,0,0,92,0,0,2
56168,2002-06-01,47.75667,-92.50314,0,0,0,0,0,15,66,10,1,0,0,0,0,0,0,11,81,0,0,0,1,91,0,0,0,0,92,0,0,0,0,90,2,0,1
56171,2002-06-01,48.48008,-92.54481,0,0,0,0,0,23,64,5,0,0,0,0,0,0,0,13,79,0,0,0,0,92,0,0,0,0,92,0,0,0,0,90,2,0,1
56184,2002-06-01,51.83351,-92.75911,0,92,0,0,0,7,64,20,1,0,0,0,0,0,0,19,73,0,0,0,3,89,0,0,0,0,92,0,0,0,1,84,7,0,0
56192,2002-06-01,53.73412,-92.89857,0,92,0,0,2,18,55,16,1,0,0,0,0,0,0,18,74,0,0,0,3,89,0,0,0,0,92,0,0,0,0,86,6,0,0
56211,2002-06-01,58.20711,-93.29397,1,66,20,5,0,9,27,34,16,0,0,11,0,0,0,6,78,5,3,0,2,90,0,0,0,0,92,0,0,0,0,89,3,0,2
56215,2002-06-01,61.9338,-93.72131,0,0,0,0,0,16,23,41,0,0,0,7,4,0,0,0,81,5,4,0,2,90,0,0,0,0,92,0,0,0,1,91,0,0,3
56232,2002-06-01,65.85831,-94.31602,3,84,5,0,0,0,63,5,4,0,0,7,4,0,0,0,72,6,10,0,7,84,1,0,0,2,90,0,0,0,2,86,4,0,0
56244,2002-06-01,70.2066,-95.2538,0,0,0,0,0,3,45,25,0,0,0,9,2,0,0,0,73,15,4,0,10,82,0,0,0,0,92,0,0,0,0,90,2,0,1
56268,2002-06-01,72.02637,95.78239,0,90,2,0,2,11,62,14,1,0,0,7,0,4,0,0,77,10,5,0,12,78,2,0,0,0,82,10,0,0,0,80,12,0,0
56269,2002-06-01,71.79925,95.71059,0,92,0,0,8,6,75,1,0,0,0,7,0,4,0,0,78,9,5,0,12,78,2,0,0,0,80,12,0,0,0,80,12,0,0
56272,2002-06-01,71.11729,95.50548,0,92,0,0,0,5,86,0,0,0,0,0,0,4,0,0,84,5,3,0,11,79,2,0,0,0,81,11,0,0,0,76,16,0,0
56273,2002-06-01,70.88977,95.44033,0,92,0,0,0,0,89,2,0,0,0,0,0,4,0,0,83,5,4,0,11,79,2,0,0,0,82,10,0,0,0,74,18,0,0
56275,2002-06-01,70.43442,95.31454,0,92,0,0,0,14,70,2,0,0,0,0,2,2,0,0,83,7,2,0,12,77,3,0,0,0,84,8,0,0,0,71,21,0,0
