index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
149196,2007-03-01,9.7994,13.78159,0,0,0,0,4,17,64,7,0,0,0,0,0,0,8,18,56,10,0,8,18,48,16,1,0,1,74,17,0,12,11,44,25,0,0
149197,2007-03-01,9.72875,13.95142,0,0,0,0,0,3,77,12,0,0,0,0,0,0,10,17,57,8,0,7,16,52,14,2,0,2,72,17,1,14,9,46,23,0,0
149214,2007-03-01,8.39271,16.79837,0,0,0,0,0,0,68,22,2,0,0,0,0,0,4,16,68,4,0,6,11,59,15,1,0,1,55,35,1,6,4,52,23,0,0
149217,2007-03-01,8.13055,17.29245,0,0,0,0,0,1,76,7,7,0,0,0,0,0,8,30,54,0,0,4,13,62,13,0,0,0,59,32,1,5,4,55,21,0,0
149230,2007-03-01,6.90353,19.40232,0,0,0,0,0,0,68,21,1,0,0,0,0,0,20,62,10,0,0,3,11,69,8,0,0,2,62,19,8,2,5,61,21,0,0
149238,2007-03-01,6.07513,20.67442,0,0,0,0,0,0,34,51,0,0,0,0,0,0,29,52,11,0,0,2,14,61,14,0,0,0,63,20,9,3,2,65,17,0,0
149239,2007-03-01,5.96766,20.83197,0,0,0,0,0,0,47,23,20,0,0,0,0,0,24,56,12,0,0,2,15,61,13,0,0,0,64,18,10,3,3,64,17,0,0
149243,2007-03-01,5.52907,21.45888,0,0,0,0,0,0,28,41,12,0,0,0,0,0,15,56,21,0,0,6,10,66,10,0,0,1,59,28,4,2,2,63,18,0,0
149255,2007-03-01,4.12978,23.30722,0,0,0,0,0,2,50,6,6,0,0,0,0,0,47,43,2,0,0,3,9,60,20,0,0,0,60,24,7,1,4,68,10,1,0
149263,2007-03-01,3.12728,24.51179,0,0,0,0,0,0,31,13,6,0,0,0,0,0,59,32,1,0,0,0,11,62,19,0,0,0,60,24,7,1,5,63,15,1,0
149311,2007-03-01,11.03626,-9.25832,0,0,0,0,0,0,44,45,3,0,0,0,0,0,3,37,52,0,0,8,17,59,8,0,0,10,69,11,2,6,3,55,21,0,0
149318,2007-03-01,11.34322,-8.02949,0,0,0,0,0,0,73,19,0,0,0,0,0,0,1,12,78,1,0,5,13,61,13,0,0,13,65,12,2,3,1,58,20,0,0
149319,2007-03-01,11.38348,-7.85331,0,0,0,0,0,0,44,47,1,0,0,0,0,0,0,12,80,0,0,5,11,62,14,0,0,13,66,11,2,3,1,57,21,0,0
149342,2007-03-01,12.0606,-3.76638,0,0,0,0,0,6,86,0,0,0,0,0,0,0,0,2,86,4,0,1,21,59,10,1,0,11,75,6,0,9,1,56,21,0,0
149355,2007-03-01,12.23162,-1.43658,0,0,0,0,0,4,73,1,13,0,0,0,0,0,0,2,84,6,0,1,7,72,12,0,0,12,70,10,0,9,4,53,22,0,0
149365,2007-03-01,12.25884,0.35921,0,0,0,0,0,25,66,1,0,0,0,0,0,0,0,2,89,1,0,2,6,71,13,0,1,13,68,10,0,9,3,64,13,0,0
149374,2007-03-01,12.20575,1.97493,0,0,0,0,0,30,62,0,0,0,0,0,0,0,0,1,89,2,0,0,11,65,16,0,1,14,69,8,0,8,2,65,13,0,0
149394,2007-03-01,11.82489,5.5505,0,0,0,0,0,0,89,3,0,0,0,0,0,0,0,4,81,7,0,1,14,64,13,0,0,23,63,6,0,9,3,66,12,0,0
149398,2007-03-01,11.7053,6.26132,0,0,0,0,0,0,70,8,2,0,0,0,0,0,0,16,67,9,0,1,17,61,12,1,0,14,69,9,0,7,7,59,18,0,0
149411,2007-03-01,11.21705,8.55711,0,0,0,0,0,1,71,1,0,0,0,0,0,0,0,9,78,5,0,1,8,68,15,0,0,3,79,10,0,7,9,55,21,0,0
149420,2007-03-01,10.79012,10.13088,0,0,0,0,0,18,60,7,0,0,0,0,0,0,0,16,70,6,0,6,23,50,13,0,0,4,75,13,0,7,10,53,22,0,0
149438,2007-03-01,9.7193,13.2305,0,0,0,0,10,2,78,1,0,0,0,0,0,0,3,16,59,11,3,6,22,49,15,0,0,1,77,13,1,15,6,44,27,0,0
149499,2007-03-01,3.96796,23.09011,0,0,0,0,0,20,64,0,0,0,0,0,0,0,50,41,1,0,0,2,13,59,18,0,0,0,61,25,5,2,3,68,11,1,0
149502,2007-03-01,3.60129,23.54452,0,0,0,0,0,0,70,5,0,0,0,0,0,0,44,47,1,0,0,0,16,55,21,0,0,0,61,24,6,2,3,67,11,1,0
149504,2007-03-01,3.35248,23.84573,0,0,0,0,0,0,68,2,0,0,0,0,0,0,47,44,1,0,0,0,16,51,25,0,0,0,60,24,7,2,5,64,13,1,0
149513,2007-03-01,2.18964,25.18382,0,0,0,0,0,0,13,0,1,0,0,0,0,0,58,33,1,0,0,0,20,59,13,0,0,0,62,24,4,4,4,61,19,2,0
149514,2007-03-01,2.05606,25.33073,0,0,0,0,0,0,37,12,0,0,0,0,0,0,66,25,1,0,0,1,21,57,13,0,0,0,62,23,5,4,4,60,20,2,0
149537,2007-03-01,9.88221,-11.9969,0,0,0,0,0,0,33,17,0,0,0,0,0,0,11,69,12,0,0,3,15,66,8,0,0,0,81,11,0,3,11,42,31,4,0
149557,2007-03-01,10.92829,-8.53076,0,0,0,0,0,0,51,41,0,0,0,0,0,0,1,24,66,0,1,6,14,60,12,0,0,10,68,12,2,5,2,55,22,0,0
149581,2007-03-01,11.70983,-4.28915,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,14,73,5,0,4,28,49,10,1,0,11,71,9,1,3,0,54,24,0,0
149599,2007-03-01,11.9545,-1.07417,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,1,79,12,0,0,6,72,13,1,0,11,71,10,0,7,1,59,19,0,0
149600,2007-03-01,11.95949,-0.89517,0,0,0,0,0,20,58,14,0,0,0,0,0,0,0,1,75,16,0,0,4,70,17,1,0,11,70,11,0,7,1,62,16,0,0
149606,2007-03-01,11.97037,0.17904,0,0,0,0,0,14,76,2,0,0,0,0,0,0,0,1,87,4,0,1,8,70,13,0,1,15,66,9,1,6,2,66,12,0,0
149654,2007-03-01,10.88449,8.70579,0,0,0,0,0,0,76,0,3,0,0,0,0,0,1,20,69,2,0,3,22,52,15,0,0,2,84,5,1,7,10,52,23,0,0
149670,2007-03-01,10.06188,11.48199,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,7,79,6,0,1,19,59,13,0,0,2,79,10,1,11,7,53,21,0,0
149674,2007-03-01,9.82055,12.1681,0,0,0,0,0,21,71,0,0,0,0,0,0,0,0,11,70,11,0,5,22,49,16,0,0,1,81,10,0,11,9,47,25,0,0
149675,2007-03-01,9.758,12.33908,0,0,0,0,0,0,92,0,0,0,0,0,0,0,1,12,67,12,0,6,22,44,20,0,0,0,81,11,0,13,7,48,24,0,0
149679,2007-03-01,9.4989,13.02076,0,0,0,0,15,23,52,0,0,0,0,0,0,0,1,12,68,8,3,3,19,52,18,0,0,0,79,12,1,14,6,49,23,0,0
149681,2007-03-01,9.36404,13.36021,0,0,0,0,0,36,37,19,0,0,0,0,0,0,4,16,59,10,3,4,20,49,18,1,0,1,79,11,1,14,7,48,23,0,0
149701,2007-03-01,7.82112,16.69924,0,0,0,0,0,26,39,26,1,0,0,0,0,0,15,34,43,0,0,4,10,69,9,0,0,1,53,36,2,7,2,57,20,0,0
149710,2007-03-01,7.0121,18.16595,0,0,0,0,0,0,59,32,1,0,0,0,0,0,38,47,7,0,0,3,11,69,8,0,0,0,60,28,4,3,5,57,24,0,0
149713,2007-03-01,6.72667,18.64953,0,0,0,0,0,0,26,40,11,0,0,0,0,0,36,49,7,0,0,2,14,66,9,0,0,1,62,22,7,2,5,59,24,0,0
149716,2007-03-01,6.43337,19.13038,0,0,0,0,0,0,64,5,14,0,0,0,0,0,32,54,6,0,0,2,12,69,8,0,0,1,65,16,9,2,7,59,22,0,0
149737,2007-03-01,4.16046,22.41614,0,0,0,0,0,43,35,2,11,0,0,0,0,0,47,43,2,0,0,5,10,61,16,0,0,0,62,23,7,2,3,65,14,1,0
149740,2007-03-01,3.80438,22.87366,0,0,0,0,0,14,59,9,1,0,0,0,0,0,51,40,1,0,0,2,17,55,18,0,0,0,62,22,7,2,3,65,14,1,0
149741,2007-03-01,3.68394,23.02549,0,0,0,0,0,1,62,0,8,0,0,0,0,0,47,44,1,0,0,1,15,56,20,0,0,0,61,21,9,2,3,67,12,1,0
149744,2007-03-01,3.31739,23.47892,0,0,0,0,0,0,14,15,12,0,0,0,0,0,46,45,1,0,0,0,16,53,23,0,0,0,58,27,6,3,4,66,12,1,0
149745,2007-03-01,3.19346,23.62937,0,0,0,0,0,0,55,1,0,0,0,0,0,0,48,43,1,0,0,0,14,53,25,0,0,0,60,26,5,4,5,65,12,1,0
149746,2007-03-01,3.06866,23.77949,0,0,0,0,0,0,9,1,0,0,0,0,0,0,49,42,1,0,0,1,14,53,24,0,0,0,59,27,5,3,6,65,12,1,0
149768,2007-03-01,0.10123,26.99315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,31,1,0,0,3,7,66,16,0,0,0,55,28,4,0,2,59,24,7,0
149772,2007-03-01,9.34202,-12.64215,0,0,0,0,0,1,52,32,7,0,0,0,0,0,2,46,44,0,0,4,15,63,10,0,0,0,79,12,1,1,8,41,36,6,0
149780,2007-03-01,9.83135,-11.2756,0,0,0,0,0,0,37,40,2,0,0,0,0,0,13,64,15,0,0,4,14,63,11,0,0,1,85,6,0,2,15,43,27,4,0
149782,2007-03-01,9.94479,-10.93186,0,0,0,0,0,0,20,27,27,0,0,0,0,0,13,63,16,0,0,5,13,58,16,0,0,3,83,6,0,3,14,42,29,2,0
149804,2007-03-01,10.95675,-7.10304,0,0,0,0,0,0,79,13,0,0,0,0,0,0,1,18,73,0,0,4,16,62,10,0,0,9,70,12,1,4,0,53,25,0,0
149813,2007-03-01,11.24554,-5.51613,0,0,0,0,0,1,90,1,0,0,0,0,0,0,5,30,56,1,0,7,12,55,18,0,0,10,71,9,2,2,0,52,26,0,0
149836,2007-03-01,11.65141,-1.42763,0,0,0,0,0,13,61,18,0,0,0,0,0,0,0,11,75,6,0,2,18,53,18,1,0,10,71,11,0,3,1,61,17,0,0
149842,2007-03-01,11.67858,-0.35697,0,0,0,0,0,5,79,8,0,0,0,0,0,0,0,1,67,23,1,0,1,68,22,1,0,14,68,10,0,4,1,66,12,0,0
149866,2007-03-01,11.46129,3.92068,0,0,0,0,0,13,51,0,0,0,0,0,0,0,1,24,67,0,0,6,23,49,12,2,0,25,62,5,0,4,2,70,9,0,0
149872,2007-03-01,11.32558,4.98514,0,0,0,0,0,13,79,0,0,0,0,0,0,0,4,18,68,2,0,6,27,47,12,0,0,23,64,5,0,7,2,70,9,0,0
149890,2007-03-01,10.72376,8.15508,0,0,0,0,0,0,64,11,5,0,0,0,0,0,3,36,52,1,0,2,27,41,21,1,0,1,84,7,0,8,8,50,25,0,0
149916,2007-03-01,9.34202,12.64215,0,0,0,0,1,33,48,0,0,0,0,0,0,0,0,10,70,12,0,3,16,56,17,0,0,0,81,10,1,13,7,49,23,0,0
149921,2007-03-01,9.00734,13.48898,0,0,0,0,1,0,45,34,11,0,0,0,0,0,5,18,58,10,1,2,16,53,19,2,0,1,76,14,1,14,6,51,20,0,0
149922,2007-03-01,8.93775,13.65764,0,0,0,0,0,9,62,21,0,0,0,0,0,0,4,20,57,11,0,2,14,53,21,2,0,3,74,14,1,15,5,51,20,0,0
149933,2007-03-01,8.11398,15.49649,0,0,0,0,0,2,43,41,6,0,0,0,0,0,6,26,59,1,0,2,17,60,13,0,0,0,58,33,1,9,7,57,15,0,0
149948,2007-03-01,6.81911,17.95167,0,0,0,0,0,1,60,30,1,0,0,0,0,0,46,41,5,0,0,4,7,73,8,0,0,0,60,28,4,1,7,56,25,0,0
149955,2007-03-01,6.14738,19.07509,0,0,0,0,0,0,64,13,7,0,0,0,0,0,39,47,6,0,0,3,14,66,9,0,0,0,65,18,8,0,6,63,21,0,0
149964,2007-03-01,5.22083,20.49734,0,0,0,0,0,0,54,22,13,0,0,0,0,0,17,56,19,0,0,2,16,55,19,0,0,0,63,24,5,1,7,64,17,0,0
149965,2007-03-01,5.11352,20.65378,0,0,0,0,0,0,27,41,18,0,0,0,0,0,19,55,18,0,0,3,16,57,16,0,0,0,62,25,5,3,5,64,17,0,0
149970,2007-03-01,4.56387,21.43116,0,0,0,0,0,1,38,41,12,0,0,0,0,0,18,57,17,0,0,1,14,58,19,0,0,0,60,27,5,3,6,57,22,0,0
149972,2007-03-01,4.3379,21.73983,0,0,0,0,0,13,69,10,0,0,0,0,0,0,26,54,12,0,0,2,12,61,17,0,0,0,61,24,7,4,4,62,18,0,0
149988,2007-03-01,2.40446,24.16091,0,0,0,0,0,0,28,0,0,0,0,0,0,0,47,44,1,0,0,1,12,59,20,0,0,0,61,24,6,3,7,65,13,2,0
149992,2007-03-01,1.88611,24.75249,0,0,0,0,0,0,14,1,1,0,0,0,0,0,55,36,1,0,0,0,11,64,17,0,0,0,59,28,3,2,5,65,16,2,0
149995,2007-03-01,1.48814,25.19252,0,0,0,0,0,0,73,6,1,0,0,0,0,0,66,25,1,0,0,0,15,63,14,0,0,0,59,30,1,1,7,59,21,3,0
150003,2007-03-01,0.38816,26.35046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,36,0,0,0,1,14,62,15,0,0,0,63,21,7,1,3,59,23,6,0
150009,2007-03-01,9.05315,-12.60414,0,0,0,0,0,0,72,18,2,0,0,0,0,0,3,59,30,0,0,3,14,64,11,0,0,0,80,11,1,0,7,44,34,7,0
150034,2007-03-01,10.39174,-8.3044,0,0,0,0,0,0,53,39,0,0,0,0,0,0,5,35,51,1,0,6,13,58,15,0,0,3,78,9,2,4,2,52,25,1,0
150046,2007-03-01,10.83572,-6.20344,0,0,0,0,0,0,46,41,5,0,0,0,0,0,2,37,52,1,0,3,16,58,15,0,0,6,76,9,1,3,0,52,26,0,0
150052,2007-03-01,11.00915,-5.14629,0,0,0,0,0,8,69,14,1,0,0,0,0,0,6,39,47,0,0,7,15,54,16,0,0,7,73,10,2,1,0,48,30,0,0
150055,2007-03-01,11.08371,-4.61635,0,0,0,0,0,0,64,22,6,0,0,0,0,0,3,37,48,4,0,9,17,50,16,0,0,5,72,15,0,1,0,50,28,0,0
150063,2007-03-01,11.24282,-3.19953,0,0,0,0,0,0,61,30,1,0,0,0,0,0,0,20,71,1,0,9,18,47,17,1,0,7,72,13,0,2,0,51,27,0,0
150078,2007-03-01,11.38529,-0.53379,0,0,0,0,0,15,56,19,2,0,0,0,0,0,0,5,66,20,1,0,6,59,24,3,0,15,66,11,0,3,1,68,10,0,0
150088,2007-03-01,11.36719,1.24536,0,0,0,0,0,0,69,2,0,0,0,0,0,0,0,3,88,1,0,2,18,52,19,1,0,18,62,11,1,2,1,72,7,0,0
150097,2007-03-01,11.27357,2.84465,0,0,0,0,0,1,85,6,0,0,0,0,0,0,2,20,70,0,0,7,15,56,13,1,0,22,64,6,0,1,1,72,7,0,0
150114,2007-03-01,10.89713,5.85149,0,0,0,0,0,0,64,7,8,0,0,0,0,0,4,26,58,4,0,8,27,42,15,0,0,3,82,7,0,3,3,61,19,0,0
150120,2007-03-01,10.7021,6.90591,0,0,0,0,0,0,65,15,12,0,0,0,0,0,18,36,38,0,0,5,22,51,14,0,0,0,82,10,0,8,2,57,24,0,0
150146,2007-03-01,9.48407,11.41255,0,0,0,0,0,0,72,10,1,0,0,0,0,0,0,10,73,9,0,4,14,63,11,0,0,1,81,10,0,14,2,53,22,0,0
150159,2007-03-01,8.64921,13.6168,0,0,0,0,0,20,61,11,0,0,0,0,0,0,2,23,58,9,0,1,9,62,19,1,0,1,74,15,2,15,5,53,18,0,0
150166,2007-03-01,8.13772,14.78734,0,0,0,0,0,2,42,45,3,0,0,0,0,0,0,25,65,2,0,1,9,67,14,1,0,0,65,25,2,11,7,59,11,0,0
150169,2007-03-01,7.90528,15.28522,0,0,0,0,0,1,82,9,0,0,0,0,0,0,9,28,55,0,0,3,15,61,13,0,0,0,56,34,2,8,7,59,13,0,0
150174,2007-03-01,7.50028,16.10976,0,0,0,0,0,6,51,35,0,0,0,0,0,0,21,34,34,0,0,7,9,69,6,0,0,0,53,37,2,8,2,60,17,0,0
150175,2007-03-01,7.41665,16.27386,0,0,0,0,0,6,64,19,3,0,0,0,0,0,21,38,29,0,0,6,11,69,6,0,0,0,52,37,3,7,3,58,19,0,0
150184,2007-03-01,6.62442,17.73821,0,0,0,0,0,0,76,2,12,0,0,0,0,0,44,44,4,0,0,5,7,71,9,0,0,0,59,27,6,1,7,58,23,0,0
150196,2007-03-01,5.45779,19.65382,0,0,0,0,0,0,59,25,8,0,0,0,0,0,35,52,5,0,0,2,17,62,11,0,0,0,67,17,7,2,6,64,18,0,0
150197,2007-03-01,5.35489,19.81147,0,0,0,0,0,0,39,48,4,0,0,0,0,0,31,50,11,0,0,1,16,61,14,0,0,0,68,16,8,2,5,64,19,0,0
150206,2007-03-01,4.38949,21.21615,0,0,0,0,0,2,90,0,0,0,0,0,0,0,20,59,13,0,0,2,12,62,16,0,0,0,63,25,4,3,6,58,21,1,0
150207,2007-03-01,4.27786,21.37062,0,0,0,0,0,9,66,17,0,0,0,0,0,0,23,54,15,0,0,1,13,62,16,0,0,0,61,26,5,2,6,58,21,1,0
150210,2007-03-01,3.93773,21.83208,0,0,0,0,0,8,38,20,12,0,0,0,0,0,40,49,3,0,0,3,15,60,14,0,0,0,61,26,5,3,5,64,14,2,0
150219,2007-03-01,2.87016,23.19859,0,0,0,0,0,0,12,20,2,0,0,0,0,0,49,42,1,0,0,0,17,55,20,0,0,0,61,24,6,6,6,65,12,1,0
150222,2007-03-01,2.49856,23.64804,0,0,0,0,0,0,50,0,1,0,0,0,0,0,50,41,1,0,0,0,20,55,17,0,0,0,61,22,8,2,8,65,14,1,0
150224,2007-03-01,2.24645,23.94597,0,0,0,0,0,0,43,7,6,0,0,0,0,0,52,39,1,0,0,1,14,58,19,0,0,0,63,22,6,3,8,64,14,2,0
150225,2007-03-01,2.11908,24.09443,0,0,0,0,0,0,8,14,5,0,0,0,0,0,46,45,1,0,0,0,11,63,18,0,0,0,62,25,3,3,8,63,15,2,0
150227,2007-03-01,1.86171,24.3903,0,0,0,0,0,0,14,0,0,0,0,0,0,0,47,43,2,0,0,0,10,65,17,0,0,0,59,27,5,2,6,65,16,2,0
150228,2007-03-01,1.73171,24.53773,0,0,0,0,0,0,20,4,9,0,0,0,0,0,49,41,2,0,0,0,11,63,18,0,0,0,60,25,6,2,6,65,16,2,0
150229,2007-03-01,1.60083,24.6848,0,0,0,0,0,0,40,2,1,0,0,0,0,0,53,37,2,0,0,0,13,61,18,0,0,0,63,23,5,1,7,64,17,2,0
150235,2007-03-01,0.79707,25.55996,0,0,0,0,0,0,43,15,1,0,0,0,0,0,59,31,1,0,0,2,15,61,14,0,0,0,66,23,0,2,6,56,23,5,0
150252,2007-03-01,9.19418,-11.37814,0,0,0,0,0,6,51,15,1,0,0,0,0,0,8,66,18,0,0,2,16,61,13,0,0,0,82,10,0,1,10,44,26,10,0
150254,2007-03-01,9.30921,-11.03677,0,0,0,0,0,0,42,20,9,0,0,0,0,0,12,64,16,0,0,4,14,58,16,0,0,0,83,9,0,1,11,44,27,8,0
150257,2007-03-01,9.47507,-10.52323,0,0,0,0,0,0,38,17,13,0,0,0,0,0,18,62,12,0,0,3,15,57,17,0,0,1,82,9,0,2,10,45,25,8,0
150259,2007-03-01,9.5812,-10.17991,0,0,0,0,0,0,32,13,17,0,0,0,0,0,18,62,12,0,0,1,18,55,18,0,0,1,82,9,0,4,8,45,26,7,0
150269,2007-03-01,10.05827,-8.45268,0,0,0,0,0,0,68,23,1,0,0,0,0,0,6,47,38,1,0,7,12,62,11,0,0,1,81,7,3,4,4,49,27,2,0
150270,2007-03-01,10.10106,-8.27905,0,0,0,0,0,0,49,23,15,0,0,0,0,0,5,48,38,1,0,6,12,61,13,0,0,2,77,10,3,3,4,49,27,2,0
150275,2007-03-01,10.30158,-7.40865,0,0,0,0,0,0,77,15,0,0,0,0,0,0,6,54,32,0,0,6,11,68,7,0,0,3,80,7,2,4,3,49,29,0,0
150308,2007-03-01,11.06111,-1.59606,0,0,0,0,0,0,67,12,13,0,0,0,0,0,2,22,68,0,0,7,19,45,20,1,0,12,62,18,0,2,0,60,18,0,0
150310,2007-03-01,11.07557,-1.2415,0,0,0,0,0,0,49,28,14,0,0,0,0,0,2,22,67,1,0,5,12,54,19,2,0,12,63,17,0,2,0,62,16,0,0
150316,2007-03-01,11.09727,-0.17738,0,0,0,0,0,0,47,28,17,0,0,0,0,0,0,7,75,10,0,0,7,63,20,2,0,15,64,12,1,2,1,69,9,0,0
150322,2007-03-01,11.08642,0.88686,0,0,0,0,0,0,63,23,0,0,0,0,0,0,0,4,87,1,0,1,21,48,20,1,0,14,62,15,1,2,0,70,9,0,0
150337,2007-03-01,10.917,3.5432,0,0,0,0,0,0,92,0,0,0,0,0,0,0,7,32,52,1,0,4,18,64,4,2,0,17,67,8,0,1,1,71,9,0,0
150385,2007-03-01,9.01498,11.88865,0,0,0,0,0,0,63,9,0,0,0,0,0,0,0,11,69,11,1,2,15,61,14,0,0,1,79,12,0,13,2,53,22,0,0
150386,2007-03-01,8.95347,12.05841,0,0,0,0,0,22,55,6,0,0,0,0,0,0,0,11,70,10,1,2,17,58,15,0,0,1,76,15,0,14,2,52,22,0,0
150388,2007-03-01,8.82778,12.39726,0,0,0,0,0,11,67,7,6,0,0,0,0,0,1,11,71,9,0,2,15,62,13,0,0,1,78,13,0,14,3,51,22,0,0
150389,2007-03-01,8.76361,12.56636,0,0,0,0,0,8,72,0,1,0,0,0,0,0,1,13,69,9,0,1,17,58,16,0,0,1,77,11,3,14,4,50,22,0,0
150394,2007-03-01,8.42947,13.40848,0,0,0,0,0,0,53,23,2,0,0,0,0,0,3,27,61,1,0,0,8,68,16,0,0,1,70,19,2,14,5,55,16,0,0
150395,2007-03-01,8.35999,13.57621,0,0,0,0,0,1,41,46,4,0,0,0,0,0,2,28,61,1,0,1,6,66,19,0,0,1,69,18,4,13,5,58,13,0,0
150400,2007-03-01,7.99932,14.41126,0,0,0,0,0,0,71,16,5,0,0,0,0,0,2,33,56,1,0,1,8,62,19,2,0,0,66,24,2,10,5,58,14,0,0
150403,2007-03-01,7.77233,14.90933,0,0,0,0,0,0,49,39,4,0,0,0,0,0,7,32,53,0,0,3,9,68,11,1,0,0,60,31,1,8,7,60,12,0,0
150405,2007-03-01,7.6166,15.2401,0,0,0,0,0,0,40,52,0,0,0,0,0,0,18,28,46,0,0,5,11,66,10,0,0,0,53,36,3,8,6,60,13,0,0
150408,2007-03-01,7.3764,15.73432,0,0,0,0,0,0,72,19,0,0,0,0,0,0,22,33,33,0,0,7,11,68,6,0,0,0,54,36,2,8,3,61,15,0,0
150410,2007-03-01,7.21187,16.06247,0,0,0,0,0,2,52,38,0,0,0,0,0,0,27,43,17,0,0,5,14,67,6,0,0,0,52,37,3,7,3,60,18,0,0
150420,2007-03-01,6.33654,17.68672,0,0,0,0,0,0,76,11,5,0,0,0,0,0,44,43,5,0,0,3,14,65,9,1,0,0,61,21,10,0,6,60,23,0,0
150440,2007-03-01,4.32322,20.84708,0,0,0,0,0,0,79,0,0,0,0,0,0,0,22,61,9,0,0,1,15,57,19,0,0,0,65,22,5,2,7,58,20,2,0
150473,2007-03-01,0.23605,25.77924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,37,1,0,0,1,13,66,12,0,0,0,62,24,4,1,3,59,22,7,0
150479,2007-03-01,8.53753,-12.36018,0,0,0,0,0,23,57,11,0,0,0,0,0,0,7,64,21,0,0,0,15,62,14,1,0,0,79,10,3,0,7,43,33,7,0
150480,2007-03-01,8.60076,-12.19133,0,0,0,0,0,0,26,13,0,0,0,0,0,0,15,62,15,0,0,0,17,59,15,1,0,0,78,12,2,0,7,43,32,8,0
150486,2007-03-01,8.96155,-11.17383,0,0,0,0,0,1,54,21,14,0,0,0,0,0,8,66,18,0,0,2,12,58,20,0,0,0,79,13,0,2,10,43,26,10,0
150487,2007-03-01,9.01857,-11.00354,0,0,0,0,0,7,49,18,4,0,0,0,0,0,11,63,18,0,0,2,15,54,21,0,0,0,80,12,0,1,10,43,27,9,0
150500,2007-03-01,9.67881,-8.77273,0,0,0,0,0,0,51,29,11,0,0,0,0,0,11,64,17,0,0,7,10,62,13,0,0,1,79,12,0,2,4,50,26,4,0
150523,2007-03-01,10.47652,-4.76364,0,0,0,0,0,0,66,25,1,0,0,0,0,0,7,44,41,0,0,5,21,52,14,0,0,2,72,17,1,2,0,50,28,0,0
150528,2007-03-01,10.58703,-3.88449,0,0,0,0,0,0,71,14,7,0,0,0,0,0,7,32,52,1,0,7,20,53,12,0,0,2,67,22,1,2,0,54,24,0,0
150532,2007-03-01,10.65922,-3.17983,0,0,0,0,0,0,46,26,20,0,0,0,0,0,3,28,60,1,0,7,12,61,12,0,0,2,68,21,1,2,0,54,24,0,0
150556,2007-03-01,10.78921,1.06091,0,0,0,0,0,0,58,22,6,0,0,0,0,0,0,13,79,0,0,4,20,49,17,2,0,8,68,15,1,1,0,66,13,0,0
150559,2007-03-01,10.7689,1.59114,0,0,0,0,0,7,52,6,27,0,0,0,0,0,0,24,68,0,0,4,22,48,16,2,0,7,70,14,1,2,0,64,15,0,0
150566,2007-03-01,10.68991,2.82712,0,0,0,0,0,0,88,4,0,0,0,0,0,0,11,37,44,0,0,3,22,58,9,0,0,10,68,14,0,2,1,66,13,0,0
150567,2007-03-01,10.67502,3.0035,0,0,0,0,0,6,63,23,0,0,0,0,0,0,10,35,47,0,0,2,23,58,9,0,0,10,69,13,0,2,0,67,13,0,0
150572,2007-03-01,10.58703,3.88449,0,0,0,0,0,0,85,2,5,0,0,0,0,0,12,30,49,1,0,5,14,65,8,0,0,12,72,8,0,2,1,66,14,0,0
150591,2007-03-01,10.01008,7.38604,0,0,0,0,0,1,81,10,0,0,0,0,0,0,18,48,25,1,0,11,18,51,10,2,0,0,80,12,0,6,1,49,32,0,0
150595,2007-03-01,9.85161,8.08058,0,0,0,0,0,0,66,26,0,0,0,0,0,0,14,55,23,0,0,4,26,47,13,2,0,0,83,9,0,4,5,53,26,0,0
150596,2007-03-01,9.80975,8.25385,0,0,0,0,0,0,66,26,0,0,0,0,0,0,10,57,25,0,0,4,24,48,14,2,0,0,82,10,0,4,6,55,23,0,0
150605,2007-03-01,9.39281,9.80609,0,0,0,0,0,5,51,35,0,0,0,0,0,0,5,48,39,0,0,4,20,44,24,0,0,1,84,5,2,7,6,51,25,0,0
150606,2007-03-01,9.34202,9.97771,0,0,0,0,0,0,61,3,0,0,0,0,0,0,2,40,50,0,0,4,21,48,19,0,0,1,85,4,2,7,6,52,24,0,0
150618,2007-03-01,8.66311,12.02227,0,0,0,0,0,9,65,11,1,0,0,0,0,0,0,17,67,8,0,1,19,58,14,0,0,1,74,17,0,14,1,52,23,0,0
