index,lat,lon
135853,25.01769,5.04245
135854,24.99371,5.2514
135855,24.96876,5.46021
135856,24.94283,5.66887
135857,24.91593,5.87739
135858,24.88806,6.08575
135859,24.85922,6.29394
135860,24.82941,6.50197
135861,24.79863,6.70983
135862,24.76688,6.91751
135863,24.73416,7.12501
135864,24.70048,7.33232
135865,24.66582,7.53944
135866,24.63021,7.74636
135867,24.59362,7.95308
135868,24.55607,8.15959
135869,24.51756,8.36588
135870,24.47808,8.57196
135871,24.43765,8.77781
135872,24.39625,8.98344
135873,24.35389,9.18883
135874,24.31058,9.39399
135875,24.2663,9.5989
135876,24.22107,9.80356
135877,24.17488,10.00797
135878,24.12774,10.21213
135879,24.07964,10.41602
135880,24.03059,10.61965
135881,23.98058,10.82301
135882,23.92963,11.02609
135883,23.87773,11.22889
135884,23.82487,11.4314
135885,23.77107,11.63363
135886,23.71633,11.83556
135887,23.66064,12.0372
135888,23.604,12.23853
135889,23.54642,12.43956
135890,23.4879,12.64027
135891,23.42844,12.84067
135892,23.36803,13.04076
135893,23.30669,13.24052
135894,23.24442,13.43995
135895,23.18121,13.63905
135896,23.11706,13.83781
135897,23.05198,14.03624
135898,22.98597,14.23432
135899,22.91902,14.43206
135900,22.85115,14.62944
135901,22.78235,14.82648
135902,22.71262,15.02315
135903,22.64197,15.21946
135904,22.57039,15.41541
135905,22.49789,15.61098
135906,22.42447,15.80619
135907,22.35013,16.00102
135908,22.27487,16.19547
135909,22.19869,16.38954
135910,22.1216,16.58322
135911,22.04359,16.77651
135912,21.96466,16.96941
135913,21.88483,17.16191
135914,21.80408,17.35402
135915,21.72243,17.54572
135916,21.63987,17.73702
135917,21.5564,17.92792
135918,21.47203,18.1184
135919,21.38675,18.30846
135920,21.30057,18.49811
135921,21.21349,18.68735
135922,21.12551,18.87616
135923,21.03663,19.06454
135924,20.94685,19.2525
135925,20.85619,19.44003
135926,20.76462,19.62713
135927,20.67216,19.81379
135928,20.57881,20.00001
135929,20.48458,20.1858
135930,20.38945,20.37114
135931,20.29344,20.55604
135932,20.19654,20.74049
135933,20.09876,20.9245
135934,20.00009,21.10805
135935,19.90054,21.29115
135936,19.80012,21.4738
135937,19.69881,21.65598
135938,19.59663,21.83772
135939,19.49357,22.01898
135940,19.38963,22.19979
135941,19.28483,22.38013
135942,19.17915,22.56001
135943,19.0726,22.73941
135944,18.96518,22.91835
135945,18.85689,23.09682
135946,18.74773,23.27481
135947,18.63771,23.45233
135948,18.52683,23.62937
135949,18.41508,23.80594
135950,18.30247,23.98203
135951,18.189,24.15763
135952,18.07467,24.33276
135953,17.95949,24.5074
135954,17.84344,24.68156
135955,17.72655,24.85523
135956,17.60879,25.02842
135957,17.49019,25.20112
135958,17.37073,25.37333
135959,17.25042,25.54505
135960,17.12926,25.71628
135961,17.00725,25.88702
135962,16.8844,26.05727
135963,16.76069,26.22702
135964,16.63615,26.39628
135965,16.51076,26.56505
135966,16.38452,26.73332
135967,16.25745,26.90109
135968,16.12953,27.06837
135969,16.00077,27.23514
135970,15.87117,27.40142
135971,15.74074,27.5672
135972,15.60947,27.73248
135973,15.47736,27.89727
135974,15.34441,28.06155
135975,15.21063,28.22533
135976,15.07602,28.38861
135977,14.94057,28.55139
135978,14.8043,28.71367
135979,14.66719,28.87544
135980,14.52925,29.03671
135981,14.39048,29.19748
135982,14.25088,29.35775
135983,14.11046,29.51752
135984,13.9692,29.67678
135985,13.82712,29.83554
135986,13.68422,29.99379
135987,13.54048,30.15154
135988,13.39593,30.30879
135989,13.25055,30.46554
135990,13.10434,30.62179
135991,12.95731,30.77753
135992,12.80946,30.93277
135993,12.66079,31.0875
135994,12.51129,31.24174
135995,12.36097,31.39547
135996,12.20983,31.5487
135997,12.05788,31.70143
135998,11.9051,31.85365
135999,11.7515,32.00538
136000,11.59708,32.1566
136001,11.44184,32.30733
136002,11.28578,32.45756
136003,11.1289,32.60728
136004,10.97121,32.75651
136005,10.81269,32.90524
136006,10.65336,33.05347
136007,10.4932,33.2012
136008,10.33223,33.34844
136009,10.17044,33.49518
136010,10.00783,33.64143
136011,9.8444,33.78717
136012,9.68016,33.93243
136013,9.51509,34.07719
136014,9.34921,34.22146
136015,9.1825,34.36523
136016,9.01498,34.50852
136017,8.84663,34.65131
136018,8.67747,34.79361
136019,8.50748,34.93543
136020,8.33668,35.07675
136021,8.16505,35.21759
136022,7.9926,35.35794
136023,7.81933,35.4978
136024,7.64523,35.63718
136025,7.47032,35.77607
136026,7.29457,35.91448
136027,7.11801,36.05241
136028,6.94061,36.18986
136029,6.76239,36.32682
136030,6.58335,36.46331
136031,6.40347,36.59931
136032,6.22277,36.73484
136033,6.04124,36.86989
136034,5.85887,37.00447
136035,5.67568,37.13857
136036,5.49165,37.2722
136037,5.30679,37.40535
136038,5.12109,37.53804
136039,4.93455,37.67025
136040,4.74718,37.80199
136041,4.55897,37.93327
136042,4.36992,38.06408
136043,4.18003,38.19442
136044,3.98929,38.32429
136045,3.79771,38.4537
136046,3.60529,38.58266
136047,3.41201,38.71114
136048,3.21789,38.83917
136049,3.02291,38.96674
136050,2.82709,39.09386
136051,2.6304,39.22051
136052,2.43286,39.34671
136053,2.23447,39.47246
136054,2.03521,39.59775
136055,1.83509,39.72259
136056,1.6341,39.84698
136057,1.43225,39.97092
136058,1.22952,40.09442
136059,1.02593,40.21746
136060,0.82146,40.34007
136061,0.61611,40.46222
136062,0.40989,40.58394
136063,0.20278,40.70521
136064,21.70429,-16.9108
136065,21.78307,-16.71849
136066,21.86094,-16.52579
136067,21.93789,-16.33271
136068,22.01393,-16.13924
136069,22.08905,-15.94539
136070,22.16325,-15.75117
136071,22.23653,-15.55658
136072,22.3089,-15.36161
136073,22.38034,-15.16628
136074,22.45086,-14.97059
136075,22.52045,-14.77455
136076,22.58912,-14.57814
136077,22.65687,-14.38139
136078,22.72368,-14.18429
136079,22.78957,-13.98685
136080,22.85452,-13.78906
136081,22.91854,-13.59094
136082,22.98163,-13.39249
136083,23.04379,-13.19371
136084,23.10501,-12.99461
136085,23.16529,-12.79519
136086,23.22463,-12.59545
136087,23.28304,-12.3954
136088,23.3405,-12.19504
136089,23.39702,-11.99439
136090,23.4526,-11.79342
136091,23.50724,-11.59217
136092,23.56093,-11.39063
136093,23.61368,-11.1888
136094,23.66548,-10.98668
136095,23.71633,-10.78429
136096,23.76623,-10.58163
136097,23.81518,-10.3787
136098,23.86318,-10.17551
136099,23.91022,-9.97205
136100,23.95632,-9.76835
136101,24.00146,-9.56439
136102,24.04564,-9.36019
136103,24.08887,-9.15574
136104,24.13114,-8.95107
136105,24.17245,-8.74616
136106,24.2128,-8.54102
136107,24.25219,-8.33567
136108,24.29062,-8.1301
136109,24.32809,-7.92432
136110,24.3646,-7.71833
136111,24.40015,-7.51214
136112,24.43472,-7.30575
136113,24.46834,-7.09918
136114,24.50099,-6.89242
136115,24.53267,-6.68548
136116,24.56339,-6.47836
136117,24.59313,-6.27107
136118,24.62191,-6.06362
136119,24.64972,-5.85601
136120,24.67656,-5.64824
136121,24.70243,-5.44033
136122,24.72733,-5.23227
136123,24.75126,-5.02407
136124,24.77421,-4.81574
136125,24.79619,-4.60728
136126,24.8172,-4.3987
136127,24.83723,-4.19
136128,24.85629,-3.98119
136129,24.87438,-3.77228
136130,24.89149,-3.56326
136131,24.90762,-3.35415
136132,24.92278,-3.14495
136133,24.93696,-2.93567
136134,24.95017,-2.72631
136135,24.96239,-2.51687
136136,24.97365,-2.30737
136137,24.98392,-2.0978
136138,24.99322,-1.88818
136139,25.00154,-1.67851
136140,25.00887,-1.4688
136141,25.01524,-1.25904
136142,25.02062,-1.04925
136143,25.02503,-0.83943
136144,25.02845,-0.62959
136145,25.0309,-0.41974
136146,25.03237,-0.20987
136147,25.03286,0.0
136148,25.03237,0.20987
136149,25.0309,0.41974
136150,25.02845,0.62959
136151,25.02503,0.83943
136152,25.02062,1.04925
136153,25.01524,1.25904
136154,25.00887,1.4688
136155,25.00154,1.67851
136156,24.99322,1.88818
136157,24.98392,2.0978
136158,24.97365,2.30737
136159,24.96239,2.51687
136160,24.95017,2.72631
136161,24.93696,2.93567
136162,24.92278,3.14495
136163,24.90762,3.35415
136164,24.89149,3.56326
136165,24.87438,3.77228
136166,24.85629,3.98119
136167,24.83723,4.19
136168,24.8172,4.3987
136169,24.79619,4.60728
136170,24.77421,4.81574
136171,24.75126,5.02407
136172,24.72733,5.23227
136173,24.70243,5.44033
136174,24.67656,5.64824
136175,24.64972,5.85601
136176,24.62191,6.06362
136177,24.59313,6.27107
136178,24.56339,6.47836
136179,24.53267,6.68548
136180,24.50099,6.89242
136181,24.46834,7.09918
136182,24.43472,7.30575
136183,24.40015,7.51214
136184,24.3646,7.71833
136185,24.32809,7.92432
136186,24.29062,8.1301
136187,24.25219,8.33567
136188,24.2128,8.54102
136189,24.17245,8.74616
136190,24.13114,8.95107
136191,24.08887,9.15574
136192,24.04564,9.36019
136193,24.00146,9.56439
136194,23.95632,9.76835
136195,23.91022,9.97205
136196,23.86318,10.17551
136197,23.81518,10.3787
136198,23.76623,10.58163
136199,23.71633,10.78429
136200,23.66548,10.98668
136201,23.61368,11.1888
136202,23.56093,11.39063
136203,23.50724,11.59217
136204,23.4526,11.79342
136205,23.39702,11.99439
136206,23.3405,12.19504
136207,23.28304,12.3954
136208,23.22463,12.59545
136209,23.16529,12.79519
136210,23.10501,12.99461
136211,23.04379,13.19371
136212,22.98163,13.39249
136213,22.91854,13.59094
136214,22.85452,13.78906
136215,22.78957,13.98685
136216,22.72368,14.18429
136217,22.65687,14.38139
136218,22.58912,14.57814
136219,22.52045,14.77455
136220,22.45086,14.97059
136221,22.38034,15.16628
136222,22.3089,15.36161
136223,22.23653,15.55658
136224,22.16325,15.75117
136225,22.08905,15.94539
136226,22.01393,16.13924
136227,21.93789,16.33271
136228,21.86094,16.52579
136229,21.78307,16.71849
136230,21.70429,16.9108
136231,21.6246,17.10273
136232,21.544,17.29425
136233,21.4625,17.48538
136234,21.38008,17.6761
136235,21.29676,17.86643
136236,21.21254,18.05634
136237,21.12741,18.24585
136238,21.04138,18.43494
136239,20.95445,18.62362
136240,20.86663,18.81189
136241,20.7779,18.99972
136242,20.68828,19.18714
136243,20.59776,19.37414
136244,20.50636,19.5607
136245,20.41406,19.74683
136246,20.32087,19.93253
136247,20.22679,20.1178
136248,20.13182,20.30262
136249,20.03596,20.48701
136250,19.93922,20.67095
136251,19.8416,20.85445
136252,19.74309,21.03751
136253,19.64371,21.22011
136254,19.54344,21.40227
136255,19.4423,21.58397
136256,19.34028,21.76521
136257,19.23738,21.946
136258,19.13361,22.12633
136259,19.02896,22.3062
136260,18.92345,22.48561
136261,18.81706,22.66455
136262,18.7098,22.84303
136263,18.60168,23.02104
136264,18.49269,23.19859
136265,18.38283,23.37566
136266,18.27211,23.55226
136267,18.16053,23.72839
136268,18.04809,23.90404
136269,17.93478,24.07922
136270,17.82062,24.25392
136271,17.7056,24.42814
136272,17.58972,24.60188
136273,17.47298,24.77514
136274,17.35539,24.94791
136275,17.23695,25.12021
136276,17.11766,25.29202
136277,16.99751,25.46334
136278,16.87652,25.63418
136279,16.75467,25.80453
136280,16.63198,25.97439
136281,16.50844,26.14376
136282,16.38406,26.31265
136283,16.25883,26.48104
136284,16.13276,26.64894
136285,16.00585,26.81634
136286,15.87809,26.98326
136287,15.74949,27.14968
136288,15.62006,27.3156
136289,15.48978,27.48104
136290,15.35867,27.64597
136291,15.22672,27.81041
136292,15.09393,27.97436
136293,14.96031,28.1378
136294,14.82586,28.30075
136295,14.69057,28.4632
136296,14.55445,28.62516
136297,14.41749,28.78662
136298,14.27971,28.94757
136299,14.1411,29.10803
136300,14.00165,29.26799
136301,13.86138,29.42745
136302,13.72028,29.58641
136303,13.57835,29.74488
136304,13.43559,29.90284
136305,13.29201,30.0603
136306,13.1476,30.21727
136307,13.00237,30.37374
136308,12.85631,30.5297
136309,12.70943,30.68517
136310,12.56172,30.84014
136311,12.41319,30.99461
136312,12.26384,31.14858
136313,12.11366,31.30205
136314,11.96266,31.45502
136315,11.81084,31.6075
136316,11.6582,31.75948
136317,11.50474,31.91096
136318,11.35045,32.06194
136319,11.19535,32.21243
136320,11.03943,32.36242
136321,10.88268,32.51191
136322,10.72511,32.66091
136323,10.56673,32.80941
136324,10.40752,32.95742
136325,10.24749,33.10493
136326,10.08665,33.25196
136327,9.92498,33.39848
136328,9.7625,33.54452
136329,9.59919,33.69006
136330,9.43506,33.83512
136331,9.27011,33.97968
136332,9.10434,34.12375
136333,8.93775,34.26733
136334,8.77034,34.41043
136335,8.60211,34.55303
136336,8.43306,34.69515
136337,8.26318,34.83678
136338,8.09248,34.97793
136339,7.92095,35.11859
136340,7.74861,35.25877
136341,7.57544,35.39846
136342,7.40144,35.53767
136343,7.22662,35.6764
136344,7.05097,35.81466
136345,6.8745,35.95242
136346,6.6972,36.08971
136347,6.51907,36.22653
136348,6.34011,36.36287
136349,6.16032,36.49873
136350,5.9797,36.63411
136351,5.79825,36.76902
136352,5.61596,36.90346
136353,5.43284,37.03743
136354,5.24889,37.17092
136355,5.0641,37.30394
136356,4.87847,37.4365
136357,4.692,37.56859
136358,4.5047,37.70021
136359,4.31655,37.83136
136360,4.12756,37.96206
136361,3.93773,38.09228
136362,3.74705,38.22205
136363,3.55552,38.35135
136364,3.36315,38.48019
136365,3.16992,38.60858
136366,2.97584,38.73651
136367,2.78091,38.86398
136368,2.58512,38.99099
136369,2.38848,39.11755
136370,2.19097,39.24366
136371,1.99261,39.36931
136372,1.79338,39.49452
136373,1.59328,39.61927
136374,1.39232,39.74358
136375,1.19049,39.86744
136376,0.98778,39.99086
136377,0.7842,40.11383
136378,0.57975,40.23635
136379,0.37441,40.35844
136380,0.16819,40.48008
136381,21.44344,-16.85259
136382,21.52207,-16.66086
136383,21.5998,-16.46875
136384,21.67661,-16.27626
136385,21.75251,-16.08339
136386,21.82749,-15.89014
136387,21.90156,-15.69652
136388,21.97471,-15.50253
136389,22.04694,-15.30818
136390,22.11824,-15.11347
136391,22.18863,-14.9184
136392,22.2581,-14.72297
136393,22.32664,-14.52719
136394,22.39425,-14.33107
136395,22.46094,-14.1346
136396,22.5267,-13.93779
136397,22.59153,-13.74065
136398,22.65542,-13.54317
136399,22.71839,-13.34537
136400,22.78043,-13.14724
136401,22.84153,-12.94879
136402,22.90169,-12.75002
136403,22.96092,-12.55094
136404,23.01921,-12.35155
136405,23.07656,-12.15186
136406,23.13297,-11.95187
136407,23.18844,-11.75158
136408,23.24297,-11.551
136409,23.29655,-11.35014
136410,23.3492,-11.14899
136411,23.40089,-10.94756
136412,23.45164,-10.74585
136413,23.50144,-10.54388
136414,23.55029,-10.34164
136415,23.59819,-10.13914
136416,23.64514,-9.93639
136417,23.69114,-9.73338
136418,23.73619,-9.53012
136419,23.78028,-9.32663
136420,23.82342,-9.12289
136421,23.8656,-8.91892
136422,23.90683,-8.71473
136423,23.9471,-8.51031
136424,23.98641,-8.30567
136425,24.02476,-8.10082
136426,24.06215,-7.89576
136427,24.09858,-7.6905
136428,24.13405,-7.48503
136429,24.16856,-7.27938
136430,24.2021,-7.07353
136431,24.23468,-6.8675
136432,24.2663,-6.6613
136433,24.29695,-6.45492
136434,24.32664,-6.24837
136435,24.35535,-6.04165
136436,24.3831,-5.83478
136437,24.40989,-5.62776
136438,24.4357,-5.42059
136439,24.46054,-5.21328
136440,24.48442,-5.00583
136441,24.50732,-4.79825
136442,24.52926,-4.59054
136443,24.55022,-4.38271
136444,24.57021,-4.17477
136445,24.58923,-3.96671
136446,24.60728,-3.75855
136447,24.62435,-3.55029
136448,24.64045,-3.34194
136449,24.65558,-3.1335
136450,24.66973,-2.92497
136451,24.68291,-2.71637
136452,24.69511,-2.5077
136453,24.70634,-2.29896
136454,24.71659,-2.09015
136455,24.72586,-1.8813
136456,24.73416,-1.67239
136457,24.74149,-1.46344
136458,24.74784,-1.25445
136459,24.75321,-1.04542
136460,24.7576,-0.83637
136461,24.76102,-0.6273
136462,24.76346,-0.4182
136463,24.76493,-0.2091
136464,24.76542,0.0
136465,24.76493,0.2091
136466,24.76346,0.4182
136467,24.76102,0.6273
136468,24.7576,0.83637
136469,24.75321,1.04542
136470,24.74784,1.25445
136471,24.74149,1.46344
136472,24.73416,1.67239
136473,24.72586,1.8813
136474,24.71659,2.09015
136475,24.70634,2.29896
136476,24.69511,2.5077
136477,24.68291,2.71637
136478,24.66973,2.92497
136479,24.65558,3.1335
136480,24.64045,3.34194
136481,24.62435,3.55029
136482,24.60728,3.75855
136483,24.58923,3.96671
136484,24.57021,4.17477
136485,24.55022,4.38271
136486,24.52926,4.59054
136487,24.50732,4.79825
136488,24.48442,5.00583
136489,24.46054,5.21328
136490,24.4357,5.42059
136491,24.40989,5.62776
136492,24.3831,5.83478
136493,24.35535,6.04165
136494,24.32664,6.24837
136495,24.29695,6.45492
136496,24.2663,6.6613
136497,24.23468,6.8675
136498,24.2021,7.07353
136499,24.16856,7.27938
136500,24.13405,7.48503
136501,24.09858,7.6905
136502,24.06215,7.89576
136503,24.02476,8.10082
136504,23.98641,8.30567
136505,23.9471,8.51031
136506,23.90683,8.71473
136507,23.8656,8.91892
136508,23.82342,9.12289
136509,23.78028,9.32663
136510,23.73619,9.53012
136511,23.69114,9.73338
136512,23.64514,9.93639
136513,23.59819,10.13914
136514,23.55029,10.34164
136515,23.50144,10.54388
136516,23.45164,10.74585
136517,23.40089,10.94756
136518,23.3492,11.14899
136519,23.29655,11.35014
136520,23.24297,11.551
136521,23.18844,11.75158
136522,23.13297,11.95187
136523,23.07656,12.15186
136524,23.01921,12.35155
136525,22.96092,12.55094
136526,22.90169,12.75002
136527,22.84153,12.94879
136528,22.78043,13.14724
136529,22.71839,13.34537
136530,22.65542,13.54317
136531,22.59153,13.74065
136532,22.5267,13.93779
136533,22.46094,14.1346
136534,22.39425,14.33107
136535,22.32664,14.52719
136536,22.2581,14.72297
136537,22.18863,14.9184
136538,22.11824,15.11347
136539,22.04694,15.30818
136540,21.97471,15.50253
136541,21.90156,15.69652
136542,21.82749,15.89014
136543,21.75251,16.08339
136544,21.67661,16.27626
136545,21.5998,16.46875
136546,21.52207,16.66086
136547,21.44344,16.85259
136548,21.36389,17.04393
136549,21.28343,17.23488
136550,21.20207,17.42543
136551,21.1198,17.61559
136552,21.03663,17.80534
136553,20.95255,17.9947
136554,20.86757,18.18365
136555,20.7817,18.37219
136556,20.69492,18.56032
136557,20.60724,18.74803
136558,20.51867,18.93533
136559,20.4292,19.12221
136560,20.33884,19.30867
136561,20.24758,19.4947
136562,20.15544,19.68031
136563,20.0624,19.86549
136564,19.96847,20.05023
136565,19.87366,20.23454
136566,19.77796,20.41842
136567,19.68138,20.60186
136568,19.58392,20.78486
136569,19.48557,20.96741
136570,19.38634,21.14952
136571,19.28624,21.33119
136572,19.18525,21.5124
136573,19.08339,21.69316
136574,18.98065,21.87348
136575,18.87704,22.05333
136576,18.77256,22.23273
136577,18.6672,22.41168
136578,18.56098,22.59016
136579,18.45388,22.76818
136580,18.34592,22.94574
136581,18.23709,23.12283
136582,18.1274,23.29946
136583,18.01684,23.47562
136584,17.90542,23.65131
136585,17.79314,23.82653
136586,17.67999,24.00128
136587,17.56599,24.17555
136588,17.45113,24.34935
136589,17.33542,24.52268
136590,17.21884,24.69552
136591,17.10142,24.86789
136592,16.98314,25.03978
136593,16.86401,25.21119
136594,16.74402,25.38212
136595,16.62319,25.55256
136596,16.50151,25.72252
136597,16.37897,25.892
136598,16.2556,26.06099
136599,16.13137,26.2295
136600,16.00631,26.39752
136601,15.88039,26.56505
136602,15.75364,26.73209
136603,15.62604,26.89864
136604,15.4976,27.06471
136605,15.36833,27.23028
136606,15.23821,27.39536
136607,15.10725,27.55995
136608,14.97546,27.72405
136609,14.84283,27.88766
136610,14.70937,28.05077
136611,14.57507,28.21339
136612,14.43993,28.37552
136613,14.30397,28.53715
136614,14.16717,28.69829
136615,14.02953,28.85893
136616,13.89107,29.01908
136617,13.75178,29.17873
136618,13.61165,29.33789
136619,13.4707,29.49655
136620,13.32892,29.65472
136621,13.18631,29.81239
136622,13.04288,29.96957
136623,12.89862,30.12625
136624,12.75353,30.28243
136625,12.60761,30.43812
136626,12.46087,30.59331
136627,12.31331,30.74801
136628,12.16492,30.90221
136629,12.01571,31.05592
136630,11.86567,31.20913
136631,11.71481,31.36185
136632,11.56313,31.51407
136633,11.41062,31.6658
136634,11.25729,31.81703
136635,11.10314,31.96777
136636,10.94817,32.11802
136637,10.79237,32.26777
136638,10.63576,32.41703
136639,10.47832,32.5658
136640,10.32006,32.71408
136641,10.16098,32.86187
136642,10.00108,33.00916
136643,9.84035,33.15597
136644,9.67881,33.30228
136645,9.51644,33.4481
136646,9.35325,33.59344
136647,9.18924,33.73829
136648,9.02441,33.88265
136649,8.85875,34.02653
136650,8.69227,34.16992
136651,8.52497,34.31282
136652,8.35685,34.45524
136653,8.1879,34.59717
136654,8.01813,34.73862
136655,7.84753,34.87959
136656,7.67611,35.02008
136657,7.50386,35.16008
136658,7.33079,35.2996
136659,7.15689,35.43865
136660,6.98216,35.57722
136661,6.80661,35.71531
136662,6.63022,35.85292
136663,6.45301,35.99005
136664,6.27497,36.12671
136665,6.09609,36.2629
136666,5.91638,36.39861
136667,5.73584,36.53385
136668,5.55447,36.66862
136669,5.37226,36.80292
136670,5.18921,36.93675
136671,5.00533,37.07011
136672,4.82061,37.20301
136673,4.63505,37.33543
136674,4.44865,37.4674
136675,4.26141,37.59889
136676,4.07332,37.72993
136677,3.88439,37.8605
136678,3.69461,37.99061
136679,3.50398,38.12026
136680,3.3125,38.24946
136681,3.12018,38.37819
136682,2.92699,38.50647
136683,2.73296,38.63429
136684,2.53807,38.76167
136685,2.34232,38.88858
136686,2.14571,39.01505
136687,1.94823,39.14106
136688,1.7499,39.26662
136689,1.55069,39.39174
136690,1.35062,39.51641
136691,1.14968,39.64063
136692,0.94787,39.76441
136693,0.74518,39.88774
136694,0.54161,40.01064
136695,0.33716,40.13308
136696,0.13183,40.2551
136697,21.10269,-16.98552
136698,21.18209,-16.79476
136699,21.26059,-16.60362
136700,21.33818,-16.41209
136701,21.41485,-16.22019
136702,21.49061,-16.02791
136703,21.56546,-15.83526
136704,21.63939,-15.64224
136705,21.71241,-15.44886
136706,21.7845,-15.25511
136707,21.85568,-15.06101
136708,21.92594,-14.86655
136709,21.99527,-14.67175
136710,22.06368,-14.47659
136711,22.13117,-14.28109
136712,22.19773,-14.08525
136713,22.26337,-13.88908
136714,22.32807,-13.69257
136715,22.39185,-13.49573
136716,22.4547,-13.29857
136717,22.51661,-13.10108
136718,22.5776,-12.90328
136719,22.63765,-12.70517
136720,22.69676,-12.50674
136721,22.75494,-12.30801
136722,22.81218,-12.10898
136723,22.86848,-11.90965
136724,22.92384,-11.71003
136725,22.97826,-11.51012
136726,23.03174,-11.30993
136727,23.08427,-11.10945
136728,23.13587,-10.9087
136729,23.18651,-10.70768
136730,23.23621,-10.50639
136731,23.28497,-10.30484
136732,23.33277,-10.10303
136733,23.37963,-9.90097
136734,23.42554,-9.69866
136735,23.47049,-9.4961
136736,23.5145,-9.2933
136737,23.55755,-9.09027
136738,23.59964,-8.88701
136739,23.64079,-8.68352
136740,23.68097,-8.47981
136741,23.7202,-8.27589
136742,23.75847,-8.07175
136743,23.79579,-7.86741
136744,23.83215,-7.66286
136745,23.86754,-7.45812
136746,23.90198,-7.25319
136747,23.93545,-7.04807
136748,23.96796,-6.84277
136749,23.99951,-6.63729
136750,24.0301,-6.43164
136751,24.05972,-6.22582
136752,24.08838,-6.01985
136753,24.11607,-5.81371
136754,24.1428,-5.60743
136755,24.16856,-5.401
136756,24.19335,-5.19442
136757,24.21718,-4.98772
136758,24.24003,-4.78088
136759,24.26192,-4.57392
136760,24.28284,-4.36683
136761,24.30279,-4.15964
136762,24.32177,-3.95233
136763,24.33978,-3.74492
136764,24.35681,-3.53741
136765,24.37288,-3.32981
136766,24.38797,-3.12213
136767,24.40209,-2.91436
136768,24.41524,-2.70651
136769,24.42742,-2.49859
136770,24.43862,-2.29061
136771,24.44885,-2.08256
136772,24.45811,-1.87446
136773,24.46639,-1.66631
136774,24.4737,-1.45812
136775,24.48003,-1.24989
136776,24.48539,-1.04162
136777,24.48978,-0.83333
136778,24.49319,-0.62502
136779,24.49563,-0.41668
136780,24.49709,-0.20834
136781,24.49758,0.0
136782,24.49709,0.20834
136783,24.49563,0.41668
136784,24.49319,0.62502
136785,24.48978,0.83333
136786,24.48539,1.04162
136787,24.48003,1.24989
136788,24.4737,1.45812
136789,24.46639,1.66631
136790,24.45811,1.87446
136791,24.44885,2.08256
136792,24.43862,2.29061
136793,24.42742,2.49859
136794,24.41524,2.70651
136795,24.40209,2.91436
136796,24.38797,3.12213
136797,24.37288,3.32981
136798,24.35681,3.53741
136799,24.33978,3.74492
136800,24.32177,3.95233
136801,24.30279,4.15964
136802,24.28284,4.36683
136803,24.26192,4.57392
136804,24.24003,4.78088
136805,24.21718,4.98772
136806,24.19335,5.19442
136807,24.16856,5.401
136808,24.1428,5.60743
136809,24.11607,5.81371
136810,24.08838,6.01985
136811,24.05972,6.22582
136812,24.0301,6.43164
136813,23.99951,6.63729
136814,23.96796,6.84277
136815,23.93545,7.04807
136816,23.90198,7.25319
136817,23.86754,7.45812
136818,23.83215,7.66286
136819,23.79579,7.86741
136820,23.75847,8.07175
136821,23.7202,8.27589
136822,23.68097,8.47981
136823,23.64079,8.68352
136824,23.59964,8.88701
136825,23.55755,9.09027
136826,23.5145,9.2933
136827,23.47049,9.4961
136828,23.42554,9.69866
136829,23.37963,9.90097
136830,23.33277,10.10303
136831,23.28497,10.30484
136832,23.23621,10.50639
136833,23.18651,10.70768
136834,23.13587,10.9087
136835,23.08427,11.10945
136836,23.03174,11.30993
136837,22.97826,11.51012
136838,22.92384,11.71003
136839,22.86848,11.90965
136840,22.81218,12.10898
136841,22.75494,12.30801
136842,22.69676,12.50674
136843,22.63765,12.70517
136844,22.5776,12.90328
136845,22.51661,13.10108
136846,22.4547,13.29857
136847,22.39185,13.49573
136848,22.32807,13.69257
136849,22.26337,13.88908
136850,22.19773,14.08525
136851,22.13117,14.28109
136852,22.06368,14.47659
136853,21.99527,14.67175
136854,21.92594,14.86655
136855,21.85568,15.06101
136856,21.7845,15.25511
136857,21.71241,15.44886
136858,21.63939,15.64224
136859,21.56546,15.83526
136860,21.49061,16.02791
136861,21.41485,16.22019
136862,21.33818,16.41209
136863,21.26059,16.60362
136864,21.18209,16.79476
136865,21.10269,16.98552
136866,21.02238,17.1759
136867,20.94116,17.36588
136868,20.85903,17.55547
136869,20.776,17.74467
136870,20.69207,17.93346
136871,20.60724,18.12186
136872,20.52151,18.30984
136873,20.43488,18.49743
136874,20.34735,18.6846
136875,20.25893,18.87136
136876,20.16961,19.0577
136877,20.0794,19.24363
136878,19.98829,19.42913
136879,19.8963,19.61421
136880,19.80342,19.79887
136881,19.70965,19.9831
136882,19.61499,20.1669
136883,19.51944,20.35027
136884,19.42302,20.5332
136885,19.32571,20.7157
136886,19.22752,20.89776
136887,19.12844,21.07938
136888,19.02849,21.26056
136889,18.92767,21.44129
136890,18.82596,21.62157
136891,18.72338,21.80141
136892,18.61993,21.98079
136893,18.51561,22.15972
136894,18.41041,22.3382
136895,18.30434,22.51623
136896,18.19741,22.69379
136897,18.0896,22.8709
136898,17.98093,23.04754
136899,17.8714,23.22373
136900,17.761,23.39945
136901,17.64974,23.5747
136902,17.53762,23.74949
136903,17.42464,23.92381
136904,17.3108,24.09766
136905,17.1961,24.27104
136906,17.08054,24.44395
136907,16.96413,24.61639
136908,16.84686,24.78835
136909,16.72874,24.95983
136910,16.60977,25.13084
