index,start_date,lat,lon,P0.1_N1_[ALL]_C5
114148,2006-12-01,0.69728,-59.55885,0
114179,2006-12-01,48.26512,-1.58235,3
114188,2006-12-01,48.27111,1.26599,2
114190,2006-12-01,48.25779,1.89861,2
114198,2006-12-01,48.15132,4.42291,2
114200,2006-12-01,48.11146,5.05168,2
114204,2006-12-01,48.0159,6.30544,0
114208,2006-12-01,47.89935,7.55317,0
114217,2006-12-01,47.56111,10.3327,2
114240,2006-12-01,46.23257,17.19166,0
114241,2006-12-01,46.16017,17.4801,2
114244,2006-12-01,45.9359,18.33993,2
114251,2006-12-01,45.37187,20.31282,2
114264,2006-12-01,44.17801,23.84489,3
114274,2006-12-01,43.13594,26.43829,3
114275,2006-12-01,43.02604,26.69153,3
114285,2006-12-01,40.36038,31.97692,2
114306,2006-12-01,37.405,36.51371,2
114309,2006-12-01,36.95248,37.1223,2
114328,2006-12-01,33.92197,40.75734,2
114348,2006-12-01,30.44221,44.19759,0
114365,2006-12-01,27.26557,46.83774,0
114366,2006-12-01,27.07266,46.98546,0
114383,2006-12-01,23.69259,49.37635,0
114392,2006-12-01,21.82701,50.55493,0
114422,2006-12-01,1.89144,-59.00844,0
114433,2006-12-01,4.79925,-58.06522,0
114438,2006-12-01,6.08895,-57.61932,0
114440,2006-12-01,47.91059,-4.3987,0
114442,2006-12-01,47.94501,-3.77228,0
114445,2006-12-01,47.98674,-2.831,3
114465,2006-12-01,47.96024,3.45872,2
114484,2006-12-01,47.44689,9.36019,0
114491,2006-12-01,47.14023,11.49143,2
114495,2006-12-01,46.9372,12.69536,2
114505,2006-12-01,46.34295,15.65392,3
114509,2006-12-01,46.07124,16.8147,3
114512,2006-12-01,45.85497,17.6761,2
114519,2006-12-01,45.3094,19.65382,2
114550,2006-12-01,41.04481,30.21727,0
114553,2006-12-01,40.66663,30.91743,2
114554,2006-12-01,40.53871,31.14858,2
114565,2006-12-01,39.07182,33.61735,2
114573,2006-12-01,37.93839,35.32867,2
114586,2006-12-01,35.98302,37.96206,2
114595,2006-12-01,34.55067,39.68148,0
114606,2006-12-01,32.7167,41.67259,3
114609,2006-12-01,32.2011,42.19524,0
114618,2006-12-01,30.61572,43.71267,0
114626,2006-12-01,29.15892,45.0,0
114639,2006-12-01,26.69875,46.97493,0
114643,2006-12-01,25.91906,47.55481,0
114646,2006-12-01,25.32737,47.98146,0
114648,2006-12-01,24.92963,48.26203,0
114649,2006-12-01,24.72977,48.40117,0
114655,2006-12-01,23.51691,49.22028,0
114665,2006-12-01,21.44344,50.52754,0
114668,2006-12-01,20.80873,50.90614,0
114675,2006-12-01,19.30503,51.76617,0
114682,2006-12-01,17.76938,52.59464,0
114685,2006-12-01,17.10142,52.94038,0
114688,2006-12-01,0.37441,-59.28309,0
114700,2006-12-01,3.59107,-58.27385,0
114714,2006-12-01,47.75667,-2.50313,3
114741,2006-12-01,47.56111,5.9275,0
114753,2006-12-01,47.16827,9.61456,2
114760,2006-12-01,46.85413,11.73077,2
114761,2006-12-01,46.80422,12.03059,3
114769,2006-12-01,46.3603,14.40399,3
114772,2006-12-01,46.17362,15.2816,3
114792,2006-12-01,44.65733,20.93253,2
114812,2006-12-01,42.6951,26.18811,3
114816,2006-12-01,42.25258,27.1878,3
114825,2006-12-01,40.58015,30.54757,2
114829,2006-12-01,40.06826,31.46754,2
114834,2006-12-01,39.40793,32.59258,2
114839,2006-12-01,38.72536,33.69006,0
114854,2006-12-01,36.54955,36.81977,2
114855,2006-12-01,36.39789,37.01988,2
114856,2006-12-01,36.24542,37.21895,2
114863,2006-12-01,35.15593,38.58336,0
114865,2006-12-01,34.83761,38.96396,0
114872,2006-12-01,33.6994,40.26441,2
114887,2006-12-01,31.13811,42.89091,0
114892,2006-12-01,30.24848,43.71986,0
114894,2006-12-01,29.88773,44.04516,0
114899,2006-12-01,28.97373,44.84302,0
114900,2006-12-01,28.78887,45.0,0
114906,2006-12-01,27.66541,45.92404,0
114911,2006-12-01,26.71066,46.67129,0
114914,2006-12-01,26.12979,47.10994,0
114921,2006-12-01,24.75126,48.10602,0
114935,2006-12-01,21.89774,49.98823,0
114939,2006-12-01,21.05896,50.50041,0
114940,2006-12-01,20.84764,50.62674,0
114961,2006-12-01,0.4844,-59.0637,0
114966,2006-12-01,1.83509,-58.64724,0
114967,2006-12-01,2.10266,-58.56273,0
114983,2006-12-01,47.51513,-2.48955,0
114985,2006-12-01,47.53352,-1.86767,3
115022,2006-12-01,46.92941,9.56328,2
115024,2006-12-01,46.84635,10.16777,2
115031,2006-12-01,46.51603,12.26477,3
115036,2006-12-01,46.24283,13.74279,3
115038,2006-12-01,46.12497,14.32894,3
115039,2006-12-01,46.06421,14.62087,3
115042,2006-12-01,45.87471,15.49198,3
115044,2006-12-01,45.74238,16.0687,3
115048,2006-12-01,45.46348,17.21207,3
115054,2006-12-01,45.01004,18.90075,2
115067,2006-12-01,43.88747,22.44275,2
115098,2006-12-01,40.49146,30.17893,2
115120,2006-12-01,37.38324,35.24203,3
115124,2006-12-01,36.64732,36.26733,0
115125,2006-12-01,36.49767,36.46923,2
115140,2006-12-01,34.15745,39.37408,0
115145,2006-12-01,33.33875,40.29214,2
115150,2006-12-01,32.50138,41.18592,3
115158,2006-12-01,31.1236,42.5668,0
115161,2006-12-01,30.59511,43.06941,0
115190,2006-12-01,25.16606,47.5283,0
115201,2006-12-01,22.95947,49.04448,0
115203,2006-12-01,22.54974,49.31062,0
115205,2006-12-01,22.13739,49.57392,0
115206,2006-12-01,21.93024,49.70451,0
115213,2006-12-01,20.46186,50.59934,0
115219,2006-12-01,19.17774,51.34019,0
115221,2006-12-01,18.74445,51.58194,0
115224,2006-12-01,18.0896,51.93981,0
115225,2006-12-01,17.87,52.05784,0
115247,2006-12-01,4.04931,-57.73171,0
115258,2006-12-01,47.30478,-1.23863,3
115263,2006-12-01,47.31459,0.3097,3
115298,2006-12-01,46.47416,11.01183,3
115299,2006-12-01,46.42717,11.30993,3
115302,2006-12-01,46.27875,12.20046,3
115303,2006-12-01,46.2268,12.49601,3
115307,2006-12-01,46.00672,13.6713,3
115311,2006-12-01,45.76717,14.83499,3
115324,2006-12-01,44.85718,18.52781,2
115327,2006-12-01,44.61932,19.35899,2
115330,2006-12-01,44.37125,20.18179,2
115338,2006-12-01,43.66084,22.33339,2
115339,2006-12-01,43.56712,22.59787,2
115356,2006-12-01,41.81314,26.93549,2
115363,2006-12-01,41.00601,28.63215,0
115366,2006-12-01,40.40055,29.81154,2
115400,2006-12-01,35.38189,37.50867,2
115429,2006-12-01,30.58171,42.74795,0
115436,2006-12-01,29.33122,43.89526,0
115442,2006-12-01,28.23221,44.84472,0
115445,2006-12-01,27.67343,45.30804,0
115455,2006-12-01,25.7668,46.79927,0
115459,2006-12-01,24.98539,47.37359,0
115467,2006-12-01,23.39074,48.48579,0
115486,2006-12-01,19.43477,50.944,0
115505,2006-12-01,1.50677,-58.37133,0
115511,2006-12-01,3.0993,-57.85563,0
115515,2006-12-01,4.14446,-57.50342,0
115517,2006-12-01,4.66219,-57.32472,0
115544,2006-12-01,46.92681,4.61064,2
115554,2006-12-01,46.66769,7.65516,2
115569,2006-12-01,46.04121,12.13682,3
115593,2006-12-01,44.46874,18.98762,2
115595,2006-12-01,44.30739,19.53665,2
115597,2006-12-01,44.14153,20.08197,2
115601,2006-12-01,43.79647,21.16126,2
115603,2006-12-01,43.61734,21.69511,2
115605,2006-12-01,43.43385,22.22503,2
115618,2006-12-01,42.13765,25.57086,3
115628,2006-12-01,40.54979,28.97608,0
115633,2006-12-01,39.93685,30.14138,2
115677,2006-12-01,33.27507,39.62329,0
115679,2006-12-01,32.94682,39.98688,2
115680,2006-12-01,32.78156,40.16724,2
115686,2006-12-01,31.77444,41.22951,3
115689,2006-12-01,31.26098,41.74805,0
115695,2006-12-01,30.21461,42.76052,0
115708,2006-12-01,27.86037,44.84556,0
115713,2006-12-01,26.92384,45.6095,0
115729,2006-12-01,23.81372,47.92072,0
115731,2006-12-01,23.41297,48.19594,0
115754,2006-12-01,18.61478,51.15916,0
115761,2006-12-01,17.08518,51.99192,0
115777,2006-12-01,3.19612,-57.62946,0
115780,2006-12-01,3.97862,-57.36405,0
115781,2006-12-01,4.23784,-57.27472,0
115784,2006-12-01,5.01067,-57.00411,0
115786,2006-12-01,5.52194,-56.82148,0
115789,2006-12-01,46.81458,-1.5316,3
115812,2006-12-01,46.62118,5.49816,0
115823,2006-12-01,46.28837,8.81522,2
115824,2006-12-01,46.25052,9.11417,2
115867,2006-12-01,43.29842,21.85421,2
115897,2006-12-01,39.47052,30.46554,2
115925,2006-12-01,34.66921,37.59819,0
115932,2006-12-01,33.56305,38.92041,0
115935,2006-12-01,33.07744,39.47246,0
115949,2006-12-01,30.72244,41.93639,0
115959,2006-12-01,28.95346,43.58751,0
115961,2006-12-01,28.5912,43.9073,0
115988,2006-12-01,23.43327,47.90592,0
116001,2006-12-01,20.776,49.63546,0
116008,2006-12-01,19.29892,50.51869,0
116024,2006-12-01,12.36415,54.06516,0
116029,2006-12-01,1.17496,-58.09705,0
116034,2006-12-01,2.50389,-57.66633,0
116046,2006-12-01,5.60928,-56.58919,0
116052,2006-12-01,46.58568,-0.6095,3
116073,2006-12-01,46.3558,5.77093,0
116075,2006-12-01,46.30442,6.37363,0
116089,2006-12-01,45.80342,10.54603,3
116102,2006-12-01,44.80466,15.74393,3
116123,2006-12-01,43.16086,21.48544,2
116136,2006-12-01,41.90126,24.83309,3
116140,2006-12-01,41.47843,25.82895,3
116144,2006-12-01,41.03952,26.80834,2
116147,2006-12-01,40.35165,28.2462,4
116152,2006-12-01,39.75201,29.41559,2
116155,2006-12-01,39.38096,30.10461,2
116157,2006-12-01,39.12896,30.55868,2
116159,2006-12-01,38.87331,31.00855,2
116168,2006-12-01,37.6785,32.981,3
116189,2006-12-01,33.68288,38.39869,0
116192,2006-12-01,33.20296,38.95591,0
116199,2006-12-01,32.05657,40.22269,3
116200,2006-12-01,31.8898,40.3999,3
116221,2006-12-01,28.22013,43.91322,0
116240,2006-12-01,24.6346,46.77147,0
116246,2006-12-01,23.45164,47.61575,0
116252,2006-12-01,22.24468,48.43363,0
116261,2006-12-01,20.38945,49.61289,0
116280,2006-12-01,16.29625,51.92722,0
116292,2006-12-01,2.07248,-57.61598,0
116303,2006-12-01,4.93188,-56.63363,0
116311,2006-12-01,46.34552,0.0,3
116312,2006-12-01,46.34488,0.30314,3
116317,2006-12-01,46.3224,1.8183,3
116323,2006-12-01,46.25309,3.63295,3
116324,2006-12-01,46.23706,3.93478,3
116325,2006-12-01,46.21975,4.23639,3
116333,2006-12-01,46.03546,6.63947,2
116336,2006-12-01,45.94546,7.53506,3
116342,2006-12-01,45.73158,9.31477,3
116347,2006-12-01,45.51915,10.78429,0
116348,2006-12-01,45.47296,11.07655,3
116361,2006-12-01,44.15266,17.33676,3
116365,2006-12-01,43.85179,18.43494,2
116380,2006-12-01,42.56491,22.42586,2
116382,2006-12-01,42.37493,22.94199,3
116409,2006-12-01,39.03984,30.19985,2
116413,2006-12-01,38.53008,31.09731,2
116426,2006-12-01,36.77511,33.89943,4
116458,2006-12-01,30.50756,41.46374,0
116478,2006-12-01,26.92682,44.69523,0
116498,2006-12-01,23.07029,47.60256,0
116504,2006-12-01,21.86094,48.41659,0
116506,2006-12-01,21.45249,48.68227,0
116518,2006-12-01,18.94595,50.21926,0
116540,2006-12-01,1.37369,-57.65255,0
116542,2006-12-01,1.90431,-57.47907,0
116544,2006-12-01,2.43153,-57.30392,0
116549,2006-12-01,3.73505,-56.85864,0
116564,2006-12-01,46.09682,0.90459,3
116568,2006-12-01,46.07124,2.10994,3
116586,2006-12-01,45.70427,7.49585,3
116597,2006-12-01,45.27978,10.72885,3
116611,2006-12-01,43.91886,17.25094,3
116618,2006-12-01,43.38257,19.15561,2
116624,2006-12-01,42.87941,20.75407,2
116644,2006-12-01,40.92496,25.83675,3
116649,2006-12-01,40.1448,27.52188,3
116653,2006-12-01,39.67764,28.46235,2
116668,2006-12-01,37.7929,31.84245,3
116674,2006-12-01,36.98246,33.12973,0
116676,2006-12-01,36.70538,33.55066,0
116680,2006-12-01,34.82249,36.18841,2
116686,2006-12-01,33.90701,37.34935,0
116688,2006-12-01,33.59552,37.72855,0
116690,2006-12-01,33.28091,38.10391,0
116697,2006-12-01,32.15552,39.38779,2
116701,2006-12-01,31.49578,40.1009,0
116710,2006-12-01,29.96807,41.65225,0
116765,2006-12-01,19.40327,49.69491,0
116771,2006-12-01,18.1274,50.44033,0
116789,2006-12-01,1.4704,-57.42972,0
116818,2006-12-01,45.82823,2.0989,3
116835,2006-12-01,45.49384,7.16193,3
116850,2006-12-01,44.89911,11.54049,3
116852,2006-12-01,44.79903,12.11524,0
116868,2006-12-01,43.06974,19.33012,2
116870,2006-12-01,42.90484,19.86258,2
116888,2006-12-01,41.22734,24.48914,3
116898,2006-12-01,39.57631,28.10361,2
116903,2006-12-01,38.97763,29.25796,2
116912,2006-12-01,37.84174,31.27156,3
116915,2006-12-01,37.3135,32.14,3
116929,2006-12-01,33.70367,37.2044,0
116933,2006-12-01,33.07903,37.95796,0
116940,2006-12-01,31.95616,39.24036,2
116944,2006-12-01,31.29783,39.95278,0
116950,2006-12-01,30.28802,40.99422,0
116952,2006-12-01,29.94555,41.33425,0
116956,2006-12-01,29.2519,42.00378,0
116957,2006-12-01,29.07669,42.169,0
116968,2006-12-01,27.10254,43.9306,3
116970,2006-12-01,26.73449,44.24015,0
117010,2006-12-01,18.80207,49.79775,0
117018,2006-12-01,17.08657,50.77732,0
117036,2006-12-01,2.87682,-56.76357,0
117043,2006-12-01,4.67821,-56.1254,0
117045,2006-12-01,5.18565,-55.93909,0
117052,2006-12-01,45.61607,0.0,3
117053,2006-12-01,45.61543,0.29841,3
117062,2006-12-01,45.5527,2.98146,3
117091,2006-12-01,44.65983,11.48199,3
117093,2006-12-01,44.56016,12.05399,3
117101,2006-12-01,43.3039,17.62548,3
117107,2006-12-01,42.83767,19.23685,2
117115,2006-12-01,42.1544,21.33685,3
117117,2006-12-01,41.97281,21.85284,3
117121,2006-12-01,41.59692,22.87366,3
117124,2006-12-01,41.30404,23.62937,3
117131,2006-12-01,39.92933,26.80328,3
117138,2006-12-01,39.12039,28.44292,2
117140,2006-12-01,38.88071,28.90235,2
117152,2006-12-01,37.36538,31.57419,3
117182,2006-12-01,31.09926,39.80557,3
117188,2006-12-01,30.09151,40.84614,0
117192,2006-12-01,29.40501,41.52221,0
117224,2006-12-01,23.50579,46.45389,0
117227,2006-12-01,22.91662,46.87551,0
117235,2006-12-01,21.3158,47.96823,0
117252,2006-12-01,17.77125,50.14546,0
117255,2006-12-01,17.12555,50.5103,0
117259,2006-12-01,16.25514,50.98815,0
117277,2006-12-01,3.48265,-56.35555,0
117287,2006-12-01,45.36681,-0.89053,0
117288,2006-12-01,45.36997,-0.59371,3
117337,2006-12-01,42.91937,18.07797,3
117338,2006-12-01,42.84251,18.34584,3
117348,2006-12-01,42.01338,20.9778,3
117351,2006-12-01,41.74356,21.7502,3
117378,2006-12-01,37.92265,30.12706,3
117383,2006-12-01,37.28173,31.22498,3
117431,2006-12-01,27.8042,42.68472,0
117434,2006-12-01,27.26557,43.16226,3
117449,2006-12-01,24.47808,45.44186,0
117465,2006-12-01,21.33484,47.68598,0
117471,2006-12-01,20.11151,48.48086,0
117472,2006-12-01,19.90526,48.61096,0
117484,2006-12-01,17.3777,50.12131,0
117489,2006-12-01,16.29579,50.72381,0
117491,2006-12-01,15.85826,50.96056,0
117493,2006-12-01,15.418,51.19492,0
117498,2006-12-01,1.22287,-56.9356,0
117500,2006-12-01,1.7499,-56.75895,0
117512,2006-12-01,4.84197,-55.66307,0
117515,2006-12-01,5.5968,-55.37913,0
117533,2006-12-01,45.02258,3.83367,3
117538,2006-12-01,44.92542,5.30092,3
117544,2006-12-01,44.76779,7.0523,3
117545,2006-12-01,44.73719,7.343,3
117550,2006-12-01,44.56576,8.79054,0
117586,2006-12-01,40.84988,23.41211,3
117599,2006-12-01,38.20033,29.10473,3
117619,2006-12-01,33.54708,36.20259,2
117623,2006-12-01,32.93625,36.96429,0
117629,2006-12-01,31.99641,38.07888,0
117637,2006-12-01,30.70026,39.51384,0
117641,2006-12-01,30.03412,40.20987,0
117668,2006-12-01,25.23468,44.55354,0
117681,2006-12-01,22.74195,46.43929,0
117702,2006-12-01,18.47258,49.23136,0
117705,2006-12-01,17.83832,49.60629,0
117722,2006-12-01,1.31425,-56.71247,0
117735,2006-12-01,4.66887,-55.52574,0
117737,2006-12-01,5.17274,-55.33655,0
117742,2006-12-01,44.87908,-0.8814,3
117751,2006-12-01,44.86219,1.76239,3
117752,2006-12-01,44.85405,2.05588,3
117763,2006-12-01,44.68228,5.27389,3
117783,2006-12-01,43.84195,11.87384,3
117784,2006-12-01,43.79094,12.15494,3
117802,2006-12-01,41.0066,22.3062,3
117807,2006-12-01,40.52354,23.55226,3
117808,2006-12-01,40.42385,23.79871,3
117816,2006-12-01,38.34155,28.30075,3
117821,2006-12-01,37.73624,29.42745,3
117822,2006-12-01,37.61241,29.64986,3
117834,2006-12-01,33.18918,36.25383,0
117835,2006-12-01,33.03723,36.44444,2
117842,2006-12-01,31.95145,37.75273,0
117857,2006-12-01,29.49821,40.40715,0
117861,2006-12-01,28.81569,41.08175,0
117868,2006-12-01,27.59333,42.22978,0
117877,2006-12-01,25.97035,43.64681,0
117880,2006-12-01,25.4167,44.10483,0
117881,2006-12-01,25.23075,44.25594,0
117908,2006-12-01,19.95055,48.05658,0
117911,2006-12-01,19.33323,48.44739,0
117912,2006-12-01,19.1261,48.57633,0
117915,2006-12-01,18.50064,48.95926,0
117929,2006-12-01,15.50083,50.67129,0
117938,2006-12-01,1.92738,-56.30993,0
117948,2006-12-01,4.49491,-55.38886,0
117949,2006-12-01,4.74718,-55.29432,0
117965,2006-12-01,44.60997,2.0454,3
117967,2006-12-01,44.59004,2.62908,3
117971,2006-12-01,44.53527,3.79467,3
117996,2006-12-01,43.39172,12.93055,3
118008,2006-12-01,40.96254,21.70053,3
118019,2006-12-01,38.70092,27.03086,3
118021,2006-12-01,38.47171,27.49283,3
118036,2006-12-01,35.15865,33.14699,0
118052,2006-12-01,31.43078,37.97603,0
118063,2006-12-01,29.63536,39.92039,0
118065,2006-12-01,29.29918,40.26255,0
118080,2006-12-01,26.68485,42.72152,0
118082,2006-12-01,26.32408,43.03548,0
118087,2006-12-01,25.40983,43.80651,0
118094,2006-12-01,24.10053,44.85346,0
118101,2006-12-01,22.75734,45.86369,0
118104,2006-12-01,22.17139,46.28572,0
118114,2006-12-01,20.17386,47.64682,0
118117,2006-12-01,19.56133,48.04184,0
118118,2006-12-01,19.35579,48.17218,0
118140,2006-12-01,0.43783,-56.6206,0
118144,2006-12-01,1.49169,-56.26513,0
118145,2006-12-01,1.753,-56.17522,0
118146,2006-12-01,2.01346,-56.08489,0
118160,2006-12-01,44.38614,-1.1632,0
118162,2006-12-01,44.39359,-0.58166,3
118167,2006-12-01,44.39049,0.87245,3
118178,2006-12-01,44.27455,4.06494,3
118209,2006-12-01,41.08892,20.58791,3
118215,2006-12-01,40.54746,22.10164,3
118220,2006-12-01,38.24944,27.3736,3
118237,2006-12-01,34.80682,33.21767,0
118246,2006-12-01,32.01053,36.9164,0
118272,2006-12-01,27.72802,41.45251,0
118281,2006-12-01,26.12979,42.89005,0
118282,2006-12-01,25.94865,43.04578,0
118285,2006-12-01,25.40099,43.50826,0
118287,2006-12-01,25.03237,43.81269,0
118299,2006-12-01,22.76215,45.57581,0
118304,2006-12-01,21.78689,46.27934,0
118314,2006-12-01,19.78504,47.63402,0
118320,2006-12-01,18.55115,48.41455,0
118324,2006-12-01,17.71491,48.92194,0
118330,2006-12-01,16.44,49.66415,0
118365,2006-12-01,44.1508,-0.28937,3
118380,2006-12-01,44.0304,4.04448,3
118384,2006-12-01,43.9515,5.19442,3
118385,2006-12-01,43.92872,5.48129,3
118388,2006-12-01,43.85302,6.34019,3
118393,2006-12-01,43.26552,10.86406,3
118411,2006-12-01,40.68124,20.99871,3
118418,2006-12-01,38.367,26.56505,0
118458,2006-12-01,30.0582,38.76551,0
118464,2006-12-01,29.06705,39.80557,0
118485,2006-12-01,25.39019,43.21009,0
118509,2006-12-01,20.80684,46.68468,0
118538,2006-12-01,0.08659,-56.35417,0
118556,2006-12-01,4.72182,-54.69444,0
118560,2006-12-01,5.71579,-54.30609,0
118569,2006-12-01,43.90409,-0.57581,3
118570,2006-12-01,43.90593,-0.28791,2
118579,2006-12-01,43.86717,2.3021,3
118582,2006-12-01,43.83212,3.16388,3
118585,2006-12-01,43.78603,4.02422,3
118597,2006-12-01,43.02422,10.81075,3
118611,2006-12-01,41.93881,15.98341,0
118624,2006-12-01,39.80395,22.6403,3
118639,2006-12-01,32.65663,35.3192,2
118648,2006-12-01,31.28745,37.00784,2
118654,2006-12-01,30.33939,38.09359,0
118670,2006-12-01,27.67793,40.83756,0
118676,2006-12-01,26.63126,41.81175,0
118687,2006-12-01,24.64533,43.52363,0
118698,2006-12-01,22.57423,45.14359,0
118703,2006-12-01,21.60505,45.85086,0
118737,2006-12-01,0.43827,-56.04365,0
118742,2006-12-01,1.74457,-55.59152,0
118757,2006-12-01,5.53798,-54.1699,0
118758,2006-12-01,5.78443,-54.0715,0
118769,2006-12-01,43.36548,-6.27729,0
118774,2006-12-01,43.64613,-1.43209,0
118779,2006-12-01,43.66146,0.0,3
118785,2006-12-01,43.63939,1.71835,3
118787,2006-12-01,43.62224,2.29061,3
118791,2006-12-01,43.57325,3.43363,3
118794,2006-12-01,43.50473,4.57392,3
118811,2006-12-01,42.26516,13.49573,3
118823,2006-12-01,40.47746,20.05208,3
118829,2006-12-01,39.94784,21.55402,3
118838,2006-12-01,37.34975,27.47443,3
118841,2006-12-01,36.99745,28.14678,0
118842,2006-12-01,36.87816,28.36904,3
118845,2006-12-01,32.5945,34.99202,0
118850,2006-12-01,31.8475,35.94211,2
118886,2006-12-01,25.90131,42.14509,0
118887,2006-12-01,25.72249,42.30219,0
118895,2006-12-01,24.2663,43.5312,0
118898,2006-12-01,23.70858,43.97957,0
118926,2006-12-01,18.20161,47.85562,0
118931,2006-12-01,17.16128,48.49259,0
118949,2006-12-01,2.08313,-55.27403,0
118975,2006-12-01,43.14749,-5.96448,2
118978,2006-12-01,43.21865,-5.11731,2
118979,2006-12-01,43.23995,-4.8344,0
118982,2006-12-01,43.29659,-3.98431,2
118986,2006-12-01,43.35512,-2.84818,3
118991,2006-12-01,43.41064,-0.85509,2
118998,2006-12-01,43.40637,1.14006,3
119018,2006-12-01,42.08206,13.16105,3
119024,2006-12-01,41.72455,14.77162,3
119029,2006-12-01,40.41161,19.45494,3
119034,2006-12-01,39.98487,20.71208,3
119038,2006-12-01,39.62465,21.70304,3
119097,2006-12-01,23.70083,43.68811,0
119103,2006-12-01,22.57231,44.56921,0
119115,2006-12-01,20.24002,46.25445,0
119120,2006-12-01,19.23879,46.92749,0
119126,2006-12-01,18.01451,47.71341,0
119128,2006-12-01,17.60088,47.97023,0
119145,2006-12-01,0.6068,-55.59877,0
119147,2006-12-01,1.12839,-55.41685,0
119151,2006-12-01,2.16124,-55.04791,0
119166,2006-12-01,37.79514,-25.41928,0
119169,2006-12-01,42.66132,-8.1698,3
119185,2006-12-01,43.06791,-3.68227,2
119205,2006-12-01,43.14081,1.9847,3
119209,2006-12-01,42.55106,9.00175,3
119220,2006-12-01,41.54772,14.43597,3
119230,2006-12-01,40.87568,17.06285,0
119238,2006-12-01,39.66381,20.86625,3
119258,2006-12-01,30.81948,36.41336,2
119260,2006-12-01,30.51014,36.77902,0
119262,2006-12-01,30.19767,37.14122,0
119263,2006-12-01,30.04027,37.32103,0
119270,2006-12-01,28.91697,38.55588,0
119279,2006-12-01,27.41834,40.08343,0
119295,2006-12-01,24.60728,42.63862,0
119299,2006-12-01,23.87579,43.24659,0
119305,2006-12-01,22.75734,44.13631,0
119313,2006-12-01,21.22681,45.28224,0
119320,2006-12-01,19.85103,46.24838,0
119327,2006-12-01,18.44126,47.18164,0
119328,2006-12-01,18.23709,47.31235,0
119329,2006-12-01,18.03223,47.44241,0
119360,2006-12-01,3.50531,-54.34757,0
119363,2006-12-01,4.25607,-54.05789,0
119375,2006-12-01,42.54745,-7.02077,2
119376,2006-12-01,42.57696,-6.74258,2
119405,2006-12-01,42.90968,1.41094,3
119416,2006-12-01,41.65625,12.76766,0
119427,2006-12-01,40.98721,15.68411,3
119463,2006-12-01,30.91609,35.90972,0
119466,2006-12-01,30.45662,36.46129,0
119468,2006-12-01,30.14637,36.82471,0
119475,2006-12-01,29.0361,38.06986,0
119477,2006-12-01,28.71198,38.41805,0
119483,2006-12-01,27.72151,39.44276,0
119514,2006-12-01,22.1848,44.28562,0
119541,2006-12-01,16.80979,47.94252,0
119543,2006-12-01,16.39146,48.19459,0
119551,2006-12-01,14.69011,49.17857,0
119556,2006-12-01,0.24669,-55.33515,0
119573,2006-12-01,4.57143,-53.7283,0
119577,2006-12-01,42.10178,-8.6406,3
119585,2006-12-01,42.36052,-6.43265,2
119595,2006-12-01,42.57696,-3.64627,2
119607,2006-12-01,42.67821,-0.28085,2
119632,2006-12-01,40.68124,15.87117,3
119635,2006-12-01,40.4728,16.64769,3
119641,2006-12-01,38.92859,21.41297,3
119650,2006-12-01,38.06671,23.57041,0
119672,2006-12-01,28.82986,37.93327,0
119674,2006-12-01,28.50639,38.28105,0
119694,2006-12-01,25.10728,41.5812,0
119695,2006-12-01,24.92963,41.73796,0
119701,2006-12-01,23.84863,42.66269,0
119708,2006-12-01,22.55503,43.70783,0
119731,2006-12-01,18.06208,46.90011,0
119732,2006-12-01,17.85835,47.03091,0
119753,2006-12-01,10.74046,51.009,0
119799,2006-12-01,42.37253,-2.7927,2
119804,2006-12-01,42.41756,-1.39718,2
119824,2006-12-01,40.76668,14.49565,0
119838,2006-12-01,38.41849,22.04194,3
119848,2006-12-01,30.191,36.01075,0
119853,2006-12-01,29.41672,36.91459,0
119865,2006-12-01,27.47981,38.99903,0
119869,2006-12-01,26.81,39.66784,0
119871,2006-12-01,26.47063,39.99747,0
119882,2006-12-01,24.55169,41.75474,0
119893,2006-12-01,22.54542,43.42082,0
119905,2006-12-01,20.25893,45.1394,0
119918,2006-12-01,17.66789,46.89115,0
119919,2006-12-01,17.46369,47.02136,0
119922,2006-12-01,16.84686,47.40821,0
119934,2006-12-01,14.31632,48.90049,0
119946,2006-12-01,1.69311,-54.4247,0
119964,2006-12-01,41.71861,-7.74034,2
119977,2006-12-01,42.05159,-4.16467,2
119990,2006-12-01,42.18372,-0.55625,2
119991,2006-12-01,42.18551,-0.27813,2
119997,2006-12-01,42.17115,1.3904,3
120001,2006-12-01,42.13765,2.50162,3
120004,2006-12-01,41.53765,9.10112,0
120013,2006-12-01,38.27938,21.70543,0
120021,2006-12-01,31.17542,34.39031,0
120051,2006-12-01,26.43695,39.69596,0
120052,2006-12-01,26.26719,39.86024,0
120062,2006-12-01,24.52926,41.46044,0
120076,2006-12-01,21.97471,43.57502,0
120083,2006-12-01,20.64515,44.57974,0
120088,2006-12-01,19.67432,45.27679,0
120131,2006-12-01,2.27264,-54.0085,0
120134,2006-12-01,3.0278,-53.71974,0
120142,2006-12-01,5.00533,-52.92988,0
120144,2006-12-01,41.36901,-8.51723,0
120159,2006-12-01,41.78697,-4.41987,2
120160,2006-12-01,41.80541,-4.14462,2
120162,2006-12-01,41.83873,-3.59356,2
120179,2006-12-01,41.92987,1.10702,3
120193,2006-12-01,37.85971,22.08717,3
120197,2006-12-01,37.47426,23.03135,0
120201,2006-12-01,30.81535,34.44974,0
