index,start_date,lat,lon,P0.1_N1_[ALL]_C8
114609,1999-12-01,32.2011,42.19524,0
114618,1999-12-01,30.61572,43.71267,0
114626,1999-12-01,29.15892,45.0,0
114639,1999-12-01,26.69875,46.97493,0
114643,1999-12-01,25.91906,47.55481,0
114646,1999-12-01,25.32737,47.98146,0
114648,1999-12-01,24.92963,48.26203,0
114649,1999-12-01,24.72977,48.40117,0
114655,1999-12-01,23.51691,49.22028,0
114665,1999-12-01,21.44344,50.52754,0
114668,1999-12-01,20.80873,50.90614,0
114675,1999-12-01,19.30503,51.76617,0
114682,1999-12-01,17.76938,52.59464,0
114685,1999-12-01,17.10142,52.94038,0
114688,1999-12-01,0.37441,-59.28309,0
114700,1999-12-01,3.59107,-58.27385,0
114714,1999-12-01,47.75667,-2.50313,2
114741,1999-12-01,47.56111,5.9275,0
114753,1999-12-01,47.16827,9.61456,3
114760,1999-12-01,46.85413,11.73077,3
114761,1999-12-01,46.80422,12.03059,3
114769,1999-12-01,46.3603,14.40399,3
114772,1999-12-01,46.17362,15.2816,0
114792,1999-12-01,44.65733,20.93253,4
114812,1999-12-01,42.6951,26.18811,3
114816,1999-12-01,42.25258,27.1878,3
114825,1999-12-01,40.58015,30.54757,3
114829,1999-12-01,40.06826,31.46754,3
114834,1999-12-01,39.40793,32.59258,3
114839,1999-12-01,38.72536,33.69006,0
114854,1999-12-01,36.54955,36.81977,3
114855,1999-12-01,36.39789,37.01988,3
114856,1999-12-01,36.24542,37.21895,3
114863,1999-12-01,35.15593,38.58336,0
114865,1999-12-01,34.83761,38.96396,0
114872,1999-12-01,33.6994,40.26441,2
114887,1999-12-01,31.13811,42.89091,0
114892,1999-12-01,30.24848,43.71986,0
114894,1999-12-01,29.88773,44.04516,0
114899,1999-12-01,28.97373,44.84302,0
114900,1999-12-01,28.78887,45.0,0
114906,1999-12-01,27.66541,45.92404,0
114911,1999-12-01,26.71066,46.67129,0
114914,1999-12-01,26.12979,47.10994,0
114921,1999-12-01,24.75126,48.10602,0
114935,1999-12-01,21.89774,49.98823,0
114939,1999-12-01,21.05896,50.50041,0
114940,1999-12-01,20.84764,50.62674,0
114961,1999-12-01,0.4844,-59.0637,0
114966,1999-12-01,1.83509,-58.64724,0
114967,1999-12-01,2.10266,-58.56273,0
114983,1999-12-01,47.51513,-2.48955,0
114985,1999-12-01,47.53352,-1.86767,2
115022,1999-12-01,46.92941,9.56328,3
115024,1999-12-01,46.84635,10.16777,3
115031,1999-12-01,46.51603,12.26477,3
115036,1999-12-01,46.24283,13.74279,3
115038,1999-12-01,46.12497,14.32894,2
115039,1999-12-01,46.06421,14.62087,2
115042,1999-12-01,45.87471,15.49198,3
115044,1999-12-01,45.74238,16.0687,0
115048,1999-12-01,45.46348,17.21207,0
115054,1999-12-01,45.01004,18.90075,4
115067,1999-12-01,43.88747,22.44275,3
115098,1999-12-01,40.49146,30.17893,3
115120,1999-12-01,37.38324,35.24203,2
115124,1999-12-01,36.64732,36.26733,0
115125,1999-12-01,36.49767,36.46923,2
115140,1999-12-01,34.15745,39.37408,0
115145,1999-12-01,33.33875,40.29214,2
115150,1999-12-01,32.50138,41.18592,2
115158,1999-12-01,31.1236,42.5668,0
115161,1999-12-01,30.59511,43.06941,0
115190,1999-12-01,25.16606,47.5283,0
115201,1999-12-01,22.95947,49.04448,0
115203,1999-12-01,22.54974,49.31062,0
115205,1999-12-01,22.13739,49.57392,0
115206,1999-12-01,21.93024,49.70451,0
115213,1999-12-01,20.46186,50.59934,0
115219,1999-12-01,19.17774,51.34019,0
115221,1999-12-01,18.74445,51.58194,0
115224,1999-12-01,18.0896,51.93981,0
115225,1999-12-01,17.87,52.05784,0
115247,1999-12-01,4.04931,-57.73171,0
115258,1999-12-01,47.30478,-1.23863,2
115263,1999-12-01,47.31459,0.3097,3
115298,1999-12-01,46.47416,11.01183,2
115299,1999-12-01,46.42717,11.30993,2
115302,1999-12-01,46.27875,12.20046,3
115303,1999-12-01,46.2268,12.49601,3
115307,1999-12-01,46.00672,13.6713,3
115311,1999-12-01,45.76717,14.83499,2
115324,1999-12-01,44.85718,18.52781,4
115327,1999-12-01,44.61932,19.35899,4
115330,1999-12-01,44.37125,20.18179,4
115338,1999-12-01,43.66084,22.33339,3
115339,1999-12-01,43.56712,22.59787,3
115356,1999-12-01,41.81314,26.93549,2
115363,1999-12-01,41.00601,28.63215,0
115366,1999-12-01,40.40055,29.81154,3
115400,1999-12-01,35.38189,37.50867,3
115429,1999-12-01,30.58171,42.74795,0
115436,1999-12-01,29.33122,43.89526,0
115442,1999-12-01,28.23221,44.84472,0
115445,1999-12-01,27.67343,45.30804,0
115455,1999-12-01,25.7668,46.79927,0
115459,1999-12-01,24.98539,47.37359,0
115467,1999-12-01,23.39074,48.48579,0
115486,1999-12-01,19.43477,50.944,0
115505,1999-12-01,1.50677,-58.37133,0
115511,1999-12-01,3.0993,-57.85563,0
115515,1999-12-01,4.14446,-57.50342,0
115517,1999-12-01,4.66219,-57.32472,0
115544,1999-12-01,46.92681,4.61064,0
115554,1999-12-01,46.66769,7.65516,3
115569,1999-12-01,46.04121,12.13682,2
115593,1999-12-01,44.46874,18.98762,4
115595,1999-12-01,44.30739,19.53665,4
115597,1999-12-01,44.14153,20.08197,4
115601,1999-12-01,43.79647,21.16126,4
115603,1999-12-01,43.61734,21.69511,3
115605,1999-12-01,43.43385,22.22503,3
115618,1999-12-01,42.13765,25.57086,2
115628,1999-12-01,40.54979,28.97608,0
115633,1999-12-01,39.93685,30.14138,3
115677,1999-12-01,33.27507,39.62329,0
115679,1999-12-01,32.94682,39.98688,2
115680,1999-12-01,32.78156,40.16724,2
115686,1999-12-01,31.77444,41.22951,2
115689,1999-12-01,31.26098,41.74805,0
115695,1999-12-01,30.21461,42.76052,0
115708,1999-12-01,27.86037,44.84556,0
115713,1999-12-01,26.92384,45.6095,0
115729,1999-12-01,23.81372,47.92072,0
115731,1999-12-01,23.41297,48.19594,0
115754,1999-12-01,18.61478,51.15916,0
115761,1999-12-01,17.08518,51.99192,0
115777,1999-12-01,3.19612,-57.62946,0
115780,1999-12-01,3.97862,-57.36405,0
115781,1999-12-01,4.23784,-57.27472,0
115784,1999-12-01,5.01067,-57.00411,0
115786,1999-12-01,5.52194,-56.82148,0
115789,1999-12-01,46.81458,-1.5316,2
115812,1999-12-01,46.62118,5.49816,0
115823,1999-12-01,46.28837,8.81522,3
115824,1999-12-01,46.25052,9.11417,3
115867,1999-12-01,43.29842,21.85421,3
115897,1999-12-01,39.47052,30.46554,3
115925,1999-12-01,34.66921,37.59819,0
115932,1999-12-01,33.56305,38.92041,0
115935,1999-12-01,33.07744,39.47246,0
115949,1999-12-01,30.72244,41.93639,0
115959,1999-12-01,28.95346,43.58751,0
115961,1999-12-01,28.5912,43.9073,0
115988,1999-12-01,23.43327,47.90592,0
116001,1999-12-01,20.776,49.63546,0
116008,1999-12-01,19.29892,50.51869,0
116024,1999-12-01,12.36415,54.06516,0
116029,1999-12-01,1.17496,-58.09705,0
116034,1999-12-01,2.50389,-57.66633,0
116046,1999-12-01,5.60928,-56.58919,0
116052,1999-12-01,46.58568,-0.6095,2
116073,1999-12-01,46.3558,5.77093,3
116075,1999-12-01,46.30442,6.37363,0
116089,1999-12-01,45.80342,10.54603,3
116102,1999-12-01,44.80466,15.74393,2
116123,1999-12-01,43.16086,21.48544,3
116136,1999-12-01,41.90126,24.83309,2
116140,1999-12-01,41.47843,25.82895,2
116144,1999-12-01,41.03952,26.80834,0
116147,1999-12-01,40.35165,28.2462,0
116152,1999-12-01,39.75201,29.41559,3
116155,1999-12-01,39.38096,30.10461,3
116157,1999-12-01,39.12896,30.55868,3
116159,1999-12-01,38.87331,31.00855,3
116168,1999-12-01,37.6785,32.981,2
116189,1999-12-01,33.68288,38.39869,0
116192,1999-12-01,33.20296,38.95591,0
116199,1999-12-01,32.05657,40.22269,2
116200,1999-12-01,31.8898,40.3999,2
116221,1999-12-01,28.22013,43.91322,0
116240,1999-12-01,24.6346,46.77147,0
116246,1999-12-01,23.45164,47.61575,0
116252,1999-12-01,22.24468,48.43363,0
116261,1999-12-01,20.38945,49.61289,0
116280,1999-12-01,16.29625,51.92722,0
116292,1999-12-01,2.07248,-57.61598,0
116303,1999-12-01,4.93188,-56.63363,0
116311,1999-12-01,46.34552,0.0,3
116312,1999-12-01,46.34488,0.30314,2
116317,1999-12-01,46.3224,1.8183,2
116323,1999-12-01,46.25309,3.63295,0
116324,1999-12-01,46.23706,3.93478,2
116325,1999-12-01,46.21975,4.23639,2
116333,1999-12-01,46.03546,6.63947,3
116336,1999-12-01,45.94546,7.53506,2
116342,1999-12-01,45.73158,9.31477,3
116347,1999-12-01,45.51915,10.78429,0
116348,1999-12-01,45.47296,11.07655,2
116361,1999-12-01,44.15266,17.33676,4
116365,1999-12-01,43.85179,18.43494,4
116380,1999-12-01,42.56491,22.42586,3
116382,1999-12-01,42.37493,22.94199,3
116409,1999-12-01,39.03984,30.19985,3
116413,1999-12-01,38.53008,31.09731,2
116426,1999-12-01,36.77511,33.89943,0
116458,1999-12-01,30.50756,41.46374,0
116478,1999-12-01,26.92682,44.69523,0
116498,1999-12-01,23.07029,47.60256,0
116504,1999-12-01,21.86094,48.41659,0
116506,1999-12-01,21.45249,48.68227,0
116518,1999-12-01,18.94595,50.21926,0
116540,1999-12-01,1.37369,-57.65255,0
116542,1999-12-01,1.90431,-57.47907,0
116544,1999-12-01,2.43153,-57.30392,0
116549,1999-12-01,3.73505,-56.85864,0
116564,1999-12-01,46.09682,0.90459,2
116568,1999-12-01,46.07124,2.10994,2
116586,1999-12-01,45.70427,7.49585,2
116597,1999-12-01,45.27978,10.72885,2
116611,1999-12-01,43.91886,17.25094,5
116618,1999-12-01,43.38257,19.15561,4
116624,1999-12-01,42.87941,20.75407,3
116644,1999-12-01,40.92496,25.83675,2
116649,1999-12-01,40.1448,27.52188,0
116653,1999-12-01,39.67764,28.46235,3
116668,1999-12-01,37.7929,31.84245,2
116674,1999-12-01,36.98246,33.12973,0
116676,1999-12-01,36.70538,33.55066,0
116680,1999-12-01,34.82249,36.18841,3
116686,1999-12-01,33.90701,37.34935,0
116688,1999-12-01,33.59552,37.72855,0
116690,1999-12-01,33.28091,38.10391,0
116697,1999-12-01,32.15552,39.38779,2
116701,1999-12-01,31.49578,40.1009,0
116710,1999-12-01,29.96807,41.65225,0
116765,1999-12-01,19.40327,49.69491,0
116771,1999-12-01,18.1274,50.44033,0
116789,1999-12-01,1.4704,-57.42972,0
116818,1999-12-01,45.82823,2.0989,2
116835,1999-12-01,45.49384,7.16193,2
116850,1999-12-01,44.89911,11.54049,2
116852,1999-12-01,44.79903,12.11524,0
116868,1999-12-01,43.06974,19.33012,4
116870,1999-12-01,42.90484,19.86258,4
116888,1999-12-01,41.22734,24.48914,2
116898,1999-12-01,39.57631,28.10361,0
116903,1999-12-01,38.97763,29.25796,3
116912,1999-12-01,37.84174,31.27156,2
116915,1999-12-01,37.3135,32.14,2
116929,1999-12-01,33.70367,37.2044,0
116933,1999-12-01,33.07903,37.95796,0
116940,1999-12-01,31.95616,39.24036,2
116944,1999-12-01,31.29783,39.95278,0
116950,1999-12-01,30.28802,40.99422,0
116952,1999-12-01,29.94555,41.33425,0
116956,1999-12-01,29.2519,42.00378,0
116957,1999-12-01,29.07669,42.169,0
116968,1999-12-01,27.10254,43.9306,2
116970,1999-12-01,26.73449,44.24015,0
117010,1999-12-01,18.80207,49.79775,0
117018,1999-12-01,17.08657,50.77732,0
117036,1999-12-01,2.87682,-56.76357,0
117043,1999-12-01,4.67821,-56.1254,0
117045,1999-12-01,5.18565,-55.93909,0
117052,1999-12-01,45.61607,0.0,2
117053,1999-12-01,45.61543,0.29841,2
117062,1999-12-01,45.5527,2.98146,2
117091,1999-12-01,44.65983,11.48199,2
117093,1999-12-01,44.56016,12.05399,2
117101,1999-12-01,43.3039,17.62548,3
117107,1999-12-01,42.83767,19.23685,4
117115,1999-12-01,42.1544,21.33685,3
117117,1999-12-01,41.97281,21.85284,3
117121,1999-12-01,41.59692,22.87366,2
117124,1999-12-01,41.30404,23.62937,2
117131,1999-12-01,39.92933,26.80328,2
117138,1999-12-01,39.12039,28.44292,3
117140,1999-12-01,38.88071,28.90235,3
117152,1999-12-01,37.36538,31.57419,2
117182,1999-12-01,31.09926,39.80557,2
117188,1999-12-01,30.09151,40.84614,0
117192,1999-12-01,29.40501,41.52221,0
117224,1999-12-01,23.50579,46.45389,0
117227,1999-12-01,22.91662,46.87551,0
117235,1999-12-01,21.3158,47.96823,0
117252,1999-12-01,17.77125,50.14546,0
117255,1999-12-01,17.12555,50.5103,0
117259,1999-12-01,16.25514,50.98815,0
117277,1999-12-01,3.48265,-56.35555,0
117287,1999-12-01,45.36681,-0.89053,0
117288,1999-12-01,45.36997,-0.59371,2
117337,1999-12-01,42.91937,18.07797,0
117338,1999-12-01,42.84251,18.34584,5
117348,1999-12-01,42.01338,20.9778,3
117351,1999-12-01,41.74356,21.7502,3
117378,1999-12-01,37.92265,30.12706,2
117383,1999-12-01,37.28173,31.22498,2
117431,1999-12-01,27.8042,42.68472,0
117434,1999-12-01,27.26557,43.16226,2
117449,1999-12-01,24.47808,45.44186,0
117465,1999-12-01,21.33484,47.68598,0
117471,1999-12-01,20.11151,48.48086,0
117472,1999-12-01,19.90526,48.61096,0
117484,1999-12-01,17.3777,50.12131,0
117489,1999-12-01,16.29579,50.72381,0
117491,1999-12-01,15.85826,50.96056,0
117493,1999-12-01,15.418,51.19492,0
117498,1999-12-01,1.22287,-56.9356,0
117500,1999-12-01,1.7499,-56.75895,0
117512,1999-12-01,4.84197,-55.66307,0
117515,1999-12-01,5.5968,-55.37913,0
117533,1999-12-01,45.02258,3.83367,2
117538,1999-12-01,44.92542,5.30092,2
117544,1999-12-01,44.76779,7.0523,2
117545,1999-12-01,44.73719,7.343,2
117550,1999-12-01,44.56576,8.79054,5
117586,1999-12-01,40.84988,23.41211,2
117599,1999-12-01,38.20033,29.10473,2
117619,1999-12-01,33.54708,36.20259,3
117623,1999-12-01,32.93625,36.96429,0
117629,1999-12-01,31.99641,38.07888,0
117637,1999-12-01,30.70026,39.51384,0
117641,1999-12-01,30.03412,40.20987,0
117668,1999-12-01,25.23468,44.55354,0
117681,1999-12-01,22.74195,46.43929,0
117702,1999-12-01,18.47258,49.23136,0
117705,1999-12-01,17.83832,49.60629,0
117722,1999-12-01,1.31425,-56.71247,0
117735,1999-12-01,4.66887,-55.52574,0
117737,1999-12-01,5.17274,-55.33655,0
117742,1999-12-01,44.87908,-0.8814,2
117751,1999-12-01,44.86219,1.76239,2
117752,1999-12-01,44.85405,2.05588,2
117763,1999-12-01,44.68228,5.27389,2
117783,1999-12-01,43.84195,11.87384,2
117784,1999-12-01,43.79094,12.15494,2
117802,1999-12-01,41.0066,22.3062,2
117807,1999-12-01,40.52354,23.55226,2
117808,1999-12-01,40.42385,23.79871,2
117816,1999-12-01,38.34155,28.30075,2
117821,1999-12-01,37.73624,29.42745,2
117822,1999-12-01,37.61241,29.64986,2
117834,1999-12-01,33.18918,36.25383,0
117835,1999-12-01,33.03723,36.44444,3
117842,1999-12-01,31.95145,37.75273,0
117857,1999-12-01,29.49821,40.40715,0
117861,1999-12-01,28.81569,41.08175,0
117868,1999-12-01,27.59333,42.22978,0
117877,1999-12-01,25.97035,43.64681,0
117880,1999-12-01,25.4167,44.10483,0
117881,1999-12-01,25.23075,44.25594,0
117908,1999-12-01,19.95055,48.05658,0
117911,1999-12-01,19.33323,48.44739,0
117912,1999-12-01,19.1261,48.57633,0
117915,1999-12-01,18.50064,48.95926,0
117929,1999-12-01,15.50083,50.67129,0
117938,1999-12-01,1.92738,-56.30993,0
117948,1999-12-01,4.49491,-55.38886,0
117949,1999-12-01,4.74718,-55.29432,0
117965,1999-12-01,44.60997,2.0454,2
117967,1999-12-01,44.59004,2.62908,2
117971,1999-12-01,44.53527,3.79467,2
117996,1999-12-01,43.39172,12.93055,2
118008,1999-12-01,40.96254,21.70053,2
118019,1999-12-01,38.70092,27.03086,2
118021,1999-12-01,38.47171,27.49283,2
118036,1999-12-01,35.15865,33.14699,0
118052,1999-12-01,31.43078,37.97603,0
118063,1999-12-01,29.63536,39.92039,0
118065,1999-12-01,29.29918,40.26255,0
118080,1999-12-01,26.68485,42.72152,0
118082,1999-12-01,26.32408,43.03548,0
118087,1999-12-01,25.40983,43.80651,0
118094,1999-12-01,24.10053,44.85346,0
118101,1999-12-01,22.75734,45.86369,0
118104,1999-12-01,22.17139,46.28572,0
118114,1999-12-01,20.17386,47.64682,0
118117,1999-12-01,19.56133,48.04184,0
118118,1999-12-01,19.35579,48.17218,0
118140,1999-12-01,0.43783,-56.6206,0
118144,1999-12-01,1.49169,-56.26513,0
118145,1999-12-01,1.753,-56.17522,0
118146,1999-12-01,2.01346,-56.08489,0
118160,1999-12-01,44.38614,-1.1632,0
118162,1999-12-01,44.39359,-0.58166,2
118167,1999-12-01,44.39049,0.87245,2
118178,1999-12-01,44.27455,4.06494,2
118209,1999-12-01,41.08892,20.58791,3
118215,1999-12-01,40.54746,22.10164,2
118220,1999-12-01,38.24944,27.3736,2
118237,1999-12-01,34.80682,33.21767,0
118246,1999-12-01,32.01053,36.9164,0
118272,1999-12-01,27.72802,41.45251,0
118281,1999-12-01,26.12979,42.89005,0
118282,1999-12-01,25.94865,43.04578,0
118285,1999-12-01,25.40099,43.50826,0
118287,1999-12-01,25.03237,43.81269,0
118299,1999-12-01,22.76215,45.57581,0
118304,1999-12-01,21.78689,46.27934,0
118314,1999-12-01,19.78504,47.63402,0
118320,1999-12-01,18.55115,48.41455,0
118324,1999-12-01,17.71491,48.92194,0
118330,1999-12-01,16.44,49.66415,0
118365,1999-12-01,44.1508,-0.28937,2
118380,1999-12-01,44.0304,4.04448,2
118384,1999-12-01,43.9515,5.19442,2
118385,1999-12-01,43.92872,5.48129,2
118388,1999-12-01,43.85302,6.34019,2
118393,1999-12-01,43.26552,10.86406,2
118411,1999-12-01,40.68124,20.99871,2
118418,1999-12-01,38.367,26.56505,0
118458,1999-12-01,30.0582,38.76551,0
118464,1999-12-01,29.06705,39.80557,0
118485,1999-12-01,25.39019,43.21009,0
118509,1999-12-01,20.80684,46.68468,0
118538,1999-12-01,0.08659,-56.35417,0
118556,1999-12-01,4.72182,-54.69444,0
118560,1999-12-01,5.71579,-54.30609,0
118569,1999-12-01,43.90409,-0.57581,3
118570,1999-12-01,43.90593,-0.28791,3
118579,1999-12-01,43.86717,2.3021,2
118582,1999-12-01,43.83212,3.16388,2
118585,1999-12-01,43.78603,4.02422,2
118597,1999-12-01,43.02422,10.81075,2
118611,1999-12-01,41.93881,15.98341,0
118624,1999-12-01,39.80395,22.6403,2
118639,1999-12-01,32.65663,35.3192,3
118648,1999-12-01,31.28745,37.00784,3
118654,1999-12-01,30.33939,38.09359,0
118670,1999-12-01,27.67793,40.83756,0
118676,1999-12-01,26.63126,41.81175,0
118687,1999-12-01,24.64533,43.52363,0
118698,1999-12-01,22.57423,45.14359,0
118703,1999-12-01,21.60505,45.85086,0
118737,1999-12-01,0.43827,-56.04365,0
118742,1999-12-01,1.74457,-55.59152,0
118757,1999-12-01,5.53798,-54.1699,0
118758,1999-12-01,5.78443,-54.0715,0
118769,1999-12-01,43.36548,-6.27729,0
118774,1999-12-01,43.64613,-1.43209,0
118779,1999-12-01,43.66146,0.0,2
118785,1999-12-01,43.63939,1.71835,2
118787,1999-12-01,43.62224,2.29061,2
118791,1999-12-01,43.57325,3.43363,2
118794,1999-12-01,43.50473,4.57392,2
118811,1999-12-01,42.26516,13.49573,2
118823,1999-12-01,40.47746,20.05208,2
118829,1999-12-01,39.94784,21.55402,2
118838,1999-12-01,37.34975,27.47443,2
118841,1999-12-01,36.99745,28.14678,0
118842,1999-12-01,36.87816,28.36904,2
118845,1999-12-01,32.5945,34.99202,0
118850,1999-12-01,31.8475,35.94211,3
118886,1999-12-01,25.90131,42.14509,0
118887,1999-12-01,25.72249,42.30219,0
118895,1999-12-01,24.2663,43.5312,0
118898,1999-12-01,23.70858,43.97957,0
118926,1999-12-01,18.20161,47.85562,0
118931,1999-12-01,17.16128,48.49259,0
118949,1999-12-01,2.08313,-55.27403,0
118975,1999-12-01,43.14749,-5.96448,3
118978,1999-12-01,43.21865,-5.11731,3
118979,1999-12-01,43.23995,-4.8344,3
118982,1999-12-01,43.29659,-3.98431,0
118986,1999-12-01,43.35512,-2.84818,0
118991,1999-12-01,43.41064,-0.85509,0
118998,1999-12-01,43.40637,1.14006,2
119018,1999-12-01,42.08206,13.16105,2
119024,1999-12-01,41.72455,14.77162,2
119029,1999-12-01,40.41161,19.45494,2
119034,1999-12-01,39.98487,20.71208,2
119038,1999-12-01,39.62465,21.70304,2
119097,1999-12-01,23.70083,43.68811,0
119103,1999-12-01,22.57231,44.56921,0
119115,1999-12-01,20.24002,46.25445,0
119120,1999-12-01,19.23879,46.92749,0
119126,1999-12-01,18.01451,47.71341,0
119128,1999-12-01,17.60088,47.97023,0
119145,1999-12-01,0.6068,-55.59877,0
119147,1999-12-01,1.12839,-55.41685,0
119151,1999-12-01,2.16124,-55.04791,0
119166,1999-12-01,37.79514,-25.41928,0
119169,1999-12-01,42.66132,-8.1698,2
119185,1999-12-01,43.06791,-3.68227,3
119205,1999-12-01,43.14081,1.9847,2
119209,1999-12-01,42.55106,9.00175,2
119220,1999-12-01,41.54772,14.43597,2
119230,1999-12-01,40.87568,17.06285,0
119238,1999-12-01,39.66381,20.86625,2
119258,1999-12-01,30.81948,36.41336,3
119260,1999-12-01,30.51014,36.77902,0
119262,1999-12-01,30.19767,37.14122,0
119263,1999-12-01,30.04027,37.32103,0
119270,1999-12-01,28.91697,38.55588,0
119279,1999-12-01,27.41834,40.08343,0
119295,1999-12-01,24.60728,42.63862,0
119299,1999-12-01,23.87579,43.24659,0
119305,1999-12-01,22.75734,44.13631,0
119313,1999-12-01,21.22681,45.28224,0
119320,1999-12-01,19.85103,46.24838,0
119327,1999-12-01,18.44126,47.18164,0
119328,1999-12-01,18.23709,47.31235,0
119329,1999-12-01,18.03223,47.44241,0
119360,1999-12-01,3.50531,-54.34757,0
119363,1999-12-01,4.25607,-54.05789,0
119375,1999-12-01,42.54745,-7.02077,3
119376,1999-12-01,42.57696,-6.74258,3
119405,1999-12-01,42.90968,1.41094,2
119416,1999-12-01,41.65625,12.76766,0
119427,1999-12-01,40.98721,15.68411,2
119463,1999-12-01,30.91609,35.90972,0
119466,1999-12-01,30.45662,36.46129,0
119468,1999-12-01,30.14637,36.82471,0
119475,1999-12-01,29.0361,38.06986,0
119477,1999-12-01,28.71198,38.41805,0
119483,1999-12-01,27.72151,39.44276,0
119514,1999-12-01,22.1848,44.28562,0
119541,1999-12-01,16.80979,47.94252,0
119543,1999-12-01,16.39146,48.19459,0
119551,1999-12-01,14.69011,49.17857,0
119556,1999-12-01,0.24669,-55.33515,0
119573,1999-12-01,4.57143,-53.7283,0
119577,1999-12-01,42.10178,-8.6406,2
119585,1999-12-01,42.36052,-6.43265,3
119595,1999-12-01,42.57696,-3.64627,3
119607,1999-12-01,42.67821,-0.28085,3
119632,1999-12-01,40.68124,15.87117,2
119635,1999-12-01,40.4728,16.64769,2
119641,1999-12-01,38.92859,21.41297,2
119650,1999-12-01,38.06671,23.57041,0
119672,1999-12-01,28.82986,37.93327,0
119674,1999-12-01,28.50639,38.28105,0
119694,1999-12-01,25.10728,41.5812,0
119695,1999-12-01,24.92963,41.73796,0
119701,1999-12-01,23.84863,42.66269,0
119708,1999-12-01,22.55503,43.70783,0
119731,1999-12-01,18.06208,46.90011,0
119732,1999-12-01,17.85835,47.03091,0
119753,1999-12-01,10.74046,51.009,0
119799,1999-12-01,42.37253,-2.7927,3
119804,1999-12-01,42.41756,-1.39718,3
119824,1999-12-01,40.76668,14.49565,0
119838,1999-12-01,38.41849,22.04194,2
119848,1999-12-01,30.191,36.01075,0
119853,1999-12-01,29.41672,36.91459,0
119865,1999-12-01,27.47981,38.99903,0
119869,1999-12-01,26.81,39.66784,0
119871,1999-12-01,26.47063,39.99747,0
119882,1999-12-01,24.55169,41.75474,0
119893,1999-12-01,22.54542,43.42082,0
119905,1999-12-01,20.25893,45.1394,0
119918,1999-12-01,17.66789,46.89115,0
119919,1999-12-01,17.46369,47.02136,0
119922,1999-12-01,16.84686,47.40821,0
119934,1999-12-01,14.31632,48.90049,0
119946,1999-12-01,1.69311,-54.4247,0
119964,1999-12-01,41.71861,-7.74034,3
119977,1999-12-01,42.05159,-4.16467,3
119990,1999-12-01,42.18372,-0.55625,3
119991,1999-12-01,42.18551,-0.27813,3
119997,1999-12-01,42.17115,1.3904,2
120001,1999-12-01,42.13765,2.50162,2
120004,1999-12-01,41.53765,9.10112,0
120013,1999-12-01,38.27938,21.70543,0
120021,1999-12-01,31.17542,34.39031,0
120051,1999-12-01,26.43695,39.69596,0
120052,1999-12-01,26.26719,39.86024,0
120062,1999-12-01,24.52926,41.46044,0
120076,1999-12-01,21.97471,43.57502,0
120083,1999-12-01,20.64515,44.57974,0
120088,1999-12-01,19.67432,45.27679,0
120131,1999-12-01,2.27264,-54.0085,0
120134,1999-12-01,3.0278,-53.71974,0
120142,1999-12-01,5.00533,-52.92988,0
120144,1999-12-01,41.36901,-8.51723,0
120159,1999-12-01,41.78697,-4.41987,3
120160,1999-12-01,41.80541,-4.14462,3
120162,1999-12-01,41.83873,-3.59356,3
120179,1999-12-01,41.92987,1.10702,2
120193,1999-12-01,37.85971,22.08717,2
120197,1999-12-01,37.47426,23.03135,0
120201,1999-12-01,30.81535,34.44974,0
120214,1999-12-01,28.84151,36.82558,0
120231,1999-12-01,26.06313,39.72379,0
120232,1999-12-01,25.89293,39.88715,0
120237,1999-12-01,25.0309,40.69234,0
120246,1999-12-01,23.43327,42.09408,0
120250,1999-12-01,22.70445,42.69789,0
120263,1999-12-01,20.25704,44.58179,0
120272,1999-12-01,18.49269,45.81845,0
120296,1999-12-01,10.86236,50.26239,0
120309,1999-12-01,1.83509,-53.97262,0
120312,1999-12-01,2.59267,-53.68477,0
120321,1999-12-01,4.82061,-52.79699,0
120328,1999-12-01,41.29224,-7.12501,3
120345,1999-12-01,41.64438,-2.47759,3
120350,1999-12-01,41.68297,-1.1017,3
120351,1999-12-01,41.68712,-0.82632,3
120363,1999-12-01,41.64438,2.47759,2
120369,1999-12-01,39.5188,16.34479,0
120370,1999-12-01,39.44812,16.5981,0
120371,1999-12-01,39.37637,16.85075,2
120389,1999-12-01,29.8596,35.25002,0
120392,1999-12-01,29.40501,35.7974,0
120393,1999-12-01,29.2519,35.9782,0
120395,1999-12-01,28.94332,36.33734,0
120428,1999-12-01,23.41297,41.80406,0
120435,1999-12-01,22.13692,42.85776,0
120438,1999-12-01,21.57929,43.29864,0
120442,1999-12-01,20.82581,43.8767,0
120456,1999-12-01,18.0994,45.81457,0
120459,1999-12-01,17.49716,46.21314,0
120463,1999-12-01,16.68429,46.7357,0
120464,1999-12-01,16.47931,46.86478,0
120479,1999-12-01,10.67502,50.1266,0
120485,1999-12-01,0.11187,-54.40667,0
120494,1999-12-01,2.40756,-53.55354,0
120504,1999-12-01,4.87847,-52.56349,0
120506,1999-12-01,40.91499,-8.16847,2
120508,1999-12-01,40.9831,-7.63055,3
120512,1999-12-01,41.1054,-6.55072,3
120520,1999-12-01,41.29401,-4.37774,3
120534,1999-12-01,41.44292,-0.54826,2
120537,1999-12-01,41.4447,0.27414,2
120545,1999-12-01,40.84225,8.70495,2
120550,1999-12-01,39.27948,16.27073,0
120570,1999-12-01,29.64659,35.12061,0
120573,1999-12-01,29.19295,35.66713,0
120576,1999-12-01,28.73221,36.20626,0
