index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_minus3,fw_fw_06_swe_minus2,fw_fw_06_swe_minus1,fw_fw_06_swe_plus1,fw_fw_06_swe_plus2,swe_swe_average_minus3,swe_swe_average_minus2,swe_swe_average_minus1,swe_swe_average_plus1,swe_swe_average_plus2,energy_sw_up_minus3,energy_sw_up_minus2,energy_sw_up_minus1,energy_sw_up_plus1,energy_sw_up_plus2,energy_sw_dn_minus3,energy_sw_dn_minus2,energy_sw_dn_minus1,energy_sw_dn_plus1,energy_sw_dn_plus2,energy_lw_up_minus3,energy_lw_up_minus2,energy_lw_up_minus1,energy_lw_up_plus1,energy_lw_up_plus2,energy_lw_dn_minus3,energy_lw_dn_minus2,energy_lw_dn_minus1,energy_lw_dn_plus1,energy_lw_dn_plus2,clusterLabel
64124,2002-03-01,40.37027,86.77547,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,1,65,26,0,0,10,63,19,0,0,5,69,13,5,0,10,62,19,1,2
64133,2002-03-01,38.12814,86.90594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75,8,0,0,13,64,14,1,0,4,68,15,4,0,14,64,11,3,2
64134,2002-03-01,37.87769,86.91979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75,7,0,0,14,62,16,0,0,7,70,13,1,0,16,62,12,2,2
64168,2002-03-01,29.18686,87.32665,0,51,41,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,0,15,63,14,0,0,8,69,13,1,0,16,61,13,2,0
64175,2002-03-01,27.35041,87.39744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,10,68,14,0,0,2,87,3,0,0,11,65,16,0,2
64176,2002-03-01,27.0866,87.40724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,0,0,0,9,69,14,0,0,3,84,5,0,0,10,65,17,0,2
64209,2002-03-01,21.17068,-87.40649,0,0,0,0,0,29,63,0,0,0,0,0,0,0,0,44,48,0,0,2,9,62,19,0,2,6,63,20,0,1,5,81,5,0,2
64210,2002-03-01,21.44344,-87.39744,0,0,0,0,4,45,43,0,0,0,0,0,0,0,0,36,54,2,0,1,7,62,21,0,1,8,57,25,0,1,5,80,6,0,2
64217,2002-03-01,32.02518,-86.97499,0,92,0,0,0,0,55,1,14,0,0,0,0,0,1,32,59,0,0,0,13,65,11,3,4,10,55,22,0,4,12,48,27,0,0
64235,2002-03-01,36.60753,-86.73667,0,80,12,0,0,0,83,2,0,0,0,0,0,0,1,23,68,0,0,0,16,56,20,0,3,13,64,12,0,3,13,53,23,0,0
64238,2002-03-01,37.36203,-86.69325,0,82,9,1,0,6,84,0,0,0,0,0,0,0,1,24,67,0,0,1,14,56,21,0,2,16,65,9,0,2,14,54,22,0,0
64248,2002-03-01,39.85939,-86.53982,3,65,24,0,0,4,60,24,0,0,0,0,0,0,1,25,66,0,0,1,12,59,20,0,1,19,61,11,0,2,13,60,17,0,0
64264,2002-03-01,45.99459,-86.08586,24,40,23,5,0,0,37,35,16,0,0,18,9,0,1,53,33,5,0,0,15,59,18,0,3,18,62,9,0,1,22,59,10,0,1
64267,2002-03-01,48.16927,-85.89189,27,27,30,8,0,0,56,35,1,0,0,41,25,0,0,17,74,1,0,0,15,55,22,0,2,22,58,10,0,1,23,59,9,0,1
64269,2002-03-01,48.6503,-85.84615,24,48,19,1,0,3,33,0,0,0,0,57,7,0,0,13,75,4,0,0,16,56,20,0,5,17,61,9,0,2,21,61,8,0,1
64270,2002-03-01,48.89051,-85.82289,24,49,18,1,2,1,24,8,0,0,0,64,6,0,0,23,65,4,0,0,15,58,19,0,4,16,63,9,0,2,21,61,8,0,1
64274,2002-03-01,49.84943,-85.72722,25,42,25,0,0,0,42,6,0,0,0,50,0,0,0,20,66,6,0,0,15,55,22,0,1,20,63,8,0,2,21,59,10,0,1
64279,2002-03-01,51.0438,-85.6013,35,30,27,0,0,0,19,8,0,0,0,65,0,0,0,18,62,12,0,0,18,50,24,0,0,23,64,4,1,2,23,58,8,1,1
64283,2002-03-01,51.99599,-85.49509,41,23,28,0,0,0,8,6,3,0,2,66,0,0,0,11,50,29,2,0,18,49,25,0,1,21,66,3,1,2,21,62,7,0,1
64314,2002-03-01,69.16299,-81.86989,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,15,57,18,2,0,19,52,21,0,0,23,58,11,0,0,23,57,12,0,1
64345,2002-03-01,69.61654,81.68972,78,8,5,1,0,1,6,0,0,0,5,83,0,0,0,15,56,21,0,0,18,51,23,0,0,18,60,11,3,0,19,60,10,3,1
64352,2002-03-01,68.02682,82.28811,77,11,3,1,0,0,6,1,1,3,4,81,0,0,0,15,67,10,0,0,18,52,22,0,0,18,61,10,3,0,21,58,9,4,1
64362,2002-03-01,65.74471,83.00807,64,16,11,1,0,0,0,7,2,2,5,60,20,0,0,14,72,6,0,0,18,51,23,0,0,11,65,10,6,0,21,54,11,6,1
64396,2002-03-01,57.88534,84.69489,32,29,31,0,0,0,5,12,9,0,2,65,3,0,0,5,66,17,4,0,17,57,18,0,0,8,65,13,6,0,16,59,12,5,1
64398,2002-03-01,57.41788,84.7692,31,30,31,0,0,0,9,15,2,0,5,61,7,0,0,9,63,14,6,0,17,58,17,0,0,5,68,14,5,0,15,61,13,3,1
64401,2002-03-01,56.71554,84.87683,30,32,30,0,0,0,24,3,0,0,3,46,19,0,0,13,60,15,4,0,17,57,18,0,0,4,67,17,4,0,15,58,16,3,1
64405,2002-03-01,55.7769,85.01366,27,36,27,2,0,0,27,0,0,0,0,61,0,0,0,10,61,19,2,0,17,59,16,0,0,2,68,20,2,0,12,61,16,3,1
64451,2002-03-01,44.77903,86.18593,13,45,34,0,0,0,48,24,0,0,0,17,6,0,0,0,81,1,10,0,16,53,23,0,0,9,67,14,2,0,9,67,15,1,0
64465,2002-03-01,41.34538,86.44073,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,65,25,2,0,11,64,17,0,0,7,70,11,3,0,13,60,18,1,2
64487,2002-03-01,35.8505,86.77896,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,1,81,5,5,0,14,61,17,0,0,8,72,8,3,1,18,64,9,0,1
64488,2002-03-01,35.59758,86.79282,0,0,0,0,0,0,14,0,0,0,20,68,0,0,0,1,91,0,0,0,14,61,17,0,0,9,71,8,2,1,16,65,10,0,1
64489,2002-03-01,35.34437,86.80655,46,0,46,0,0,0,31,3,0,0,5,83,0,0,0,0,92,0,0,0,16,58,18,0,0,8,70,9,3,1,16,65,10,0,1
64496,2002-03-01,33.56358,86.89951,38,0,54,0,0,2,48,35,0,0,0,0,0,0,0,0,91,1,0,0,14,56,22,0,2,5,68,10,2,0,17,66,9,0,2
64514,2002-03-01,28.91292,87.11544,0,71,21,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,0,0,15,63,14,0,0,4,76,10,2,0,16,60,14,2,0
64523,2002-03-01,26.54546,87.21252,0,0,0,0,0,0,24,14,11,0,0,0,0,0,0,12,79,1,0,0,11,70,11,0,0,6,80,5,1,0,9,68,15,0,2
64527,2002-03-01,25.4835,87.2536,0,0,0,0,0,0,77,6,8,0,0,0,0,0,0,20,72,0,0,0,10,75,7,0,0,9,76,5,2,0,11,66,15,0,2
64546,2002-03-01,14.18363,-87.43076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,0,0,1,10,64,17,0,1,14,50,19,8,3,31,55,3,0,2
64551,2002-03-01,15.60394,-87.38897,0,0,0,0,0,17,75,0,0,0,0,0,0,0,1,30,61,0,0,0,3,77,12,0,0,14,70,6,1,1,21,64,6,0,2
64595,2002-03-01,40.34001,-86.23949,3,58,31,0,0,0,53,26,0,0,0,0,0,0,1,18,72,1,0,0,13,59,20,0,1,18,65,8,0,2,13,60,16,1,0
64598,2002-03-01,41.08245,-86.18593,3,57,32,0,0,0,61,13,1,0,0,9,4,5,0,18,74,0,0,0,14,62,16,0,1,19,61,11,0,2,16,58,16,0,0
64601,2002-03-01,41.82266,-86.13081,3,60,28,1,0,2,77,0,0,0,0,28,4,3,1,21,70,0,0,0,15,59,18,0,1,18,61,12,0,1,18,58,15,0,0
64611,2002-03-01,44.27455,-85.93505,11,50,29,2,0,10,54,0,0,0,0,60,4,3,0,7,70,1,7,0,15,62,15,0,1,16,66,9,0,1,20,57,14,0,1
64615,2002-03-01,46.46192,-85.74116,24,44,21,3,0,1,63,0,0,0,0,8,13,26,0,25,54,13,0,0,15,60,17,0,1,20,62,9,0,1,22,60,9,0,0
64641,2002-03-01,54.10764,-84.87181,47,13,32,0,0,0,0,4,1,0,4,76,2,0,0,0,63,25,4,0,17,48,27,0,2,21,67,2,0,4,20,65,3,0,1
64649,2002-03-01,64.11204,-82.9374,0,0,0,0,0,0,0,0,0,0,7,81,0,0,0,11,59,21,1,0,15,55,22,0,0,22,52,18,0,1,26,54,11,0,1
64656,2002-03-01,67.54007,-81.86989,89,0,3,0,0,0,0,0,0,0,3,85,0,0,0,14,63,9,6,0,18,54,20,0,0,22,57,13,0,0,23,57,12,0,1
64661,2002-03-01,70.71176,-80.53768,90,0,2,0,0,0,0,0,0,0,1,87,0,0,0,15,53,24,0,0,19,52,21,0,0,19,68,5,0,0,22,62,8,0,1
64666,2002-03-01,71.83763,-79.95065,0,0,0,0,0,0,0,0,0,0,28,60,0,0,0,15,50,27,0,0,19,52,21,0,0,22,59,11,0,0,22,61,9,0,1
64671,2002-03-01,79.7922,-71.96571,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,26,45,21,0,0,19,51,22,0,0,28,48,13,3,0,19,56,13,4,1
64714,2002-03-01,65.02916,82.68097,62,18,11,1,0,0,0,6,3,2,3,46,34,0,0,11,77,4,0,0,18,50,24,0,0,16,61,6,9,0,23,52,12,5,1
64717,2002-03-01,64.34153,82.87498,55,21,16,0,0,0,3,6,0,0,4,41,37,0,0,5,85,2,0,0,18,49,25,0,0,17,59,9,7,0,24,51,11,6,1
64719,2002-03-01,63.88242,82.99873,53,22,17,0,0,0,0,3,4,0,7,30,45,0,0,4,85,3,0,0,17,52,23,0,0,13,64,10,5,0,25,50,11,6,1
64749,2002-03-01,56.92786,84.44703,29,32,30,1,0,0,25,1,0,0,1,50,13,0,0,15,57,16,4,0,17,57,18,0,0,5,68,15,4,0,15,58,17,2,1
64763,2002-03-01,53.63528,84.93639,27,35,30,0,0,0,31,2,0,0,0,51,0,0,0,0,80,6,6,0,17,54,21,0,0,10,58,22,2,0,10,64,15,3,1
64768,2002-03-01,52.45135,85.09093,31,21,40,0,0,13,32,0,0,0,0,30,0,0,0,0,77,11,4,0,17,55,20,0,0,10,59,22,1,0,10,65,15,2,1
64774,2002-03-01,51.02476,85.26442,35,15,42,0,0,0,0,0,0,0,0,55,0,0,0,0,49,37,6,0,16,57,19,0,0,14,57,21,0,0,11,66,13,2,1
64785,2002-03-01,48.39185,85.55261,19,37,36,0,0,0,28,1,0,0,0,75,0,0,0,0,87,5,0,0,16,56,20,0,0,4,71,14,3,0,11,64,17,0,1
64792,2002-03-01,46.70389,85.71846,11,35,46,0,0,0,26,0,0,0,0,88,0,0,0,0,81,11,0,0,16,62,14,0,0,11,66,15,0,0,12,63,17,0,1
64795,2002-03-01,45.97736,85.78582,0,0,0,0,0,0,29,2,9,0,0,85,3,0,0,0,79,13,0,0,16,66,10,0,0,13,61,14,4,0,9,66,17,0,1
64822,2002-03-01,39.34654,86.30862,0,0,0,0,0,30,37,25,0,0,0,0,0,0,0,10,69,13,0,0,10,74,8,0,0,6,65,17,4,0,10,62,17,3,2
64832,2002-03-01,36.84435,86.47081,0,0,0,0,0,0,14,0,0,0,0,88,0,0,0,0,72,15,0,0,16,60,16,0,2,10,73,4,3,2,17,63,10,0,1
64843,2002-03-01,34.05943,86.63354,43,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,0,0,16,58,18,0,0,9,68,8,4,1,17,66,8,0,1
64871,2002-03-01,26.79658,86.98721,0,0,0,0,0,0,49,9,5,0,0,0,0,0,0,19,73,0,0,0,11,69,12,0,0,6,82,4,0,0,9,67,16,0,2
64900,2002-03-01,15.30763,-87.21182,0,0,0,0,0,0,49,1,0,0,0,0,0,0,1,31,60,0,0,0,5,69,18,0,0,12,72,6,2,1,22,63,6,0,2
64946,2002-03-01,40.81823,-85.93368,2,54,36,0,0,0,65,16,0,0,0,9,2,5,0,15,77,0,0,0,14,59,19,0,1,18,63,10,0,2,14,60,15,1,0
64969,2002-03-01,48.85275,-85.18308,25,50,16,1,0,0,21,11,0,0,0,54,16,0,3,15,65,9,0,0,16,57,19,0,2,18,63,9,0,2,21,60,9,0,1
64974,2002-03-01,50.04999,-85.04455,25,41,26,0,0,0,30,2,0,0,0,50,0,0,0,22,67,3,0,0,16,56,20,0,1,21,62,7,1,1,22,59,10,0,1
64980,2002-03-01,51.48036,-84.86745,39,31,22,0,0,0,20,7,0,0,0,66,0,0,0,16,61,14,1,0,18,49,25,0,0,22,65,4,1,2,22,61,6,1,1
64999,2002-03-01,62.93429,-82.75549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,13,4,0,16,53,23,0,6,20,52,14,0,1,27,55,9,0,2
65011,2002-03-01,71.34749,-79.50852,0,0,0,0,0,0,0,0,0,0,29,59,0,0,0,17,50,25,0,0,19,52,21,0,0,24,58,10,0,0,22,61,9,0,1
65031,2002-03-01,69.99682,80.21759,79,7,6,0,0,0,0,0,0,0,6,82,0,0,0,15,55,22,0,0,18,51,23,0,0,16,63,11,2,0,20,59,10,3,1
65039,2002-03-01,68.18738,81.02737,76,10,5,1,0,0,7,0,1,3,4,81,0,0,0,14,68,10,0,0,19,52,21,0,0,18,61,8,5,0,20,59,9,4,1
65040,2002-03-01,67.96055,81.11934,77,10,4,1,0,0,6,1,1,3,4,81,0,0,0,14,67,10,1,0,20,50,22,0,0,17,62,10,3,0,20,59,9,4,1
65044,2002-03-01,67.05176,81.46923,72,14,5,1,0,0,0,2,0,3,5,80,0,0,0,13,76,3,0,0,17,53,22,0,0,18,60,10,4,0,21,55,12,4,1
65098,2002-03-01,54.55714,84.43679,26,37,27,2,0,0,30,0,0,0,0,60,0,0,0,1,73,12,6,0,17,59,16,0,0,9,60,21,2,0,12,61,15,4,1
65105,2002-03-01,52.90412,84.67725,27,28,37,0,0,0,39,4,2,0,0,33,0,0,0,0,78,8,6,0,17,53,22,0,0,10,59,22,1,0,10,64,16,2,1
65113,2002-03-01,51.00432,84.92786,39,15,38,0,0,0,0,4,3,0,0,60,0,0,0,0,47,33,12,0,16,57,19,0,0,14,57,21,0,0,11,66,13,2,1
65115,2002-03-01,50.52753,84.98689,36,15,41,0,0,0,13,0,0,0,0,75,0,0,0,0,45,32,15,0,16,55,21,0,0,20,52,20,0,0,12,65,13,2,1
65118,2002-03-01,49.81093,85.07289,31,13,48,0,0,0,21,0,0,0,0,0,0,0,0,0,60,32,0,0,17,53,22,0,0,19,54,19,0,0,14,62,13,3,1
65124,2002-03-01,48.37248,85.23636,18,36,38,0,0,7,16,14,0,0,0,88,0,0,0,0,90,2,0,0,16,56,20,0,0,5,70,14,3,0,11,64,17,0,1
65133,2002-03-01,46.20116,85.46223,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,85,7,0,0,17,61,14,0,0,12,62,15,3,0,9,66,17,0,1
65144,2002-03-01,43.52369,85.71085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,14,0,0,14,60,18,0,0,4,71,16,1,2,10,66,13,1,2
65157,2002-03-01,40.32314,85.97173,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,59,33,0,0,10,61,21,0,0,6,71,9,6,0,10,64,17,1,2
65161,2002-03-01,39.32991,86.04575,0,0,0,0,0,29,52,10,1,0,0,0,0,0,0,10,71,11,0,0,10,76,6,0,0,7,64,17,4,0,10,63,17,2,2
65169,2002-03-01,37.33079,86.18593,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,80,12,0,0,14,64,14,0,0,6,77,8,1,2,17,62,9,2,1
65173,2002-03-01,36.32464,86.25236,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,72,13,2,0,17,59,16,0,2,11,69,5,4,1,18,63,10,0,1
65185,2002-03-01,33.27826,86.43847,40,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,0,11,60,21,0,1,5,69,9,5,0,16,69,7,0,1
65195,2002-03-01,30.70542,86.58002,8,0,84,0,0,17,31,1,0,0,0,0,0,0,0,0,91,1,0,0,12,60,20,0,0,7,69,8,2,0,18,67,7,0,1
65198,2002-03-01,29.92712,86.62032,2,11,79,0,0,0,0,0,0,0,0,0,0,0,0,16,75,1,0,0,13,61,18,0,0,11,64,8,3,0,17,64,10,1,1
65219,2002-03-01,24.38797,86.87787,0,0,0,0,0,14,78,0,0,0,0,0,0,0,0,1,64,23,4,1,9,65,17,0,0,9,77,6,0,2,8,67,15,0,2
65225,2002-03-01,22.77369,86.9444,0,0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,56,36,0,0,6,71,15,0,0,6,75,9,2,1,10,68,13,0,2
65257,2002-03-01,34.02732,-86.15397,0,87,5,0,0,23,50,19,0,0,0,0,0,0,1,37,54,0,0,0,17,58,16,1,2,13,59,17,0,5,13,50,24,0,0
65259,2002-03-01,34.53613,-86.12148,0,86,6,0,0,7,85,0,0,0,0,0,0,0,1,32,59,0,0,1,16,61,13,1,4,12,61,15,0,5,13,51,23,0,0
65260,2002-03-01,34.79008,-86.10502,0,84,8,0,0,0,91,1,0,0,0,0,0,0,1,28,63,0,0,1,15,62,12,2,4,12,61,15,0,5,13,51,23,0,0
65278,2002-03-01,39.31214,-85.78306,1,66,23,2,0,0,70,9,0,0,0,0,0,0,0,29,63,0,0,1,12,60,19,0,1,19,61,11,0,2,13,58,19,0,0
65283,2002-03-01,40.55271,-85.68398,2,56,34,0,0,0,50,27,0,0,0,0,0,0,0,15,77,0,0,0,13,58,21,0,1,17,64,10,0,2,13,62,14,1,0
65284,2002-03-01,40.80006,-85.6636,3,54,35,0,0,0,79,7,0,0,0,0,0,0,0,15,77,0,0,0,14,56,22,0,1,18,63,10,0,2,14,61,14,1,0
65330,2002-03-01,53.82644,-84.18103,45,15,32,0,0,0,0,5,0,0,4,74,4,0,0,0,68,24,0,0,17,50,25,0,2,20,68,2,0,4,20,64,4,0,1
65344,2002-03-01,70.18174,-79.46081,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,16,57,19,0,0,20,51,21,0,0,24,56,12,0,0,23,59,10,0,1
65361,2002-03-01,82.32966,-61.92751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,26,0,0,21,48,23,0,0,18,51,20,3,0,17,59,12,4,2
65378,2002-03-01,68.82893,80.13419,77,9,5,1,0,0,7,0,0,1,6,81,0,0,0,15,57,20,0,0,18,50,24,0,0,18,62,11,1,0,21,59,9,3,1
65393,2002-03-01,65.42286,81.49542,61,19,11,1,0,0,2,7,0,3,5,52,28,0,0,14,77,1,0,0,19,49,24,0,0,16,63,8,5,0,22,51,14,5,1
65395,2002-03-01,64.96621,81.64924,58,20,14,0,0,0,1,8,0,3,7,43,35,0,0,16,75,1,0,0,19,50,23,0,0,17,60,9,6,0,22,52,13,5,1
65400,2002-03-01,63.82204,82.01067,54,22,16,0,0,0,0,9,1,0,7,28,47,0,0,4,87,1,0,0,18,49,25,0,0,15,62,9,6,0,24,51,11,6,1
65406,2002-03-01,62.44424,82.40535,54,20,18,0,0,0,0,4,6,0,7,21,54,0,0,0,84,6,2,0,17,50,25,0,0,9,71,5,7,0,22,53,11,6,1
65410,2002-03-01,61.52278,82.64762,48,23,21,0,0,0,0,1,8,0,2,18,55,0,0,0,77,15,0,0,17,50,25,0,0,14,63,8,6,0,22,55,9,6,1
65430,2002-03-01,56.87913,83.6598,30,34,28,0,0,0,7,19,1,0,1,57,6,0,0,16,60,14,2,0,17,56,19,0,0,6,67,16,3,0,18,56,16,2,1
65448,2002-03-01,52.64461,84.35945,27,22,43,0,0,7,40,2,12,0,0,45,0,0,0,0,82,4,6,0,17,57,18,0,0,9,60,22,1,0,10,64,16,2,1
65452,2002-03-01,51.69592,84.49452,32,22,38,0,0,0,0,0,0,0,0,30,0,0,0,0,68,20,4,0,17,56,19,0,0,8,62,22,0,0,9,67,14,2,1
65460,2002-03-01,49.78963,84.7462,26,19,47,0,0,0,8,0,6,0,0,60,0,0,0,0,58,34,0,0,17,53,22,0,0,18,54,20,0,0,15,61,13,3,1
65471,2002-03-01,47.14805,85.05699,17,29,46,0,0,0,0,0,0,0,0,0,0,0,0,0,81,11,0,0,14,61,17,0,0,8,67,17,0,0,11,64,17,0,1
65488,2002-03-01,43.01513,85.47118,25,31,36,0,0,0,0,0,0,0,0,88,0,0,0,0,51,41,0,0,12,60,20,0,0,0,75,15,2,1,11,66,14,0,1
65504,2002-03-01,39.06325,85.80233,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,10,75,7,0,0,10,72,10,0,0,9,61,18,4,0,13,61,15,3,2
65507,2002-03-01,38.31498,85.85912,0,0,0,0,0,6,74,12,0,0,0,0,0,0,0,5,83,4,0,0,13,67,9,3,0,9,59,19,5,0,13,65,11,3,2
65512,2002-03-01,37.06244,85.95042,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,74,18,0,0,14,65,13,0,0,8,73,9,2,2,18,61,11,0,1
65514,2002-03-01,36.55949,85.98582,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,72,15,4,0,18,58,16,0,2,9,72,5,3,2,17,63,10,0,1
65572,2002-03-01,21.40199,86.79798,0,0,0,0,6,8,56,22,0,0,0,0,0,0,0,0,49,42,1,1,10,71,10,0,1,4,75,10,2,0,14,59,19,0,2
65577,2002-03-01,12.99509,-86.9206,0,0,0,0,0,37,44,6,0,0,0,0,0,0,1,42,47,2,0,0,4,76,12,0,3,11,52,24,2,5,25,59,3,0,2
65598,2002-03-01,33.24431,-85.96507,0,89,3,0,0,0,89,3,0,0,0,0,0,0,1,38,53,0,0,0,16,61,14,1,2,11,59,19,0,5,11,49,27,0,0
65608,2002-03-01,35.78487,-85.79102,0,84,8,0,0,0,77,13,2,0,0,0,0,0,0,28,64,0,0,0,14,62,13,3,3,14,62,13,0,5,12,51,24,0,0
65612,2002-03-01,36.79283,-85.71712,0,80,12,0,0,0,78,0,0,0,0,0,0,0,1,23,68,0,0,1,15,58,17,1,3,14,64,11,0,2,14,53,23,0,0
65613,2002-03-01,37.04411,-85.69824,0,82,10,0,0,0,84,0,0,0,0,0,0,0,1,19,72,0,0,0,17,58,17,0,2,14,65,11,0,2,14,54,22,0,0
65619,2002-03-01,38.54596,-85.58138,0,78,14,0,0,0,85,7,0,0,0,0,0,0,0,24,68,0,0,1,13,61,16,1,2,16,61,13,0,2,14,53,23,0,0
65622,2002-03-01,39.29323,-85.52054,1,68,22,1,0,0,71,6,0,0,0,0,0,0,0,27,65,0,0,1,12,59,20,0,1,19,61,11,0,2,14,57,19,0,0
65632,2002-03-01,41.76734,-85.30508,2,58,31,1,0,0,55,30,1,0,0,6,3,2,0,20,72,0,0,0,15,55,22,0,1,18,62,11,0,1,18,58,15,0,0
65635,2002-03-01,42.50472,-85.23636,3,59,29,1,0,3,74,0,0,0,0,28,4,3,0,22,70,0,0,0,15,56,21,0,1,18,62,11,0,1,17,60,14,0,0
65644,2002-03-01,44.70411,-85.01758,15,55,22,0,0,6,43,1,0,0,0,31,5,7,0,9,68,1,2,0,15,58,19,0,0,17,65,9,0,1,20,58,12,1,0
65657,2002-03-01,49.04927,-84.51385,25,47,19,1,0,0,24,8,0,0,0,64,6,0,0,23,62,7,0,0,15,59,18,0,0,19,65,8,0,2,21,61,8,0,1
65671,2002-03-01,52.38373,-84.04589,41,19,32,0,0,0,0,0,5,0,1,58,9,0,0,12,46,31,3,0,18,49,25,0,2,20,65,4,1,2,22,63,5,0,1
65696,2002-03-01,72.37455,-77.39139,0,0,0,0,0,0,0,0,0,0,19,69,0,0,0,19,48,25,0,0,20,51,21,0,0,22,59,11,0,0,22,63,7,0,1
65702,2002-03-01,80.81099,-65.32313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56,13,0,0,20,50,22,0,0,18,54,14,5,0,17,57,14,4,2
65703,2002-03-01,72.37455,77.39139,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,15,50,27,0,0,18,52,22,0,0,11,65,16,0,0,20,58,12,2,1
65706,2002-03-01,71.25895,78.14699,0,0,0,0,0,0,0,0,0,0,5,83,0,0,0,15,51,26,0,0,17,53,22,0,0,13,67,10,2,0,19,59,12,2,1
65716,2002-03-01,68.78845,79.53082,77,9,5,1,0,0,7,0,0,3,4,81,0,0,0,14,55,23,0,0,18,50,24,0,0,16,59,17,0,0,20,60,9,3,1
65718,2002-03-01,68.33706,79.7488,76,11,4,1,0,4,3,1,0,3,4,81,0,0,0,14,63,15,0,0,19,49,24,0,0,18,61,12,1,0,21,58,10,3,1
65728,2002-03-01,66.07063,80.71644,69,17,6,0,0,0,1,6,2,3,2,76,4,0,0,12,79,1,0,0,18,51,23,0,0,17,61,10,4,0,21,53,13,5,1
65730,2002-03-01,65.61549,80.88864,66,18,8,0,0,0,1,7,1,3,2,62,18,0,0,13,77,2,0,0,19,49,24,0,0,16,63,8,5,0,22,51,14,5,1
65742,2002-03-01,62.87198,81.80193,54,21,17,0,0,0,0,6,4,0,7,22,53,0,0,4,87,1,0,0,17,52,23,0,0,7,72,7,6,0,23,53,10,6,1
65745,2002-03-01,62.18272,82.00252,50,23,19,0,0,0,0,0,9,0,7,21,54,0,0,5,77,10,0,0,17,52,23,0,0,11,69,6,6,0,24,52,10,6,1
65747,2002-03-01,61.72246,82.13093,48,23,20,1,0,0,0,1,9,0,12,18,55,0,0,3,71,18,0,0,17,51,24,0,0,13,66,6,7,0,23,54,9,6,1
65751,2002-03-01,60.80011,82.37581,45,22,25,0,0,0,3,11,2,0,2,16,57,0,0,0,74,18,0,0,16,52,24,0,0,13,64,9,5,0,23,54,9,6,1
65757,2002-03-01,59.41198,82.71597,41,26,25,0,0,0,0,4,7,0,5,20,50,0,0,6,63,22,1,0,17,54,21,0,0,11,66,8,7,0,20,56,12,4,1
65779,2002-03-01,54.27287,83.74096,24,37,27,4,0,0,25,3,0,0,0,55,0,0,0,0,76,16,0,0,17,59,16,0,0,6,64,21,1,0,11,62,18,1,1
65786,2002-03-01,52.6205,84.00941,29,23,40,0,0,5,47,2,0,0,0,44,0,0,0,0,85,5,2,0,17,57,18,0,0,3,65,23,1,0,10,65,15,2,1
65789,2002-03-01,51.90964,84.11755,34,23,35,0,0,0,0,0,0,0,0,30,0,0,0,0,82,10,0,0,17,56,19,0,0,3,67,22,0,0,9,67,14,2,1
65793,2002-03-01,50.95924,84.25584,38,16,38,0,0,0,8,0,0,0,0,0,0,0,0,0,50,40,2,0,17,56,19,0,0,11,59,22,0,0,9,67,15,1,1
65799,2002-03-01,49.52793,84.45153,24,40,28,0,0,0,33,3,0,0,0,53,0,0,0,0,69,23,0,0,17,53,22,0,0,13,59,19,1,0,14,62,14,2,1
65810,2002-03-01,46.88527,84.7778,19,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,86,6,0,0,15,62,15,0,0,9,67,15,1,0,12,62,18,0,1
65824,2002-03-01,43.48456,85.14154,21,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,56,36,0,0,14,63,15,0,0,4,72,16,0,1,10,66,15,0,1
65840,2002-03-01,39.54179,85.49989,0,0,0,0,0,22,33,37,0,0,0,0,0,0,0,10,76,6,0,0,10,68,14,0,0,6,66,16,4,0,10,64,17,1,2
