index,lat,lon,ft_frozen,fw_fw_06_swe_-3,clusteringLabel
52599,53.80165,96.17992,50,0,3
52646,42.50472,94.76364,0,0,0
52659,39.29323,94.47946,0,0,0
52671,36.28942,94.24561,0,0,0
52678,34.51836,94.12012,45,0,3
52699,29.11323,93.78448,0,0,0
52722,23.01295,93.47441,0,0,0
52728,21.38627,93.40169,0,0,0
52736,15.85872,-92.99313,0,4,0
52745,18.37723,-93.08366,0,6,0
52758,33.00602,-93.78265,0,0,0
52768,35.55014,-93.94518,0,0,0
52773,36.8111,-94.0318,0,0,0
52806,44.96802,-94.71475,9,0,2
52810,45.93908,-94.81355,13,0,2
52814,46.90668,-94.91656,15,2,2
52827,50.26734,-95.31454,0,0,0
52849,55.47371,-96.08853,30,0,1
52881,63.1338,-97.78702,80,0,3
52918,74.42359,103.43103,90,0,3
52922,73.53654,102.69958,89,0,3
52948,67.69731,99.36651,66,0,3
52955,66.10673,98.74616,64,0,3
52990,58.04587,96.5663,37,0,1
52991,57.81284,96.5198,37,0,1
53039,46.42331,94.86452,0,0,0
53042,45.69665,94.78847,0,0,0
53049,43.99341,94.61993,0,0,0
53063,40.55271,94.31602,0,0,0
53067,39.56077,94.2364,0,0,0
53090,33.77246,93.82999,45,0,3
53093,33.00602,93.78265,44,0,3
53094,32.74992,93.76712,49,0,3
53108,29.12998,93.56245,0,0,0
53110,28.60737,93.53502,0,0,0
53169,32.50979,-93.51785,0,0,0
53211,43.03393,-94.24684,1,0,0
53222,45.71633,-94.49046,13,0,2
53233,48.61272,-94.79013,18,0,2
53241,51.24243,-95.10217,24,0,1
53275,59.23552,-96.38712,69,0,3
53285,61.55162,-96.89743,80,2,3
53331,74.25274,102.43956,90,0,3
53333,73.80787,102.09476,89,0,3
53363,67.05176,98.53077,67,0,3
53370,65.45593,97.98011,62,0,3
53379,63.39404,97.36805,51,0,3
53401,58.30489,96.20345,36,0,1
53407,56.9043,95.94686,35,0,1
53413,55.49798,95.71059,33,0,1
53417,54.55714,95.56321,44,0,3
53418,54.32151,95.52754,48,0,3
53428,51.95567,95.19443,38,0,3
53465,43.03393,94.24684,0,0,0
53466,42.7887,94.226,0,0,0
53486,37.83219,93.84818,0,0,0
53525,27.83629,93.27672,0,0,0
53532,25.98762,93.19163,0,0,0
53561,15.60394,-92.61103,0,0,0
53581,32.26821,-93.27048,0,0,0
53582,32.52504,-93.28386,0,0,0
53611,39.84379,-93.72563,0,0,0
53624,43.05153,-93.96465,2,0,0
53646,48.63218,-94.47213,18,0,2
53662,52.92545,-94.96974,28,0,1
53681,57.39565,-95.63068,40,0,3
53689,59.26067,-95.96449,68,0,3
53690,59.49313,-96.009,68,0,3
53713,64.80008,-97.2532,0,0,0
53764,72.06234,100.17551,0,0,0
53771,70.48613,99.35298,74,0,3
53800,63.88242,97.00127,53,0,3
53843,53.87155,95.0957,43,0,3
53845,53.39884,95.03194,38,0,3
53852,51.73887,94.82076,26,0,1
53896,41.08245,93.81407,0,0,0
53905,38.84825,93.65777,0,0,0
53941,29.6818,93.14249,0,0,0
53950,27.32445,93.03557,0,0,0
53976,20.33694,92.76385,0,0,0
53983,16.18078,-92.44064,0,0,0
53997,30.99315,-92.9767,0,0,0
54002,32.28237,-93.03734,0,0,0
54032,39.85939,-93.46018,0,0,0
54035,40.60351,-93.50903,0,0,0
54086,53.18221,-94.64508,27,0,1
54099,56.48112,-95.08826,0,0,0
54110,59.05135,-95.50041,62,0,3
54128,63.2193,-96.34019,81,0,3
54132,64.13948,-96.5627,80,0,3
54133,64.36919,-96.62077,80,1,3
54153,69.16299,-98.1301,86,0,3
54236,61.6038,95.98495,48,0,3
54247,59.05135,95.50041,35,0,1
54260,56.0118,95.01985,36,0,1
54288,49.37036,94.2244,29,0,1
54298,46.96319,93.99804,0,0,0
54324,40.60351,93.50903,0,0,0
54341,36.35547,93.24911,0,0,0
54355,32.7958,93.06229,49,0,3
54373,28.12706,92.85146,0,0,0
54392,23.07078,92.65825,0,0,0
54443,36.62135,-93.01279,0,0,0
54448,37.87769,-93.08021,0,0,0
54462,41.36015,-93.2861,0,0,0
54484,46.97943,-93.69138,16,2,2
54497,50.10596,-93.96792,0,0,0
54501,51.06144,-94.06152,0,0,0
54508,52.72655,-94.2364,27,0,1
54525,56.97014,-94.76364,38,0,3
54555,64.16491,-96.06179,0,0,0
54581,71.68601,-98.53077,0,0,0
54637,68.51193,97.275,79,0,3
54648,66.00075,96.5198,69,1,3
54665,62.08973,95.61758,53,0,3
54696,54.85495,94.4846,41,0,3
54714,50.58407,94.01418,40,0,3
54765,38.12814,93.09406,0,0,0
54771,36.62135,93.01279,0,0,0
54782,33.83223,92.87436,46,0,3
54803,28.40197,92.64255,0,0,0
54826,22.27103,92.42805,0,0,0
54833,14.78778,-92.03223,0,1,0
54854,31.53479,-92.53968,0,0,0
54864,34.09959,-92.64624,0,0,0
54889,40.38366,-92.95631,0,0,0
54913,46.26784,-93.33092,16,0,2
54914,46.51023,-93.34859,16,0,2
54929,50.12187,-93.63818,19,0,2
54965,58.85958,-94.62415,0,0,0
54966,60.25657,-94.83659,0,0,0
55019,75.99214,-100.22217,84,0,3
55050,71.49223,97.7336,76,0,3
55061,68.99533,96.81821,80,0,3
55083,63.95808,95.51147,50,0,3
55088,62.80495,95.28124,50,0,3
55095,61.18512,94.98936,46,0,3
55102,59.55871,94.72799,42,0,3
55168,43.58733,93.14809,3,0,0
55190,38.1411,92.83666,0,4,0
55203,34.86301,92.67998,46,0,3
55234,26.83385,92.36803,0,0,0
55292,35.12828,-92.44705,0,0,0
55298,36.64566,-92.51136,0,0,0
55311,39.89926,-92.663,0,0,0
55312,40.1477,-92.67543,0,0,0
55332,45.06589,-92.95078,12,0,2
55387,58.41056,-94.14462,60,0,3
55396,62.36287,-94.72445,0,0,0
55403,63.9793,-95.01311,79,0,3
55453,74.23314,98.24632,90,0,3
55473,69.70457,96.41084,78,0,3
55478,68.56527,96.07246,81,0,3
55480,68.10875,95.94686,76,0,3
55516,59.80998,94.33231,43,0,3
55558,49.89691,93.28925,39,0,3
55602,38.90294,92.61443,0,0,0
55714,37.41114,-92.29061,0,0,0
55722,39.41252,-92.37496,0,0,0
55731,41.64438,-92.4776,0,0,0
55740,43.85671,-92.5895,5,0,0
55756,47.74545,-92.81556,15,0,2
55769,50.8671,-93.03048,19,0,2
55805,61.68597,-94.15128,75,0,3
55850,76.06561,-98.39292,0,0,0
55877,72.00196,96.49934,85,0,3
55884,70.41192,95.97433,73,0,3
55966,51.34456,93.06648,25,0,1
55981,47.26228,92.78516,0,0,0
55997,43.3667,92.56377,0,0,0
56056,28.43374,91.98252,0,0,0
56094,18.189,-91.53777,0,0,0
56108,32.85121,-91.8856,0,0,0
56132,38.92345,-92.09206,0,0,0
56137,40.16859,-92.1409,0,0,0
56168,47.75667,-92.50314,0,0,0
56180,50.87904,-92.69428,19,0,2
56234,66.31784,-94.3987,83,0,3
56239,67.46474,-94.61993,84,0,3
56260,73.8397,96.42875,91,0,3
56299,64.93792,94.15965,54,0,3
56360,50.63998,92.67855,0,0,0
56364,49.20175,92.58788,0,0,0
56381,45.0885,92.36137,0,0,0
56396,41.40744,92.19207,0,0,0
56436,31.30613,91.84019,6,0,2
56449,27.91707,91.74895,0,0,0
56463,24.19821,91.66029,2,0,0
56473,14.82081,-91.29356,0,0,0
56499,32.85913,-91.65004,0,0,0
56510,35.66306,-91.72823,0,0,0
56529,40.42559,-91.88229,0,0,0
56611,63.79994,-93.48327,0,0,0
56631,68.85596,-94.30447,0,0,0
56635,70.22625,-94.6001,0,0,0
56652,75.22142,-96.14663,0,0,0
56678,70.4543,94.65335,75,0,3
56691,67.48211,94.04449,76,0,3
56706,64.0309,93.51375,52,0,3
56727,59.15499,92.96823,26,0,1
56744,55.1643,92.63676,30,0,1
56752,53.2711,92.5051,20,0,1
56759,51.60586,92.40022,23,0,1
56767,49.45215,92.27761,28,0,1
56768,49.21193,92.26476,25,0,1
56774,47.52498,92.17868,0,0,0
56803,40.42559,91.88229,0,0,0
56844,30.01722,91.57862,0,0,0
56847,29.23512,91.5602,0,0,0
56854,27.39786,91.51885,0,0,0
56862,25.27587,91.4742,0,0,0
56873,14.25683,-91.10171,0,0,0
56916,36.17617,-91.49433,0,0,0
56936,41.17665,-91.63657,0,0,0
56976,51.13771,-92.03332,0,0,0
56981,52.33,-92.09525,27,0,1
56988,53.99206,-92.18858,29,0,1
56996,55.88192,-92.30597,30,0,1
57042,71.61136,-94.2364,0,0,0
57060,75.69655,95.44033,92,0,3
57064,74.79116,95.11732,90,0,3
57094,67.95582,93.53956,76,0,3
57101,66.34877,93.30186,65,0,3
57116,62.88754,92.88642,53,0,3
57182,47.2917,91.85759,0,0,0
57198,43.39416,91.70982,0,0,0
57228,35.9233,91.48787,0,0,0
57267,25.81507,91.27303,0,0,0
57304,30.80863,-91.1412,0,0,0
57310,32.35794,-91.16914,0,0,0
57340,39.94263,-91.33222,0,0,0
57365,46.08659,-91.50744,14,0,2
57368,47.29889,-91.54816,16,1,2
57396,54.00036,-91.82409,28,0,1
57399,54.71038,-91.8596,29,0,1
57410,62.66651,-92.38594,0,2,0
57415,63.82405,-92.48956,80,0,3
57458,75.4898,-94.46716,0,0,0
57470,75.03652,94.33231,92,0,3
57489,70.71444,93.36646,75,0,3
57515,64.74806,92.57915,54,0,3
57558,54.71038,91.8596,28,0,1
57567,52.57596,91.75699,0,0,0
57597,45.35672,91.48402,0,0,0
57600,44.62493,91.46131,0,0,0
57658,30.02951,91.12772,0,0,0
57677,25.02062,91.04926,0,0,0
57691,15.40374,-90.74406,0,0,0
57699,17.65393,-90.7639,0,0,0
57712,30.81328,-90.913,0,0,0
57714,31.33105,-90.92033,0,0,0
57737,37.19594,-91.01398,0,0,0
57755,41.68297,-91.10171,0,0,0
57773,46.09234,-91.20605,14,8,2
57784,49.23433,-91.2946,19,0,2
57811,55.66195,-91.52753,31,0,1
57824,64.29548,-92.02732,0,0,0
57836,67.06086,-92.26795,0,0,0
57865,75.9592,93.69138,90,0,3
57869,75.05198,93.46823,91,0,3
57870,74.82501,93.41659,91,0,3
57921,63.13871,91.94149,50,0,3
57957,54.71729,91.48787,28,0,1
58001,44.14153,91.15733,0,0,0
58036,35.4276,90.98352,0,0,0
58042,33.9006,90.95884,54,0,3
58059,29.2519,90.89169,0,0,0
58099,17.93618,-90.57485,0,0,0
58110,30.29778,-90.67937,0,0,0
58124,33.90434,-90.71915,0,0,0
58152,40.94492,-90.81458,0,0,0
58219,63.14558,-91.45636,59,0,3
58245,69.13434,-91.86768,87,0,3
58247,70.27876,-91.97494,0,0,0
58250,73.24486,-92.32153,0,0,0
58278,71.1928,92.07003,78,0,3
58297,66.83886,91.68468,64,0,3
58333,58.48768,91.24536,30,0,1
58343,56.13894,91.16124,35,0,1
58351,54.24933,91.10171,28,0,1
58393,44.14586,90.86805,0,0,0
58402,41.93404,90.83031,0,0,0
58406,40.94492,90.81458,0,0,0
58410,39.95189,90.79942,0,0,0
58418,37.95358,90.77075,0,0,0
58473,23.4178,90.61606,0,0,0
58519,33.39557,-90.47547,0,0,0
58567,45.36997,-90.59372,15,0,2
58571,46.34295,-90.60629,14,0,2
58583,50.20286,-90.66235,24,0,1
58644,73.93558,-91.61354,0,0,0
58659,74.16312,91.63657,91,0,3
58661,73.70797,91.59114,86,0,3
58704,63.84517,90.99635,52,0,3
58720,60.1281,90.87468,40,0,3
58731,57.55402,90.80693,31,0,1
58754,52.11499,90.69446,41,0,3
58797,41.69009,90.5509,0,0,0
58805,39.70588,90.5305,0,0,0
58858,25.56458,90.42284,0,0,0
58880,16.25837,-90.18785,0,0,0
58921,35.68926,-90.24696,0,0,0
58929,37.70708,-90.25578,0,0,0
58973,49.48491,-90.32554,24,0,1
58998,55.43774,-90.37944,30,0,1
59012,65.00396,-90.52086,80,0,3
59017,66.15716,-90.54565,0,0,0
59027,68.45631,-90.60309,0,0,0
59066,70.51803,90.6662,82,0,3
59072,69.1443,90.62276,70,0,3
59077,67.99721,90.59066,0,0,0
59084,66.38749,90.5509,59,0,3
59102,62.22551,90.46963,48,0,3
59110,60.36401,90.44073,41,0,3
59113,59.66391,90.43079,34,0,1
59132,55.20158,90.37694,32,0,1
59136,54.25541,90.36728,28,0,1
59191,40.94962,90.27155,0,0,0
59198,39.20905,90.26283,0,0,0
59201,38.45925,90.25925,0,0,0
59212,35.68926,90.24696,0,0,0
59237,29.25952,90.22294,1,0,0
59256,24.22885,90.2076,0,0,0
59302,32.11362,-90.0,0,0,0
59305,32.88501,-90.0,0,0,0
59325,37.95864,-90.0,0,0,0
59348,43.66146,-90.0,9,0,2
59352,44.6405,-90.0,15,0,2
59363,48.52292,-90.0,19,0,2
59379,52.35613,-90.0,28,2,1
59380,52.59421,-90.0,28,0,1
59386,54.25617,-90.0,28,0,1
59391,55.43852,-90.0,30,0,1
59433,81.1996,-90.0,0,0,0
59488,63.15441,90.0,49,0,3
59489,62.9226,90.0,49,0,3
59490,62.69067,90.0,49,0,3
59504,59.43116,90.0,35,0,1
59530,53.30745,90.0,31,0,1
59557,46.83079,90.0,21,0,1
59559,46.34552,90.0,10,0,2
59561,45.85943,90.0,0,0,0
59563,45.3725,90.0,0,0,0
59611,33.39769,90.0,0,0,0
59615,32.37107,90.0,36,0,1
59670,17.93991,-89.80837,0,0,0
59682,29.52063,-89.77619,0,11,0
59702,34.92789,-89.75619,0,0,0
59704,35.43576,-89.7541,0,0,0
59711,37.20429,-89.74648,0,0,0
59771,53.06913,-89.64413,28,4,1
59772,53.30671,-89.64191,28,0,1
59780,55.20158,-89.62306,30,0,1
59818,73.02931,-89.2361,0,0,0
59820,75.07779,-89.13195,0,0,0
59827,79.38724,-88.78113,0,0,0
59842,72.80137,89.24615,85,0,3
59934,51.40139,89.65896,49,0,3
59937,50.68406,89.66494,51,0,3
59954,46.58761,89.69524,14,0,2
59979,40.45356,89.73101,0,0,0
60042,24.22885,89.7924,0,0,0
60051,13.69928,-89.63506,0,0,0
60064,17.38002,-89.6193,0,0,0
60094,33.90701,-89.52055,0,0,0
60139,45.1262,-89.40934,15,0,2
60158,50.92124,-89.32597,25,0,1
60198,67.76401,-88.83086,0,0,0
60200,68.22322,-88.80651,0,0,0
60231,74.618,88.31532,88,0,3
60235,73.70797,88.40886,87,0,3
60258,68.45269,88.79395,0,0,0
60292,60.59442,89.11176,41,0,3
60313,55.67138,89.2361,33,0,1
60317,54.7265,89.25594,34,0,1
60325,52.82919,89.29268,32,0,1
60363,43.65901,89.42706,3,0,0
60374,40.94786,89.45693,0,0,0
60383,38.70774,89.47914,0,0,0
60388,37.45415,89.49072,0,0,0
60398,34.92627,89.51239,56,0,3
60402,33.90701,89.52055,53,0,3
60418,29.77986,89.55063,11,0,2
60439,24.22739,89.58482,0,0,0
60454,15.40696,-89.44194,0,0,0
60462,17.65719,-89.42706,0,0,0
60481,31.85116,-89.30413,0,0,0
60490,34.1596,-89.27782,0,0,0
60523,42.42717,-89.16158,3,0,0
60542,48.51689,-89.04516,0,0,0
60586,66.37864,-88.34769,0,0,0
60587,66.60879,-88.33167,0,0,0
60599,71.64935,-87.87891,0,0,0
60625,80.94808,-85.71085,0,0,0
60643,71.42112,87.90475,83,0,3
60644,71.1928,87.92997,82,0,3
60645,70.96441,87.95459,82,0,3
60656,68.44665,88.19126,0,0,0
60665,66.14837,88.36343,55,0,3
60681,62.44999,88.57973,49,0,3
60688,60.82284,88.65738,42,1,3
60752,45.61036,89.10483,4,0,0
60757,44.39049,89.12754,8,0,2
60780,38.7049,89.21874,0,0,0
60787,36.94805,89.24283,0,0,0
60811,30.8169,89.31522,29,0,1
60817,29.25546,89.33121,2,0,0
60829,26.09423,89.36104,0,0,0
60842,22.6069,89.3905,0,0,0
60860,18.21141,-89.23097,0,0,0
60862,18.76694,-89.22578,0,0,0
60905,38.95082,-88.95362,0,0,0
60920,42.66916,-88.87669,10,0,2
60927,44.38614,-88.83679,16,0,2
60937,46.82042,-88.77461,17,0,2
60959,54.24402,-88.5312,29,0,1
60961,54.71729,-88.51213,30,0,1
60976,65.91041,-87.83892,80,0,3
61016,73.68902,86.82017,87,0,3
61039,68.4382,87.58897,65,0,3
61049,65.91041,87.83892,53,0,3
61073,60.35056,88.23761,43,15,4
61091,56.13337,88.45184,32,0,1
61102,53.53293,88.5589,36,0,1
61135,45.60592,88.80651,0,0,0
61141,44.14153,88.84267,7,0,2
61147,42.66916,88.87669,0,0,0
61154,40.94081,88.91396,0,0,0
61166,37.94964,88.97238,0,0,0
61172,36.43977,88.99931,0,0,0
61177,35.17384,89.02068,43,0,3
61181,34.15584,89.03714,50,0,3
61211,25.82492,89.15124,0,0,0
61218,23.95292,89.17268,0,0,0
61234,15.3996,-89.06995,0,4,0
61373,74.58293,-85.79464,0,0,0
61380,77.97713,-84.61069,0,0,0
61413,68.88549,86.92255,70,0,3
61417,67.96882,87.04922,66,0,3
61423,66.59093,87.22083,57,0,3
61428,65.43992,87.34931,52,0,3
61461,57.77123,87.96909,31,0,1
61491,50.66726,88.32516,40,0,3
61502,48.02385,88.42634,39,0,3
61573,30.02951,88.87228,13,0,2
61582,27.67343,88.91086,0,0,0
61601,22.59921,88.98422,0,0,0
61621,17.92359,-88.8504,0,0,0
61644,33.12244,-88.57973,0,0,0
61650,34.65465,-88.54364,0,0,0
61683,42.90302,-88.30702,14,0,2
61690,44.61807,-88.2466,16,0,2
61735,65.65849,-86.79051,34,0,1
61762,77.27756,-83.8845,0,0,0
61767,78.40402,-83.29016,0,0,0
61805,67.49717,86.53177,65,0,3
61833,61.03092,87.29512,44,0,3
61840,59.39978,87.43623,35,0,1
61846,57.99646,87.54597,31,0,1
61918,40.68124,88.37885,0,0,0
61926,38.68956,88.43777,0,0,0
61942,34.65465,88.54364,47,0,3
61948,33.12244,88.57973,49,0,3
62084,46.31405,-87.87891,18,0,2
62085,46.55665,-87.86763,16,0,2
62094,50.65047,-87.65587,28,0,1
62097,51.36728,-87.61406,28,0,1
62098,51.60586,-87.59978,29,0,1
62135,72.27523,-84.87181,0,0,0
62142,74.7692,-84.03551,0,0,0
62203,64.4925,86.42367,51,0,3
62231,57.98558,87.1376,29,0,1
62241,55.63601,87.32813,30,0,1
62264,50.1717,87.68294,46,0,3
62291,43.63143,87.99547,0,0,0
62297,42.15679,88.0538,0,0,0
62300,41.41631,88.08172,0,0,0
62308,39.43089,88.15239,0,0,0
62318,36.92585,88.23373,0,0,0
62328,34.39305,88.30821,48,0,3
62339,31.57226,88.38321,24,0,1
62345,30.01722,88.42138,14,0,2
62355,27.39786,88.48115,0,0,0
62379,13.95824,-88.53589,0,0,0
62386,16.51076,-88.49256,0,0,0
62405,30.52918,-88.18169,0,0,0
62409,31.56445,-88.15239,0,0,0
62425,35.65487,-88.02506,0,0,0
62427,36.16079,-88.0079,0,0,0
62436,38.42358,-87.92685,0,0,0
62509,68.15161,-85.23636,88,0,3
62514,69.29429,-84.97592,89,0,3
62533,76.54706,-82.27817,0,0,0
62588,63.78487,86.02061,51,0,3
62654,48.23914,87.46924,24,0,1
62702,36.41331,87.99921,0,0,0
62707,35.1478,88.04193,49,0,3
62728,29.74921,88.20307,10,0,2
62737,27.39036,88.2643,0,0,0
62749,24.19821,88.33971,0,0,0
62758,21.76588,88.39212,0,0,0
62765,15.09026,-88.33167,0,0,0
62810,37.41114,-87.70939,0,0,0
62811,37.66225,-87.69917,0,0,0
62817,39.16327,-87.63592,0,0,0
62830,45.80787,-87.30219,14,0,2
62900,72.45528,-83.33334,0,0,0
62919,72.00196,83.50065,83,0,3
62952,64.45956,85.40575,52,0,3
62996,54.19472,86.69814,31,0,1
63019,48.7094,87.12163,35,0,1
63047,41.64438,87.5224,0,0,0
63075,34.63039,87.81605,47,0,3
63090,30.77972,87.94645,38,0,3
63107,26.32408,88.07661,0,0,0
63155,33.34459,-87.62395,0,0,0
63179,39.40162,-87.36151,0,0,0
63194,49.65724,-86.72952,24,0,1
63200,51.0925,-86.61366,29,0,1
63218,55.36042,-86.21111,36,0,1
63238,68.10875,-84.05314,90,0,3
63262,76.25471,-80.53768,0,0,0
63280,70.84106,83.21103,0,0,0
63300,66.27812,84.50768,57,0,3
63325,60.50783,85.56733,43,0,3
63332,58.8776,85.79464,36,0,1
63353,53.94381,86.35551,33,0,1
63362,51.80768,86.55261,40,0,3
63397,43.35512,87.15181,3,0,0
63398,43.10982,87.16589,0,0,0
63427,35.88826,87.52121,0,0,0
63440,32.57555,87.65312,52,0,3
63450,29.9911,87.74542,17,0,2
63456,28.42416,87.7974,0,0,0
63464,26.31468,87.86309,0,0,0
63513,33.33344,-87.38665,0,0,0
63550,49.16307,-86.44382,22,0,1
63552,49.64285,-86.40328,23,0,1
63571,54.16441,-85.96659,32,0,1
63585,65.10807,-84.23737,35,0,1
63616,73.07342,-81.54497,0,0,0
63625,81.28991,-73.44293,0,0,0
63652,67.17034,83.7227,64,0,3
63660,65.3377,84.18437,55,0,3
63693,57.69149,85.53915,32,0,1
63711,53.45466,86.04245,34,0,1
63725,50.12187,86.36182,42,0,3
63761,41.37374,86.98721,0,0,0
63763,40.8792,87.01572,0,0,0
63774,38.1411,87.16334,0,0,0
63900,41.11305,-86.72952,0,0,0
63936,55.32611,-85.45625,0,0,0
64010,67.37235,83.08877,64,0,3
64022,64.62463,83.82982,54,0,3
64051,57.9062,85.10091,32,0,1
64053,57.43847,85.16958,30,0,1
64062,55.32611,85.45625,32,0,1
64066,54.38314,85.57303,34,0,1
64101,46.01055,86.38612,0,0,0
64151,33.57689,87.1376,52,0,3
64159,31.52282,87.22978,59,0,3
64160,31.26462,87.24089,52,0,3
64176,27.0866,87.40724,0,0,0
64188,23.89082,87.51942,0,0,0
64202,14.76577,-87.59868,0,0,0
64236,36.85931,-86.72232,0,0,0
64247,39.61084,-86.55579,0,0,0
64267,48.16927,-85.89189,21,0,1
64289,53.41893,-85.32584,0,0,0
64293,54.36411,-85.20576,32,0,1
64312,68.70892,-82.04247,0,0,0
64341,70.52202,81.30449,76,0,3
64371,63.67966,83.55047,53,0,3
64383,60.90938,84.15543,44,0,3
64441,47.20481,85.98042,15,0,2
64448,45.50902,86.12651,0,0,0
64554,21.15784,-87.2073,0,0,0
64561,31.75358,-86.75594,0,0,0
64578,36.08831,-86.51673,0,0,0
64585,37.84848,-86.40767,0,0,0
64588,38.59871,-86.35882,0,0,0
64626,50.54777,-85.31956,28,0,1
64638,53.39884,-84.96806,31,0,1
64645,55.05033,-84.7376,37,4,1
64674,81.28406,-68.74949,0,0,0
64686,71.38774,80.19391,81,0,3
64733,60.65318,83.75808,40,0,3
64801,44.51847,85.91438,12,0,2
64819,40.09203,86.25701,0,0,0
64828,37.84848,86.40767,0,0,0
64831,37.09579,86.45523,0,0,0
64836,35.83573,86.53177,0,0,0
64870,27.0607,86.97587,0,0,0
64941,39.57861,-86.0275,0,0,0
65003,67.27917,-81.38435,16,0,2
65004,69.77116,-80.32664,0,0,0
65024,71.57203,79.38035,81,0,3
65028,70.67286,79.87533,75,0,3
65037,68.64063,80.83765,71,0,3
65038,68.41408,80.93349,71,0,3
65043,67.27917,81.38435,64,0,3
65111,51.48036,84.86745,35,0,1
65125,48.13205,85.26256,10,0,2
65135,45.71633,85.50954,0,0,0
65140,44.50044,85.62365,12,0,2
65157,40.32314,85.97173,0,0,0
65206,27.83629,86.72328,0,0,0
65235,13.58428,-87.08299,0,0,0
65259,34.53613,-86.12148,0,0,0
65274,38.31498,-85.85912,0,0,0
65311,49.31114,-84.80557,23,0,1
65312,49.55049,-84.77605,24,1,1
65313,49.78963,-84.7462,24,1,1
65330,53.82644,-84.18103,32,0,1
65333,54.53344,-84.06847,37,0,1
65343,69.95667,-79.57928,0,0,0
65387,66.7893,80.99824,61,0,3
65392,65.65096,81.41638,58,0,3
65393,65.42286,81.49542,54,0,3
65403,63.1338,82.21298,52,0,3
65414,60.59894,82.87498,43,0,3
65421,58.97641,83.24092,38,1,3
65458,50.26734,84.68546,39,0,3
65462,49.31114,84.80557,22,0,1
65489,42.76997,85.49339,9,0,2
65520,35.04373,86.08842,45,0,3
65522,34.53613,86.12148,0,0,0
65532,31.97968,86.27869,53,0,3
65535,31.20653,86.32339,54,0,3
65572,21.40199,86.79798,0,0,0
65609,36.03729,-85.77278,0,0,0
65626,40.28592,-85.43677,1,0,0
65627,40.53345,-85.41534,1,0,0
65632,41.76734,-85.30508,0,0,0
65637,42.99511,-85.18941,9,0,2
65646,45.19035,-84.96621,20,0,1
65654,48.32977,-84.60474,19,1,2
65709,70.36304,78.69007,76,0,3
65725,66.75219,80.44571,62,0,3
65756,59.64372,82.66139,41,0,3
65764,57.78537,83.07655,35,0,1
65781,53.80165,83.82007,32,0,1
65792,51.19712,84.22188,39,0,3
65795,50.48291,84.32259,39,0,3
65810,46.88527,84.7778,12,0,2
65820,44.46066,85.04288,11,0,2
65841,39.29323,85.52054,0,0,0
65849,37.29511,85.67919,0,0,0
65851,36.79283,85.71712,0,0,0
65896,25.15822,86.42367,0,0,0
65915,12.40274,-86.7603,0,0,0
65936,32.71407,-85.7636,0,0,0
65954,37.2756,-85.42608,0,0,0
65970,41.25388,-85.07758,1,0,0
65983,44.43891,-84.75286,16,0,2
65998,48.30644,-84.28941,18,2,2
66007,50.45852,-83.991,28,0,1
66018,53.06765,-83.58121,31,0,1
66028,63.52505,-81.10414,0,0,0
66049,80.71429,64.0577,0,0,0
66056,70.31691,78.04342,77,0,3
66114,57.0573,82.82567,30,0,1
66117,56.35684,82.9716,31,0,1
66134,52.3583,83.69839,34,0,1
66145,49.74294,84.09386,21,0,1
66153,47.58544,84.38242,11,0,2
66157,46.62118,84.50184,14,0,2
66188,39.02442,85.27986,0,0,0
66191,38.27655,85.34365,0,0,0
66241,25.40737,86.19996,0,0,0
66254,21.91351,86.37343,0,1,0
66256,21.3696,86.39872,0,0,0
66262,12.38594,-86.58073,0,0,0
66299,36.75297,-85.21547,0,0,0
66310,39.5004,-84.97303,0,0,0
66334,45.38765,-84.3485,19,0,2
66363,52.56793,-83.31068,29,0,1
66383,71.60432,-76.47683,0,0,0
66397,71.60432,76.47683,76,0,3
66439,61.88483,81.14799,48,0,3
66465,55.85978,82.68447,31,0,1
66475,53.51205,83.14293,33,0,1
66487,50.67076,83.62282,33,0,1
66495,48.76118,83.90723,10,0,2
66502,46.83857,84.16743,6,0,2
66504,46.3558,84.22906,9,0,2
66513,44.17244,84.49105,6,0,2
66528,40.49146,84.87868,0,0,0
66529,40.24408,84.9026,0,0,0
66597,22.4379,86.14547,0,0,0
66612,13.51859,-86.35551,0,0,0
66673,43.17242,-84.31763,14,0,2
